file;xml_id;form;normalisiert;action;review_grund;neu_lemmaRef;neu_pos;ziel_lemma_form;lemma_kandidaten;lemma_pos_alle;vers_n;vorvers;vers;folgevers;umfeld
WZB.tei.xml;WZB_154va_17_4;mŭge;muege;REVIEW;pos-mehrdeutig;;;mügen;lemma_4240;VEM VRB;;Nu name dorvmme die rute die do was in der angesicht vnsers herren als her im gepot;vnd sammete die menige vor den stein vnd sprach zu in Horet ir wider krigenden vnd ir vngeloubigen wenne ous dem steine **mŭge** wir euch ousgefuren wasser;Und do hette ouf gehabn sein hant slahende mit der ruten czwir den kislink do giengen dorous gar mildicliche wasser also das das volk tranck vnd das vich;wenne ous dem steine **mŭge** wir euch ousgefuren wasser
WZB.tei.xml;WZB_155vb_8_0;stŭrben;stuerben;REVIEW;pos-mehrdeutig;;;sterben;lemma_5752;NOM VRB;;Vnd sie czogen von dem perge durch den weck der do furet zu so das sie vmme czogen die erde ERI Und vordriessen wart das volke des wegis vnd der arbeite;Und wart redende wider vnsern herren vnd vnd sprach Worvmme hastu vns ous gefurt von so das wir **stŭrben** in der wustenunge Brotes ist nicht nicht sint v wasser Unserr sele wullet nv vbir dise aller leichste speise;Umme dicz dink sante vnser herre in das volk fewereine natern Uon derlei pflagen vnd mancher tode;von so das wir **stŭrben** in der wustenunge Brotes
WZB.tei.xml;WZB_157rb_9_4;vlŭche;vlueche;REVIEW;lemma-kein-treffer;;;;;;;Nv sante her dorvmme poten zu dem czouberer dem svne der do was wonhaft ouf dem wasser der erden so das sie im ruften vnd sprechen Sich ousgeczogen ist das volk von das bedeckit die angesicht der erden siczenden wider mich;Kvme dorvmme vnd vluche ERI dem volke das sterker ist wenne ich ob ich sie mit keinerlei siten muge geslahen vnd das ousgetreiben muge ous meinem lande Wenne ich weis das her gesegent ist wem du gesegenst vnd vorvluchet in den du **vlŭche** h houfenst;Nu czogen die alden von vnd die grosen der gepurt des landes habende der weissagunge lon in den henden Und do sie quamen zu vnd hatten im gekvndigt alle wort;vorvluchet in den du **vlŭche** h houfenst Nu czogen
WZB.tei.xml;WZB_158ra_23_2;erslŭge;ersluege;ANNOTATE;;lexicon.xml#lemma_1648;VRB;erslahen;lemma_1648;VRB;;Und vnser herre tat ouf der eslinne mvnt vnd die sprach Was hab ich dir getan sich worvmme slehstu mich zu dem dritten male;Do antworte Dorvmme das du es hast vordienet vnd hast mich vorspot O vnd hette ich ein swert so das ich dich **erslŭge**;Und die eslinne sprach Bin ich nicht dein tir ouf dem du stetlich hast gewont zu siczen vncz bis ouf den heutigen tack Sage was ich dir y hab semeliches getan Und diser sprach Nie nichtes;so das ich dich **erslŭge** Und die eslinne sprach
WZB.tei.xml;WZB_158va_14_5;fŭrt;fuert;REVIEW;lemma-mehrdeutig;;;;lemma_7283 lemma_7324;;;Und do der kvnig geslagen hette schaf vnd rinder do sante er gabe zu vnd den fursten die mit im waren;vnd do es morgen wart do **fŭrt** er in zu Und her blickte an das eusriste teil des volkis etcetera;Und sprach zu Stifte mir siben alter vnd bereite als manch kalp vnd wider in der selben czal;es morgen wart do **fŭrt** er in zu Und
WZB.tei.xml;WZB_159ra_11_3;mŏcht;moecht;REVIEW;pos-mehrdeutig;;;mügen;lemma_4240;VEM VRB;;Uon den hŏchsten werde ich in sehen vnd von hubeln werde ich in spehen Das volke alleine wirt wonen vnd vnder den heiden wirt es nicht geachtet;Wer **mŏcht** geczelen den stoup vnd wissen die czal des geslechtes Sterb mein sele des todis der gerechten vnd mein leczten werden der gleich;Und sprach zu Was ist das du tust Das du vorvluchtest meinen veinden hab ich dir geruft vnd do wider gesegenst in;es nicht geachtet Wer **mŏcht** geczelen den stoup vnd
WZB.tei.xml;WZB_159vb_15_2;hŏrer;hoerer;ANNOTATE;;lexicon.xml#lemma_20910;NOM;hoerære;lemma_20910;NOM;;Und nam ein beispel vnd sprach Gesprochen hat der svn Gesprochen hat der mensch des ouge ist vorstopfet;Gesprochen hat der **hŏrer** der rede gotis der die gesichte des almechtigen hat an gesehen der do vellet vnd also werden sein ougen ouf getan;Ey wie schŏne sint deine buden vnd deine geczelt;vorstopfet Gesprochen hat der **hŏrer** der rede gotis der
WZB.tei.xml;WZB_161rb_2_6;getŏtit;getoetit;REVIEW;lemma-kein-treffer;;;;;;;vnd wirt also wol im als seinem samen fride der ewigen priesterschaft wenne her hat geczurnet vmme seinen got vnd hat gereiniget die svnde;Aber der name des israhelisch ERI en mannes der do wart **getŏtit** mit der madianitinne was der svn furste von der magschaft vnd von dem geslechte;Vorwar das madianitische wip die mit im vorterbet wart hies die tochter des edilsten fursten von;mannes der do wart **getŏtit** mit der madianitinne was
WZB.tei.xml;WZB_164ra_5_4;Ŭmme;uemme;REVIEW;pos-mehrdeutig;;;umbe;lemma_6422;ADV PRP;;vnd gib im die gepot das si es alle sehen vnd einen teil deiner eren so das in hŏre alle sammenunge;**Ŭmme** das ist das ichtesicht zu tvn wirt so rat vrage der priester den herren Czu seinem wort sol her ous geen vnd ein geen her vnd alle mit im vnd die ander menige;tat als im vnser herre het gepoten Und do her brachte do stalte her in vor den priester vnd vor alle samenunge des volkis;in hŏre alle sammenunge **Ŭmme** das ist das ichtesicht
WZB.tei.xml;WZB_173ra_5_3;vlŭchtigen;vluechtigen;REVIEW;lemma-kein-treffer;;;;;;;Gegen orient czwei tousent dovm elen werden vnd gegen mittem tage ouch czwei tovsent Vnd gegen dem mere das do sicht gegen westen wirt die selbe mas vnd das norden teil semliches cziles wirt Und die stete werden in der mitte vnd NUM ouswendig die vorstat;"Aber von den steten die ir gebt den werden sechs gesundert zu freivnge den **vlŭchtigen** so das vlihe dorczu der do vorgeuset blut Und ous gemenlich der anderr czwuvnd virczig stete;";das ist mit ein ander acht vnd vierczik mit iren vorsteten;gesundert zu freivnge den **vlŭchtigen** so das vlihe dorczu
WZB.tei.xml;WZB_173ra_29_4;frŭnt;fruent;ANNOTATE;;lexicon.xml#lemma_7246;NOM;vriunt;lemma_7246;NOM;;so betrachtet welche stete sullen sein zu beschirmvnge den vluchtigen die do vngerne blut vorgiessen;In die wenne der vluchtige vleuhet der **frŭnt** des vorderbten mag in nicht getoten vncz bis her gesteet in die angesicht der menige vnd sein sache werde gevrteilet;Aber von den selben steten die zu beschirmvnge den vluchtigen werden ous ERI gesundert;der vluchtige vleuhet der **frŭnt** des vorderbten mag in
WZB.tei.xml;WZB_173va_2_4;tŏten;toeten;REVIEW;pos-mehrdeutig;;;tœten;lemma_6133;NOM VRB;;Ist das her mit dem holcze geslagen vortirbet mit des slahers blut wirt her gerochen;"Der nehste des ersla W e NUM gen sol den manslechtigen **tŏten** zu hant; so her in begreifet sol her in vorterben";Ist das ymant durch hasse an einen menschen slecht oder etwas an in wirfet durch lage;"gen sol den manslechtigen **tŏten** zu hant; so her"
WZB.tei.xml;WZB_173va_37_2;vlŭchtige;vluechtige;REVIEW;lemma-kein-treffer;;;;;;;vnd wirt do geslagen von dem der do recher ist des blutes an schuld wirt der der in vorterbit;Wenne es solde der **vlŭchtige** vncz bis ERI an den tot des bischoues in der stat sein gesessen Aber wenne der selbe stirbet so sol der man slechtige wider keren in sein erde;Dise werden ewige vnd eliche recht in allen ewern wonungen;Wenne es solde der **vlŭchtige** vncz bis ERI an
WZB.tei.xml;WZB_173vb_17_2;mŭgen;muegen;REVIEW;pos-mehrdeutig;;;mügen;lemma_4240;VEM VRB;;"N Nicht nemet gelt vor in der do schuldig ist des blutes; Czu hant sol her ouch sterbn";Die vortribnen vnd die vluchtigen vor dem tode des bischofes mit nichte **mŭgen** gekeren wider in ir stete;Nicht vormeiligt die erde ewerr wonunge die mit vnschuldigem blute wirt gemeiliget noch anders mag sie nicht gereinigt werden denne mit des blute der des andern blut vorgeusset;des bischofes mit nichte **mŭgen** gekeren wider in ir
WZB.tei.xml;WZB_176ra_11_1;bŏsen;boesen;REVIEW;pos-mehrdeutig;;;bœse;lemma_788;ADJ ADV GRA NOM;;Und do der herre erhorte die stimme ewer rede czornig swur her vnd sprach;Nicht wirt sehen keiner von leuten dicz **bŏsen** geslechtes die gute erde die ich vnder dem eide gelobt hab ewern vetern;an den svn Wenne diser wirt sie sehen vnd dem wil ich geben die erde die her hat getreten vnd seinen svnen Wenne her hat noch gevolgt dem herren;keiner von leuten dicz **bŏsen** geslechtes die gute erde
WZB.tei.xml;WZB_176ra_31_0;wŭrden;wuerden;REVIEW;pos-mehrdeutig;;;werden;lemma_7489;VEX VRB;;svnder der svn nvn dein diener diser wirt ein czihen vor dich Den halde an mit lere vnd sterke ouch wirt in dem los teilen die erde;E Ewer kinder von den ir gesprochen habt so das sie gevangen **wŭrden** gefurt vnd ew̆er svne die heute nicht w wissen die vnderscheide des guten vnd des bosen werden hin ein czihen vnd in wil ich geben die erde vnd si wer NOMIUS den sie besiczen;Aber ir keret v wider vnd geet in die wustnunge durch den weck des;so das sie gevangen **wŭrden** gefurt vnd ew̆er svne
WZB.tei.xml;WZB_177ra_5_7;czŭgen;czuegen;REVIEW;pos-mehrdeutig;;;ziehen;lemma_7861;NOM VRB;;Aber in wonten vor die Dise vortriben vnd vortilget wonten do die kinder DEUTRO als do tat in der erden seiner besiczunge die im gab vnser herre;Ouf stunde wir dorvmme so das wir **czŭgen** vber die bach vnd quamen dor czu;aber di czeit was die wir wanderten von vncz bis zu dem vberczuge der bach acht vnd dreissig iare vncz bis vorczert wart alle geperunge der streitenden leute ous den purgen als vnser herre hat gesworn;dorvmme so das wir **czŭgen** vber die bach vnd
WZB.tei.xml;WZB_178ra_10_1;enpflŭhe;enpfluehe;REVIEW;lemma-kein-treffer;;;;;;;an das vich DEUTRO das zu teile wart den roubenden vnd die schindunge der stete die wir viengen;Uon der gegent die do ist ouf dem vber der bach das in dem tal ist gestiftet vncz bis zu was kein dorf noch kein stat die vnsern henden **enpflŭhe** Unser herregot gab sie vns alle;an die erde der zu der czoge wir nicht vnd zu allem dem das do leit vmme die bach vnd steten vnd pergen vnd zu allen enden von den vns werte vnser herre got etcetera͛;stat die vnsern henden **enpflŭhe** Unser herregot gab sie
WZB.tei.xml;WZB_178ra_32_6;slŭgen;sluegen;REVIEW;pos-mehrdeutig;;;slahen;lemma_5525;NOM VRB;;Und vnser herre sprach zu mir Nicht vorchte in wenne in deine hant habe ich in gegeben mit allem seinem volke vnd seiner erde Und tvn soltu im als du hast getan dem kvnige der der do wonte zu;Nu gab dorvmme vnser herre got ouch in in vnser hant den kvnig von vnd alles sein volk vnd wir **slŭgen** sie vncz bis in die vorderbnusse;vorwustende alle seine NOMIUS stete eine czeit Keine gegent was die vns enpfluhe Sechczig stete alles reich des kvnicreiches zu;sein volk vnd wir **slŭgen** sie vncz bis in
WZB.tei.xml;WZB_179ra_13_2;grŏse;groese;REVIEW;lemma-kein-treffer;;;;;;;Und vnsern herren bat ich in den selben czeiten sprechende;Herre got du hast an gehaben deinem knechte zv czeigen deine **grŏse** vnd deine gar starcke hant Wenne kein ander got ist weder in dem himel noch in der erden der do muge getvn deine werck vnd sich gegleichen deiner sterke;Dorvmme czihe ich vnd sehe dise gar gute erde vber den vnd edlen perck vnd den libanischen perck;knechte zv czeigen deine **grŏse** vnd deine gar starcke
WZB.tei.xml;WZB_179ra_22_1;czŭrnte;czuernte;REVIEW;lemma-kein-treffer;;;;;;;Dorvmme czihe ich vnd sehe dise gar gute erde vber den vnd edlen perck vnd den libanischen perck;Und der herre **czŭrnte** mir durch euch noch enhorte mich svnder er sprach zu mir Genvg sei dir mit nichte furbas rede mit mir von disem dinge;Steig ouf die hŏe des pergis vnd deine ougen fure vmme gegen westen vnd gegen norden vnd gegen zuden vnd gegen ŏsten sich wenne nicht czihen wirstu vber disen;perck Und der herre **czŭrnte** mir durch euch noch
WZB.tei.xml;WZB_179ra_31_0;ŏsten;oesten;REVIEW;lemma-kein-treffer;;;;;;;Und der herre czŭrnte mir durch euch noch enhorte mich svnder er sprach zu mir Genvg sei dir mit nichte furbas rede mit mir von disem dinge;Steig ouf die hŏe des pergis vnd deine ougen fure vmme gegen westen vnd gegen norden vnd gegen zuden vnd gegen **ŏsten** sich wenne nicht czihen wirstu vber disen;Svnder gepent vnd creftige in vnd sterck in Wenne her wirt vorczihen disem volke vnd wirt in tei NOMIUS len die erde die du wirst sehen;gegen zuden vnd gegen **ŏsten** sich wenne nicht czihen
WZB.tei.xml;WZB_179va_28_2;vinsternŭsse;vinsternuesse;ANNOTATE;;lexicon.xml#lemma_7089;NOM;vinsternisse;lemma_7089;NOM;;den tag an dem du gestanden bist vor deinem herren gote in den tagen do der herre redte mit mir sprechende Samme zu mir das volk so das es hore meine rede vnd lerne mich vorchten alle czeit die weile es lebt in der erden vnd lere seine kinder;Und ir giengt zu den geuellen des pergis der do brante vncz an den himel vnd ouf im waren **vinsternŭsse** vnd wolken vnd nebil;Und vnser herre redte zu euch ous der mitte des fewers Die stimme seiner wort habt ir gehort aber die gestalt habt ir gar nicht gesehen;vnd ouf im waren **vinsternŭsse** vnd wolken vnd nebil
WZB.tei.xml;WZB_179vb_18_2;gleichnŭsse;gleichnuesse;REVIEW;lemma-kein-treffer;;;;;;;das ir leicht icht euch betrogen machet ein gesnicztes gleichnusse oder eines mannes pilde oder eines weibes;oder allirlei **gleichnŭsse** des vihes die do sint ouf der erden oder vogel vnder dem himel des gevŏgels;oder krichender tir die sich ruren in der erden oder vische die do wonen vnder der erden in den wassern;eines weibes oder allirlei **gleichnŭsse** des vihes die do
WZB.tei.xml;WZB_179vb_21_2;gevŏgels;gevoegels;REVIEW;lemma-kein-treffer;;;;;;;das ir leicht icht euch betrogen machet ein gesnicztes gleichnusse oder eines mannes pilde oder eines weibes;oder allirlei gleichnŭsse des vihes die do sint ouf der erden oder vogel vnder dem himel des **gevŏgels**;oder krichender tir die sich ruren in der erden oder vische die do wonen vnder der erden in den wassern;vnder dem himel des **gevŏgels** oder krichender tir die
WZB.tei.xml;WZB_180ra_8_5;czŭge;czuege;REVIEW;lemma-kein-treffer;;;;;;;Aber euch hat genvmen der herre vnd hat euch ous gefurt ous dem eisereinen ofen DEUTRO der so das hette ein erblich volk als es ist in dem gegenwortigen tage;Und czornig ist der herre gegen mir durch ewer rede vnd hat gesworn so das ich nicht czihe vber den noch ein **czŭge** in die gar gute erde die her euch wil geben;Secht ich sterbe in diser erden nicht werde ich czihen vber den Ir werdet dor vberczihen vnd werdet besiczen die ersame erde;vber den noch ein **czŭge** in die gar gute
WZB.tei.xml;WZB_180va_33_2;wŏstest;woestest;REVIEW;lemma-kein-treffer;;;;;;;abgot gemachet habe so das es ein czihe Und hub ouf eyn geslechte von den heiden mit vorsuchunge vnd mit czeichen vnd mit wundern vnd mit streite vnd mit starcker hant vnd ouf gerackten armen vnd vorchtlichen gesichten noch allem dem das getan hat vmme euch vnser herre got in das es gesehen haben deine ougen;so das du **wŏstest** wenne der herre der ist got vnd kein anderr ist wenne der eine;von himel hat her gemacht dich horen seine stimme so das NOMIUS er dich lerte Und in der erden hat her dir geczeiget sein gar groses gut Und hast gehort seine wort ous der mitte des fewers;ougen so das du **wŏstest** wenne der herre der
WZB.tei.xml;WZB_180vb_29_6;ŏstenischen;oestenischen;REVIEW;lemma-kein-treffer;;;;;;;Behute sein gepot vnd seine potschaft die ich dir gepite so das dir wol sei vnd deinen kindern noch dir vnd bleibest vil czeit ouf der erden die dein herre gote dir wirt geben;Do svnderte drei stete vber den gegen dem **ŏstenischen** teile;so das zu vluhe der do nicht wŏllende der sluge seinen nehsten noch sein veint nicht wer gewesen so das her eines tages oder des andern zu einer diser stete mochte enpflihen;vber den gegen dem **ŏstenischen** teile so das zu
WZB.tei.xml;WZB_180vb_31_0;wŏllende;woellende;REVIEW;lemma-kein-treffer;;;;;;;Do svnderte drei stete vber den gegen dem ŏstenischen teile;so das zu vluhe der do nicht **wŏllende** der sluge seinen nehsten noch sein veint nicht wer gewesen so das her eines tages oder des andern zu einer diser stete mochte enpflihen;in der wustenunge die DEUTRO do ist gestiftet in der veldunge erden von dem geslechte Und in dem lande die do ist in dem geslechte Und in dem lande die do ist in dem geslechte;vluhe der do nicht **wŏllende** der sluge seinen nehsten
WZB.tei.xml;WZB_181ra_9_3;geczeuknŭsse;geczeuknuesse;REVIEW;lemma-kein-treffer;;;;;;;Das ist die e die vorgelegt hat vor;Und das die **geczeuknŭsse** vnd die elichen recht vnd ouch die gerichte die er hat gesprochen zu do sie ous czogen von;vber den in dem tal gegen dem tempel in der erden des kvnigs der der do wonte zu den do slug Und die ous geczogen waren von;vor Und das die **geczeuknŭsse** vnd die elichen recht
WZB.tei.xml;WZB_181va_2_5;vŏrchtet;voerchtet;REVIEW;pos-mehrdeutig;;;vürhten;lemma_7298;NOM VRB;;Von ougen zu ougen hat er vns zu gesprochen ouf dem perge ous der mitte des fewers;U Und ich was ein svner vnd ein mitler czwischen got vnd euch in den selben tagen so das ich euch potschefte seine toho DEUTRO wort wenne ir **vŏrchtet** das fewer vnd stigt nicht ouf den perck Und her sprach;Ich dein herre got der dich gefurt hat ous der von dem house des dienstes;DEUTRO wort wenne ir **vŏrchtet** das fewer vnd stigt
WZB.tei.xml;WZB_181va_37_0;rŭ;rue;REVIEW;lemma-mehrdeutig;;;;lemma_4937 lemma_5034;;;Sechs tage soltu wirken vnd tvn alle deine werck;Der sibende ist der tag der veier das ist **rŭ** deines herren gotes N NOMIUS Nichtesnicht werkis tu an im du vnd deine svne vnd deine tochter vnd deine knechte vnd deine meid vnd dein ochse vnd dein esil vnd alle dein vich vnd der pilgereim der do ist czwischen deinen pforten Und dein knecht rŭ vnd dein mait also wol als du;Gedenke das du ouch selbir gedienet hast in Und das dich ous gefurt hat von danne dein herre got in starcker hant vnd in ouf geraktem arme Dorvmme hat her dir gepoten das du behieldest den veier tak;der veier das ist **rŭ** deines herren gotes N
WZB.tei.xml;WZB_181vb_9_3;rŭ;rue;REVIEW;lemma-mehrdeutig;;;;lemma_4937 lemma_5034;;;Sechs tage soltu wirken vnd tvn alle deine werck;Der sibende ist der tag der veier das ist rŭ deines herren gotes N NOMIUS Nichtesnicht werkis tu an im du vnd deine svne vnd deine tochter vnd deine knechte vnd deine meid vnd dein ochse vnd dein esil vnd alle dein vich vnd der pilgereim der do ist czwischen deinen pforten Und dein knecht **rŭ** vnd dein mait also wol als du;Gedenke das du ouch selbir gedienet hast in Und das dich ous gefurt hat von danne dein herre got in starcker hant vnd in ouf geraktem arme Dorvmme hat her dir gepoten das du behieldest den veier tak;pforten Und dein knecht **rŭ** vnd dein mait also
WZB.tei.xml;WZB_182ra_8_2;vinsternŭsse;vinsternuesse;ANNOTATE;;lexicon.xml#lemma_7089;NOM;vinsternisse;lemma_7089;NOM;;Dise wort hat geredt vnser herre zu alle ewer menige ouf dem perge ous der mitte des fewers DEUTRO vnd der wolken vnd des nebils mit groser stimme nichtesnicht mer zu legende Und schreib die in czwu steineine tafeln Die gab her mir;Ir aber do ir gehortet die stimme von der mitte der **vinsternŭsse** vnd sahet den perck brinnent do giengt ir zu mir alle fursten der geslechte vnd die grosten der gepurt vnd spracht;Sich geczeigt hat vns vnser herregot got sein almechticheit vnd seine grose stimme hab wir gehort von der mitte des few̆ers vnd haben heute geprŭfet das redende got mit dem menschen lebt der mensch;von der mitte der **vinsternŭsse** vnd sahet den perck
WZB.tei.xml;WZB_182ra_17_4;geprŭfet;gepruefet;REVIEW;pos-mehrdeutig;;;prüeven;lemma_4744;NOM VRB;;Ir aber do ir gehortet die stimme von der mitte der vinsternŭsse vnd sahet den perck brinnent do giengt ir zu mir alle fursten der geslechte vnd die grosten der gepurt vnd spracht;Sich geczeigt hat vns vnser herregot got sein almechticheit vnd seine grose stimme hab wir gehort von der mitte des few̆ers vnd haben heute **geprŭfet** das redende got mit dem menschen lebt der mensch;Worczu dorvmme sterbe wir vnd vns vrisset dicz grose NOMIUS fewer Wenne ist das wir furbas horen die stimme vnsers herren gotes so sterbe wir;few̆ers vnd haben heute **geprŭfet** das redende got mit
WZB.tei.xml;WZB_182rb_10_0;mŭge;muege;REVIEW;pos-mehrdeutig;;;mügen;lemma_4240;VEM VRB;;Worczu dorvmme sterbe wir vnd vns vrisset dicz grose NOMIUS fewer Wenne ist das wir furbas horen die stimme vnsers herren gotes so sterbe wir;W Was ist alles vleisch so das es hore die stimme des lebendigen gotes der do ous der mitte des fewers redet vnd als wir haben gesehen vnd **mŭge** geleben;Du mer gee hin czu vnd hore alles das dir saget vnser herre gote Und rede das zu vns vnd wir horende wollen das tvn;wir haben gesehen vnd **mŭge** geleben Du mer gee
WZB.tei.xml;WZB_182vb_15_6;gefŭret;gefueret;REVIEW;pos-mehrdeutig;;;vüeren;lemma_7283;NOM VRB;;vnd schreibe die ouf die swellen vnd an die turen deines houses;Und wenne dich ein **gefŭret** dein herre got in die erde vmme die her gesworn hat deinen vetern vnd vnd gibt dir grose stete vnd gar gute die du nicht hast zu sammen gelegt;volle heuser mit allerlei reichtum die du nicht hast gepowet cisternen die du nicht hast gegraben weingerten vnd olgerten die du nicht hast gepflanczet;Und wenne dich ein **gefŭret** dein herre got in
WZB.tei.xml;WZB_182vb_27_6;hŭte;huete;REVIEW;lemma-mehrdeutig;;;;lemma_2863 lemma_2939 lemma_2942 lemma_2962 lemma_2963;;;vnd wirst essen vnd wirst gesetet;so **hŭte** d dich vleissiclich das du icht vorgessest deines herren gotis der dich ous gefurt hat ous der von dem house des dienstes Deinen herren got soltu vorchten vnd im alleine dienen Und bei seinem namen soltu sweren;Nicht sult ir geen noch den DEUTRO vremden goten aller heiden die in ewerm vmmeringe sint;vnd wirst gesetet so **hŭte** d dich vleissiclich das
WZB.tei.xml;WZB_183ra_36_2;pŏse;poese;REVIEW;pos-mehrdeutig;;;bœse;lemma_788;ADJ ADV GRA NOM;;sprich zu im knechte ware wir zu vnd ous gefurt hat vns vnser herre von in starcker hant;V Und tat czeichen vnd grose wunder vnd **pŏse** zu NOMIUS gegen vnd allem seinem house in vnser angesicht;Und furte vns von danne so das her vns ein furte vnd gebe vns die erde vber die her gesworn hat vnsern vetern;vnd grose wunder vnd **pŏse** zu NOMIUS gegen vnd
WZB.tei.xml;WZB_183rb_19_2;gefŭret;gefueret;REVIEW;pos-mehrdeutig;;;vüeren;lemma_7283;NOM VRB;;Und vns wirt her barmherczig ist das wir behuten vnd behalden alle seine gepot vor vnserm herren got als her vns hat gepoten;enne dich ein **gefŭret** dein herre got in die erde die du zu besiczen ein wirst czihen vnd vortilget vil heiden vor dir den vnd vnd den vnd den vnd den vnd den vnd den siben geslechte vil groserr czal wenne du bist vnd sterker wenne du;vnd dein herre got dir sie antwortet Slach sie vncz bis in die vorderbnusse Nicht soltu machen mit yn fride noch erbarme dich ir;gepoten enne dich ein **gefŭret** dein herre got in
WZB.tei.xml;WZB_183va_12_3;vorbrŭet;vorbrueet;REVIEW;lemma-kein-treffer;;;;;;;wenne sie betrenget deinen svn das her mir icht noch volge vnd das mer diene vremden goten vnd erczurnet w wirt der grimme des herren vnd vortilget dich endlichn;Svnder vil lieber sult ir yn das tvn Ire alter die kere vmme Und zu brich ire seulen vnd ire welde vorhowe vnd ire pilde **vorbrŭet**;wenne du bist ein heiliges volk deinem herren gote Dich hat erwelt dein herre gote so das du im seist ein erblich volk ous allen volken die do sint ouf der erden;vorhowe vnd ire pilde **vorbrŭet** wenne du bist ein
WZB.tei.xml;WZB_183vb_6_6;behŭt;behuet;ANNOTATE;;lexicon.xml#lemma_467;VRB;behüeten;lemma_467;VRB;;Nicht dorvmme das ir an der czale vbertreten habt di heiden NOMIUS ist euch zu gefuget der herre vnd hat euch erwelt Wenne ir vnder allen volken seit die minsten;svnder euch hat liep gehabt der herre vnd hat **behŭt** den eit den her gesworn hat deinen vetern Und ous gefurt hat her euch in starcker hant vnd erledigt von dem house des dienstes vnd von der hant des egiptischen kvnigs;vnd wissest das dein herre got ist ein starker got vnd ein getrewer vnd behutende fride vnd barmherczicheit den die in liep habn Und den die sein gepot behuten in tousent geslechte;der herre vnd hat **behŭt** den eit den her
WZB.tei.xml;WZB_184ra_14_0;bŏse;boese;REVIEW;pos-mehrdeutig;;;bœse;lemma_788;ADJ ADV GRA NOM;;Gesegent wirdestu vnder allen volken nicht wirt bei dir vnfruchtbers ous beiden gegaten also wol in den leuten als in den schafen;Ouf wirt heben der herre von dir allen wetagen vnd die gar **bŏse** seuchen der die du kennest wirt her nicht einfŭren dir svnder alle deinen veinden;Vressen wirstu als volk das dein herre got dir wirt geben Nicht sol in vortragen dein ougen noch diene iren gŏten das sie icht sint in deinen val;wetagen vnd die gar **bŏse** seuchen der die du
WZB.tei.xml;WZB_184ra_15_6;einfŭren;einfueren;REVIEW;pos-mehrdeutig;;;învüeren;lemma_46217;PRP VRB;;Gesegent wirdestu vnder allen volken nicht wirt bei dir vnfruchtbers ous beiden gegaten also wol in den leuten als in den schafen;Ouf wirt heben der herre von dir allen wetagen vnd die gar bŏse seuchen der die du kennest wirt her nicht **einfŭren** dir svnder alle deinen veinden;Vressen wirstu als volk das dein herre got dir wirt geben Nicht sol in vortragen dein ougen noch diene iren gŏten das sie icht sint in deinen val;kennest wirt her nicht **einfŭren** dir svnder alle deinen
WZB.tei.xml;WZB_184vb_12_0;ŏlgerten;oelgerten;REVIEW;lemma-kein-treffer;;;;;;;wenne dein herre got wirt dich ein furen in die gute erde die erde der vlusse vnd der wasser vnd der brvnne in der velden vnd pergen ous dringen die wasser;erde getreides vnd gersten vnd der weingerten in der veigen vnd granat opfel vnd **ŏlgerten** wachsen erde des oles vnd des honigs;do du an allen gebrechen issest dein brot vnd aller dinge vbervlussicheit gebrouchest des steine eisen sint vnd ous des pergen eres ein man grebt;vnd granat opfel vnd **ŏlgerten** wachsen erde des oles
WZB.tei.xml;WZB_185ra_29_5;wŏsten;woesten;REVIEW;lemma-kein-treffer;;;;;;;vnd dein furer ist gewesen in der wustenunge vnd vorchtlicher in der natern waren bruende mit blasen vnd scorpion vnd durst necerl Vnd gar nichtesnicht wassers Der do ous furte gar clare wasser ous den steinen;vnd speiste euch mit himel brote in der wustenunge das nicht **wŏsten** deine veter Und do her dich gepflagte vnd vorsuchte zu leczte erbarmte er sich dein;das du icht sprechest in deinem herczen meine k craft vnd die stercke meiner hant haben mir das alles NOMIUS gereichet;der wustenunge das nicht **wŏsten** deine veter Und do
WZB.tei.xml;WZB_186va_3_7;vorstŏre;vorstoere;REVIEW;lemma-kein-treffer;;;;;;;Und ich lage vor dem herren virczig tag vnd virczig nacht in den ich in vlehelichen bat das er euch icht vortilgte als her hette DEUTRO gedroet;Und betende sprach ich Herre got nicht **vorstŏre** dein volk vnd dein erbe das du hast erledigt in deiner grose die du hast ous gefurt in starcker hant;Gedenke deiner diener vnd Nicht sich an die hertikeit dicz volkes vnd ir posheit vnd ir svnde;ich Herre got nicht **vorstŏre** dein volk vnd dein
WZB.tei.xml;WZB_187ra_30_8;tŭ;tue;REVIEW;pos-mehrdeutig;;;tuon;lemma_6301;NOM VRB;;vnd sprach zu mir Gee vnd vorgee dem volke so das sie ein geen vnd besiczen die erde die ich gesworen hab iren vetern so das ich sie in gebe;Und nv **tŭ** das dein herre got von dir bitet nvr das du vorchtest deinen herren got vnd wanderst in seinen wegen vnd habist in lip vnd dienest deinem her NOMIUS ren gote in ganczem deinem herczen vnd in ganczer deiner sele;Und behutest die gepot deines herren gotis vnd sein eliche veier die ich heute gepite so das dir wol sei;in gebe Und nv **tŭ** das dein herre got
