xml_id	form	context	lemma_id	candidate_pos	resolved_pos	confidence	reviewer
WZB_1va_10_7	das	= svn Nu hilffe vns [das] wir also tvn Das vns	lemma_1097	ART|CNJ	SCNJ	high	claude-context
WZB_1va_11_0	wir	svn Nu hilffe vns das [wir] also tvn Das vns nymmer	lemma_7643	POS|PRO	PRO	high	claude
WZB_1va_11_2	tvn	hilffe vns das wir also [tvn] Das vns nymmer misselinge Dein	lemma_6301	NOM|VRB	VRB	high	claude
WZB_1va_11_5	Das	vns das wir also tvn [Das] vns nymmer misselinge Dein helfe	lemma_1097	ART|CNJ	SCNJ	high	claude-context
WZB_1va_11_6	vns	das wir also tvn Das [vns] nymmer misselinge Dein helfe vns	lemma_7643	POS|PRO	PRO	high	claude
WZB_1va_12_0	misselinge	also tvn Das vns nymmer [misselinge] Dein helfe vns dar czu	lemma_4150	NEG|NOM|VRB	VRB	high	claude
WZB_1va_12_3	Dein	tvn Das vns nymmer misselinge [Dein] helfe vns dar czu bringe	lemma_1242	ART|POS|PRO	POS	high	claude
WZB_1va_12_4	helfe	Das vns nymmer misselinge Dein [helfe] vns dar czu bringe In	lemma_2739	INJ|NOM|VRB	VRB	high	claude
WZB_1va_12_5	vns	vns nymmer misselinge Dein helfe [vns] dar czu bringe In aller	lemma_7643	POS|PRO	PRO	high	claude
WZB_1va_12_6	dar	nymmer misselinge Dein helfe vns [dar] czu bringe In aller vnser	lemma_1055	ADJ|ADV|CNJ	ADV	high	claude
WZB_1va_13_0	czu	misselinge Dein helfe vns dar [czu] bringe In aller vnser arbeit	lemma_7770	CNJ|PRP	PRP	high	claude
WZB_1va_13_1	bringe	Dein helfe vns dar czu [bringe] In aller vnser arbeit Gib	lemma_868	NOM|VRB	VRB	high	claude
WZB_1va_13_4	aller	vns dar czu bringe In [aller] vnser arbeit Gib vns selbir	lemma_106	ADJ|ADV	ADJ	high	claude
WZB_1va_13_5	vnser	dar czu bringe In aller [vnser] arbeit Gib vns selbir dein	lemma_7643	POS|PRO	POS	high	claude
WZB_1va_14_0	Gib	bringe In aller vnser arbeit [Gib] vns selbir dein geleit Wenn	lemma_1961	NOM|VRB	VRB	high	claude
WZB_1va_14_1	vns	In aller vnser arbeit Gib [vns] selbir dein geleit Wenn wir	lemma_7643	POS|PRO	PRO	high	claude
WZB_1va_14_3	dein	vnser arbeit Gib vns selbir [dein] geleit Wenn wir vns han	lemma_1242	ART|POS|PRO	POS	high	claude
WZB_1va_14_4	geleit	arbeit Gib vns selbir dein [geleit] Wenn wir vns han geseczet					
WZB_1va_14_7	Wenn	Gib vns selbir dein geleit [Wenn] wir vns han geseczet vor	lemma_7385	ADV|CNJ	SCNJ	high	claude
WZB_1va_15_0	wir	vns selbir dein geleit Wenn [wir] vns han geseczet vor Aufsliessen	lemma_7643	POS|PRO	PRO	high	claude
WZB_1va_15_1	vns	selbir dein geleit Wenn wir [vns] han geseczet vor Aufsliessen deiner	lemma_7643	POS|PRO	PRO	high	claude
WZB_1va_15_2	han	dein geleit Wenn wir vns [han] geseczet vor Aufsliessen deiner schrifte	lemma_2598	NOM|VEX|VRB	VEX	high	claude-context
WZB_1va_15_3	geseczet	geleit Wenn wir vns han [geseczet] vor Aufsliessen deiner schrifte tor					
WZB_1va_15_4	vor	Wenn wir vns han geseczet [vor] Aufsliessen deiner schrifte tor Die	lemma_7194	ADV|GRA|PRP	PRP	high	claude-context
WZB_1va_15_6	Aufsliessen	wir vns han geseczet vor [Aufsliessen] deiner schrifte tor Die manchem					
WZB_1va_16_0	deiner	vns han geseczet vor Aufsliessen [deiner] schrifte tor Die manchem noch	lemma_1242	ART|POS|PRO	POS	high	claude
WZB_1va_16_2	tor	geseczet vor Aufsliessen deiner schrifte [tor] Die manchem noch vorsperret sein					
WZB_1va_17_1	noch	deiner schrifte tor Die manchem [noch] vorsperret sein So das wir	lemma_4415	ADV|CNJ|NEG	PRP	medium	claude-context
WZB_1va_17_2	vorsperret	schrifte tor Die manchem noch [vorsperret] sein So das wir aus					
WZB_1va_17_3	sein	tor Die manchem noch vorsperret [sein] So das wir aus der	lemma_1517	POS|PRO	POS	high	claude
WZB_1va_18_1	das	manchem noch vorsperret sein So [das] wir aus der latein Sie	lemma_1097	ART|CNJ	SCNJ	high	claude-context
WZB_1va_18_2	wir	noch vorsperret sein So das [wir] aus der latein Sie czu	lemma_7643	POS|PRO	PRO	high	claude
WZB_1va_18_3	aus	vorsperret sein So das wir [aus] der latein Sie czu deutsche	lemma_6342	ADV|PRP	PRP	high	claude-context
WZB_1va_18_5	latein	So das wir aus der [latein] Sie czu deutsche richten vnd	lemma_3635	ADJ|NOM	ADJ	high	claude
WZB_1va_18_7	Sie	das wir aus der latein [Sie] czu deutsche richten vnd durch	lemma_5454	POS|PRO	PRO	high	claude
WZB_1va_19_0	czu	wir aus der latein Sie [czu] deutsche richten vnd durch deinen	lemma_7770	CNJ|PRP	PRP	high	claude
WZB_1va_19_1	deutsche	aus der latein Sie czu [deutsche] richten vnd durch deinen namen	lemma_1177	ADJ|ADV|NOM	ADJ	high	claude
WZB_1va_20_0	deinen	czu deutsche richten vnd durch [deinen] namen tichten Dorvmbe das dein	lemma_1242	ART|POS|PRO	POS	high	claude
WZB_1va_20_2	tichten	richten vnd durch deinen namen [tichten] Dorvmbe das dein kindel Die	lemma_6083	NOM|VRB	VRB	high	claude
WZB_1va_21_0	das	durch deinen namen tichten Dorvmbe [das] dein kindel Die diser werlde	lemma_1097	ART|CNJ	DET	high	claude-context
WZB_1va_21_1	dein	deinen namen tichten Dorvmbe das [dein] kindel Die diser werlde swindel	lemma_1242	ART|POS|PRO	POS	high	claude
WZB_1va_22_3	Hat	kindel Die diser werlde swindel [Hat] betoubet vnd vorirret Und von	lemma_2598	NOM|VEX|VRB	VEX	high	claude-context
WZB_1va_22_6	vorirret	werlde swindel Hat betoubet vnd [vorirret] Und von dir verre gevirret					
WZB_1va_23_3	dir	betoubet vnd vorirret Und von [dir] verre gevirret Dar aus helfe	lemma_1242	ART|POS|PRO	PRO	high	claude
WZB_1va_23_4	verre	vnd vorirret Und von dir [verre] gevirret Dar aus helfe enpfahen	lemma_6913	ADJ|ADV|GRA|NOM	ADV	high	claude
WZB_1va_23_5	gevirret	vorirret Und von dir verre [gevirret] Dar aus helfe enpfahen Und	lemma_6916	NOM|VRB	VRB	high	claude
WZB_1va_24_0	Dar	Und von dir verre gevirret [Dar] aus helfe enpfahen Und wider	lemma_1055	ADJ|ADV|CNJ	ADV	high	claude
WZB_1va_24_1	aus	von dir verre gevirret Dar [aus] helfe enpfahen Und wider czu	lemma_6342	ADV|PRP	ADV	high	claude-context
WZB_1va_24_2	helfe	dir verre gevirret Dar aus [helfe] enpfahen Und wider czu dir	lemma_2739	INJ|NOM|VRB	VRB	high	claude
WZB_1va_24_3	enpfahen	verre gevirret Dar aus helfe [enpfahen] Und wider czu dir gahen	lemma_1436	NOM|VRB	VRB	high	claude
WZB_1va_25_0	wider	Dar aus helfe enpfahen Und [wider] czu dir gahen vnd durch	lemma_7557	ADV|PRP	PRP	medium	claude-context
WZB_1va_25_1	czu	aus helfe enpfahen Und wider [czu] dir gahen vnd durch deiner	lemma_7770	CNJ|PRP	PRP	high	claude
WZB_1va_25_2	dir	helfe enpfahen Und wider czu [dir] gahen vnd durch deiner diener	lemma_1242	ART|POS|PRO	PRO	high	claude
WZB_1va_25_3	gahen	enpfahen Und wider czu dir [gahen] vnd durch deiner diener selden	lemma_1842	NOM|VRB	VRB	high	claude
WZB_1va_26_0	deiner	czu dir gahen vnd durch [deiner] diener selden Die vf der	lemma_1242	ART|POS|PRO	POS	high	claude
WZB_1va_26_6	vf	durch deiner diener selden Die [vf] der schriften velden Der sele	lemma_6330	ADV|PRP	PRP	high	claude-context
WZB_1va_27_1	velden	selden Die vf der schriften [velden] Der sele narunge suchen Das	lemma_6797	ADJ|ADV|NOM	NOM	high	claude
WZB_1va_28_0	suchen	schriften velden Der sele narunge [suchen] Das sie in keinen Buchen	lemma_5903	NOM|VRB	VRB	high	claude
WZB_1va_28_3	Das	velden Der sele narunge suchen [Das] sie in keinen Buchen Uinden	lemma_1097	ART|CNJ	SCNJ	high	claude-context
WZB_1va_28_4	sie	Der sele narunge suchen Das [sie] in keinen Buchen Uinden keiner	lemma_5454	POS|PRO	PRO	high	claude
WZB_1va_28_6	keinen	narunge suchen Das sie in [keinen] Buchen Uinden keiner minne funken	lemma_3273	ADJ|GRA|NEG	DET	high	claude
WZB_1va_29_1	Uinden	Das sie in keinen Buchen [Uinden] keiner minne funken Und werden					
WZB_1va_29_2	keiner	sie in keinen Buchen Uinden [keiner] minne funken Und werden in	lemma_3273	ADJ|GRA|NEG	DET	high	claude
WZB_1va_29_3	minne	in keinen Buchen Uinden keiner [minne] funken Und werden in liebe	lemma_4130	ADJ|NOM	NOM	high	claude
WZB_1va_30_3	werden	Uinden keiner minne funken Und [werden] in liebe truncken Als vns	lemma_7489	VEX|VRB	VEX	high	claude
WZB_1va_30_5	liebe	minne funken Und werden in [liebe] truncken Als vns herre In	lemma_3765	ADJ|ADV|GRA|NOM	ADJ	high	claude
WZB_1va_30_6	truncken	funken Und werden in liebe [truncken] Als vns herre In der	lemma_6207	ADV|INJ|NOM|VRB	VRB	high	claude
WZB_1va_31_3	vns	werden in liebe truncken Als [vns] herre In der liebe buch	lemma_7643	POS|PRO	PRO	high	claude
WZB_1va_31_8	liebe	Als vns herre In der [liebe] buch do von Esset vnd	lemma_3765	ADJ|ADV|GRA|NOM	ADJ	high	claude
WZB_1va_32_0	Esset	der liebe buch do von [Esset] vnd trincket mein lieben frunt	lemma_1764	NOM|VRB	VRB	high	claude
WZB_1va_32_2	trincket	buch do von Esset vnd [trincket] mein lieben frunt Und werdet	lemma_6207	ADV|INJ|NOM|VRB	VRB	high	claude
WZB_1va_32_4	mein	do von Esset vnd trincket [mein] lieben frunt Und werdet truncken	lemma_3001	POS|PRO	POS	high	claude
WZB_1va_32_5	lieben	von Esset vnd trincket mein [lieben] frunt Und werdet truncken nv	lemma_3765	ADJ|ADV|GRA|NOM	ADJ	high	claude
WZB_1va_33_4	werdet	trincket mein lieben frunt Und [werdet] truncken nv czu stunt Ewer	lemma_7489	VEX|VRB	VEX	high	claude
WZB_1va_33_5	truncken	mein lieben frunt Und werdet [truncken] nv czu stunt Ewer lieb	lemma_6207	ADV|INJ|NOM|VRB	VRB	high	claude
WZB_1va_33_6	nv	lieben frunt Und werdet truncken [nv] czu stunt Ewer lieb mir	lemma_4432	ADV|CNJ	ADV	high	claude
WZB_1va_34_0	czu	frunt Und werdet truncken nv [czu] stunt Ewer lieb mir slafen	lemma_7770	CNJ|PRP	PRP	high	claude
WZB_1va_34_4	Ewer	werdet truncken nv czu stunt [Ewer] lieb mir slafen machet Idoch	lemma_56117	POS|PRO	POS	high	claude
WZB_1va_34_5	lieb	truncken nv czu stunt Ewer [lieb] mir slafen machet Idoch mein					
WZB_1va_34_6	mir	nv czu stunt Ewer lieb [mir] slafen machet Idoch mein hercze	lemma_3001	POS|PRO	PRO	high	claude
WZB_1va_34_7	slafen	czu stunt Ewer lieb mir [slafen] machet Idoch mein hercze wachet	lemma_5517	ADV|NOM|VRB	VRB	high	claude
WZB_1va_35_0	machet	stunt Ewer lieb mir slafen [machet] Idoch mein hercze wachet Nun	lemma_3917	NOM|VRB	VRB	high	claude
WZB_1va_35_4	mein	lieb mir slafen machet Idoch [mein] hercze wachet Nun herre in	lemma_3001	POS|PRO	POS	high	claude
WZB_1va_35_6	wachet	slafen machet Idoch mein hercze [wachet] Nun herre in deinem namen	lemma_7346	ADV|INJ|NOM|VRB	VRB	high	claude
WZB_1va_36_2	Nun	machet Idoch mein hercze wachet [Nun] herre in deinem namen PROLOGUS	lemma_4432	ADV|CNJ	ADV	high	claude
WZB_1va_36_5	deinem	hercze wachet Nun herre in [deinem] namen PROLOGUS Durch deiner heiligen	lemma_1242	ART|POS|PRO	POS	high	claude
WZB_1vb_2_1	deiner	in deinem namen PROLOGUS Durch [deiner] heiligen minne stramen Hilffe das	lemma_1242	ART|POS|PRO	POS	high	claude
WZB_1vb_2_2	heiligen	deinem namen PROLOGUS Durch deiner [heiligen] minne stramen Hilffe das wir	lemma_2708	ADJ|ADV|GRA|NOM	ADJ	high	claude
WZB_1vb_2_3	minne	namen PROLOGUS Durch deiner heiligen [minne] stramen Hilffe das wir in	lemma_4130	ADJ|NOM	NOM	high	claude
WZB_1vb_2_4	stramen	PROLOGUS Durch deiner heiligen minne [stramen] Hilffe das wir in vnsern					
WZB_1vb_3_1	Hilffe	Durch deiner heiligen minne stramen [Hilffe] das wir in vnsern tagen	lemma_2739	INJ|NOM|VRB	VRB	high	claude
WZB_1vb_3_3	das	deiner heiligen minne stramen Hilffe [das] wir in vnsern tagen Dein	lemma_1097	ART|CNJ	SCNJ	high	claude-context
WZB_1vb_3_4	wir	heiligen minne stramen Hilffe das [wir] in vnsern tagen Dein ioch	lemma_7643	POS|PRO	PRO	high	claude
WZB_1vb_3_6	vnsern	stramen Hilffe das wir in [vnsern] tagen Dein ioch also muzzent	lemma_7643	POS|PRO	POS	high	claude
WZB_1vb_4_0	tagen	Hilffe das wir in vnsern [tagen] Dein ioch also muzzent tragen	lemma_5994	ADV|NOM	NOM	high	claude
WZB_1vb_4_2	Dein	das wir in vnsern tagen [Dein] ioch also muzzent tragen Das	lemma_1242	ART|POS|PRO	POS	high	claude
WZB_1vb_4_5	muzzent	vnsern tagen Dein ioch also [muzzent] tragen Das wir in deines					
WZB_1vb_4_6	tragen	tagen Dein ioch also muzzent [tragen] Das wir in deines vaters	lemma_6171	NOM|VRB	VRB	high	claude
WZB_1vb_5_2	Das	Dein ioch also muzzent tragen [Das] wir in deines vaters lant	lemma_1097	ART|CNJ	SCNJ	high	claude-context
WZB_1vb_5_3	wir	ioch also muzzent tragen Das [wir] in deines vaters lant Mit	lemma_7643	POS|PRO	PRO	high	claude
WZB_1vb_5_5	deines	muzzent tragen Das wir in [deines] vaters lant Mit den czu	lemma_1242	ART|POS|PRO	POS	high	claude
WZB_1vb_6_4	czu	deines vaters lant Mit den [czu] der rechten hant Enpfahen deines	lemma_7770	CNJ|PRP	PRP	high	claude
WZB_1vb_6_6	rechten	lant Mit den czu der [rechten] hant Enpfahen deines segens gewin	lemma_4840	ADJ|ADV|GRA|NOM	ADJ	high	claude-context
WZB_1vb_6_7	hant	Mit den czu der rechten [hant] Enpfahen deines segens gewin So	lemma_2640	ADJ|NOM	NOM	high	claude
WZB_1vb_7_0	Enpfahen	den czu der rechten hant [Enpfahen] deines segens gewin So du	lemma_1436	NOM|VRB	VRB	high	claude
WZB_1vb_7_1	deines	czu der rechten hant Enpfahen [deines] segens gewin So du sprichest	lemma_1242	ART|POS|PRO	POS	high	claude
WZB_1vb_8_1	du	Enpfahen deines segens gewin So [du] sprichest gutlichen czu in Kvmet	lemma_1242	ART|POS|PRO	PRO	high	claude
WZB_1vb_8_2	sprichest	deines segens gewin So du [sprichest] gutlichen czu in Kvmet ir	lemma_5693	NOM|VRB	VRB	high	claude
WZB_1vb_8_3	gutlichen	segens gewin So du sprichest [gutlichen] czu in Kvmet ir gesegenten	lemma_2574	ADJ|ADV|GRA|NOM	ADV	high	claude
WZB_1vb_8_4	czu	gewin So du sprichest gutlichen [czu] in Kvmet ir gesegenten kindel	lemma_7770	CNJ|PRP	PRP	high	claude
WZB_1vb_9_3	Kvmet	du sprichest gutlichen czu in [Kvmet] ir gesegenten kindel vein In	lemma_3400	NOM|VRB	VRB	high	claude
WZB_1vb_9_4	ir	sprichest gutlichen czu in Kvmet [ir] gesegenten kindel vein In das	lemma_56117	POS|PRO	PRO	high	claude-context
WZB_1vb_10_0	vein	in Kvmet ir gesegenten kindel [vein] In das reich des vaters­	lemma_1785	ADJ|ADV|GRA|NOM	ADJ	high	claude
WZB_1vb_10_3	das	ir gesegenten kindel vein In [das] reich des vaters­ mein Das	lemma_1097	ART|CNJ	DET	high	claude-context
WZB_1vb_10_4	reich	gesegenten kindel vein In das [reich] des vaters­ mein Das euch	lemma_4872	ADJ|ADV|GRA|NOM	NOM	medium	claude-context
WZB_1vb_10_6	vaters­	vein In das reich des [vaters­] mein Das euch von anegenge					
WZB_1vb_11_0	mein	In das reich des vaters­ [mein] Das euch von anegenge ich	lemma_3001	POS|PRO	POS	high	claude
WZB_1vb_11_3	Das	das reich des vaters­ mein [Das] euch von anegenge ich Han	lemma_1097	ART|CNJ	SCNJ	high	claude-context
WZB_1vb_11_4	euch	reich des vaters­ mein Das [euch] von anegenge ich Han bereitet	lemma_56117	POS|PRO	PRO	high	claude
WZB_1vb_12_0	ich	mein Das euch von anegenge [ich] Han bereitet ewiclich Das vns	lemma_3001	POS|PRO	PRO	high	claude
WZB_1vb_12_2	Han	Das euch von anegenge ich [Han] bereitet ewiclich Das vns das	lemma_2598	NOM|VEX|VRB	VEX	high	claude-context
WZB_1vb_12_4	ewiclich	von anegenge ich Han bereitet [ewiclich] Das vns das allen wider	lemma_1293	ADJ|ADV	ADV	high	claude
WZB_1vb_12_7	Das	anegenge ich Han bereitet ewiclich [Das] vns das allen wider var	lemma_1097	ART|CNJ	SCNJ	high	claude-context
WZB_1vb_13_0	vns	ich Han bereitet ewiclich Das [vns] das allen wider var Des	lemma_7643	POS|PRO	PRO	high	claude
WZB_1vb_13_1	das	Han bereitet ewiclich Das vns [das] allen wider var Des helfe	lemma_1097	ART|CNJ	DET	high	claude-context
WZB_1vb_13_2	allen	bereitet ewiclich Das vns das [allen] wider var Des helfe vns	lemma_106	ADJ|ADV	ADJ	high	claude
WZB_1vb_13_3	wider	ewiclich Das vns das allen [wider] var Des helfe vns die	lemma_7557	ADV|PRP	ADV	high	claude-context
WZB_1vb_13_4	var	Das vns das allen wider [var] Des helfe vns die muter	lemma_6761	NOM|VRB	VRB	high	claude
WZB_1vb_14_0	helfe	das allen wider var Des [helfe] vns die muter clar Die	lemma_2739	INJ|NOM|VRB	VRB	high	claude
WZB_1vb_14_1	vns	allen wider var Des helfe [vns] die muter clar Die in	lemma_7643	POS|PRO	PRO	high	claude
WZB_1vb_14_4	clar	Des helfe vns die muter [clar] Die in iren iungen tagen	lemma_3330	ADJ|ADV|GRA|NOM	ADJ	high	claude
WZB_1vb_15_1	iren	die muter clar Die in [iren] iungen tagen Cristum meitlich hat	lemma_5454	POS|PRO	POS	high	claude
WZB_1vb_15_2	iungen	muter clar Die in iren [iungen] tagen Cristum meitlich hat getragen	lemma_3157	ADJ|ADV|CNJ|GRA|NOM|POS	ADJ	high	claude
WZB_1vb_15_3	tagen	clar Die in iren iungen [tagen] Cristum meitlich hat getragen In	lemma_5994	ADV|NOM	NOM	high	claude
WZB_1vb_16_0	meitlich	in iren iungen tagen Cristum [meitlich] hat getragen In des heiligen					
WZB_1vb_16_1	hat	iren iungen tagen Cristum meitlich [hat] getragen In des heiligen namens	lemma_2598	NOM|VEX|VRB	VEX	high	claude-context
WZB_1vb_16_2	getragen	iungen tagen Cristum meitlich hat [getragen] In des heiligen namens volleist	lemma_6171	NOM|VRB	VRB	high	claude
WZB_1vb_17_0	heiligen	meitlich hat getragen In des [heiligen] namens volleist Uater svn heiliger	lemma_2708	ADJ|ADV|GRA|NOM	ADJ	high	claude
WZB_1vb_17_2	volleist	getragen In des heiligen namens [volleist] Uater svn heiliger geist Allen	lemma_7181	NOM|VRB	VRB	high	claude
WZB_1vb_18_3	heiliger	heiligen namens volleist Uater svn [heiliger] geist Allen gotes kinden Die	lemma_2708	ADJ|ADV|GRA|NOM	ADJ	high	claude
WZB_1vb_18_7	Allen	volleist Uater svn heiliger geist [Allen] gotes kinden Die sich intrewen	lemma_106	ADJ|ADV	ADJ	high	claude
WZB_1vb_19_5	intrewen	Allen gotes kinden Die sich [intrewen] lasent vinden Und in gleicher					
WZB_1vb_19_6	lasent	gotes kinden Die sich intrewen [lasent] vinden Und in gleicher sase					
WZB_1vb_20_0	vinden	kinden Die sich intrewen lasent [vinden] Und in gleicher sase Bawen	lemma_7048	ADV|GRA|INJ|NOM	NOM	high	claude
WZB_1vb_20_4	gleicher	intrewen lasent vinden Und in [gleicher] sase Bawen des himels strase	lemma_2065	ADJ|ADV|NOM	ADV	high	claude
WZB_1vb_20_5	sase	lasent vinden Und in gleicher [sase] Bawen des himels strase die					
WZB_1vb_21_1	Bawen	vinden Und in gleicher sase [Bawen] des himels strase die got	lemma_917	NOM|VRB	VRB	high	claude
WZB_1vb_22_5	sinnen	got von herczen vnd von [sinnen] Und die heilige schrift minnen	lemma_5491	NOM|VRB	VRB	high	claude
WZB_1vb_23_2	heilige	vnd von sinnen Und die [heilige] schrift minnen Vnd do mit	lemma_2708	ADJ|ADV|GRA|NOM	ADJ	high	claude
WZB_1vb_23_4	minnen	sinnen Und die heilige schrift [minnen] Vnd do mit bekvmmert wesen					
WZB_1vb_24_3	bekvmmert	schrift minnen Vnd do mit [bekvmmert] wesen Das sie gerne hŏrent					
WZB_1vb_24_4	wesen	minnen Vnd do mit bekvmmert [wesen] Das sie gerne hŏrent lesen	lemma_7505	NOM|VRB	VRB	high	claude
WZB_1vb_25_0	Das	Vnd do mit bekvmmert wesen [Das] sie gerne hŏrent lesen Oder	lemma_1097	ART|CNJ	SCNJ	high	claude-context
WZB_1vb_25_1	sie	do mit bekvmmert wesen Das [sie] gerne hŏrent lesen Oder selber	lemma_5454	POS|PRO	PRO	high	claude
WZB_1vb_25_2	gerne	mit bekvmmert wesen Das sie [gerne] hŏrent lesen Oder selber lesen	lemma_2175	ADV|GRA	ADV	high	claude
WZB_1vb_25_3	hŏrent	bekvmmert wesen Das sie gerne [hŏrent] lesen Oder selber lesen den					
WZB_1vb_25_4	lesen	wesen Das sie gerne hŏrent [lesen] Oder selber lesen den wil	lemma_3720	NOM|VRB	VRB	high	claude
WZB_1vb_26_1	lesen	gerne hŏrent lesen Oder selber [lesen] den wil ich Hie vorlegen	lemma_3720	NOM|VRB	VRB	high	claude
WZB_1vb_26_4	wil	lesen Oder selber lesen den [wil] ich Hie vorlegen fruntlich Der	lemma_7473	VEM|VRB	VEM	high	claude
WZB_1vb_26_5	ich	Oder selber lesen den wil [ich] Hie vorlegen fruntlich Der besten	lemma_3001	POS|PRO	PRO	high	claude
WZB_1vb_27_0	vorlegen	lesen den wil ich Hie [vorlegen] fruntlich Der besten abentewer hort					
WZB_1vb_27_1	fruntlich	den wil ich Hie vorlegen [fruntlich] Der besten abentewer hort Die	lemma_7248	ADJ|ADV|GRA	ADV	high	claude
WZB_1vb_27_4	besten	ich Hie vorlegen fruntlich Der [besten] abentewer hort Die mein oren	lemma_597	ADJ|ADV|GRA|NOM	ADJ	high	claude
WZB_1vb_28_4	mein	Der besten abentewer hort Die [mein] oren ye gehort Ein buch	lemma_3001	POS|PRO	POS	high	claude
WZB_1vb_29_1	gehort	hort Die mein oren ye [gehort] Ein buch das heisset biblia	lemma_2885	INJ|NOM|VRB	VRB	high	claude
WZB_1vb_29_4	Ein	Die mein oren ye gehort [Ein] buch das heisset biblia Die	lemma_1331	ART|NUM	DET	high	claude-context
WZB_1vb_29_6	das	oren ye gehort Ein buch [das] heisset biblia Die wil ich	lemma_1097	ART|CNJ	SCNJ	high	claude-context
WZB_1vb_30_4	wil	buch das heisset biblia Die [wil] ich aus richten sa Und	lemma_7473	VEM|VRB	VEM	high	claude
WZB_1vb_30_5	ich	das heisset biblia Die wil [ich] aus richten sa Und mit	lemma_3001	POS|PRO	PRO	high	claude
WZB_1vb_30_6	aus	heisset biblia Die wil ich [aus] richten sa Und mit gleichen	lemma_6342	ADV|PRP	ADV	high	claude-context
WZB_1vb_31_0	sa	Die wil ich aus richten [sa] Und mit gleichen slechten dingen	lemma_5038	ADV|INJ	ADV	high	claude
WZB_1vb_31_4	gleichen	aus richten sa Und mit [gleichen] slechten dingen In deutsche czunge	lemma_2065	ADJ|ADV|NOM	ADV	high	claude
WZB_1vb_31_5	slechten	richten sa Und mit gleichen [slechten] dingen In deutsche czunge v­					
WZB_1vb_32_0	dingen	sa Und mit gleichen slechten [dingen] In deutsche czunge v­ vnd	lemma_1164	ADJ|ADV|NOM	NOM	high	claude
WZB_1vb_32_3	deutsche	mit gleichen slechten dingen In [deutsche] czunge v­ vnd sprache bringen	lemma_1177	ADJ|ADV|NOM	ADJ	high	claude
WZB_1vb_32_5	v­	slechten dingen In deutsche czunge [v­] vnd sprache bringen Nicht zu					
WZB_1vb_33_2	bringen	deutsche czunge v­ vnd sprache [bringen] Nicht zu reime sam ich	lemma_868	NOM|VRB	VRB	high	claude
WZB_1vb_33_5	Nicht	czunge v­ vnd sprache bringen [Nicht] zu reime sam ich aldo	lemma_4377	ADJ|ADV|NEG|NOM	NEG	high	claude
WZB_1vb_33_6	zu	v­ vnd sprache bringen Nicht [zu] reime sam ich aldo Gee	lemma_7770	CNJ|PRP	PRP	high	claude
WZB_1vb_34_2	sam	sprache bringen Nicht zu reime [sam] ich aldo Gee in disen	lemma_5085	ADJ|ADV|CNJ	ADV	high	claude
WZB_1vb_34_3	ich	bringen Nicht zu reime sam [ich] aldo Gee in disen prologo	lemma_3001	POS|PRO	PRO	high	claude
WZB_1vb_34_6	Gee	zu reime sam ich aldo [Gee] in disen prologo Wenne wer	lemma_1844	NOM|VRB	VRB	high	claude
WZB_1vb_35_0	prologo	ich aldo Gee in disen [prologo] Wenne wer es also ł					
WZB_1vb_35_3	Wenne	aldo Gee in disen prologo [Wenne] wer es also ł wolde	lemma_7385	ADV|CNJ	SCNJ	high	claude
WZB_1vb_35_5	es	in disen prologo Wenne wer [es] also ł wolde sagen Der	lemma_1762	POS|PRO	PRO	high	claude
WZB_1vb_36_0	wolde	Wenne wer es also ł [wolde] sagen Der muste czu ł	lemma_7473	VEM|VRB	VEM	high	claude
WZB_1vb_36_1	sagen	wer es also ł wolde [sagen] Der muste czu ł vnd	lemma_5061	INJ|NOM|VRB	VRB	high	claude
WZB_1vb_36_5	muste	also ł wolde sagen Der [muste] czu ł vnd abe tragen	lemma_4238	VEM|VRB	VEM	high	claude
