xml_id;form;form_schluessel;lemma;pos;typ;belege_ausserhalb_wzb;sigel_anzahl;sigel_probe
WZB_1vb_24_1;do;do;lemma_1180;ADV;type_3738;20157;256;ADP AK AMI AML ARB AT AUK AUN
WZB_1vb_25_1;sie;sie;lemma_5454;PRO;type_19044;296;60;AC1 AML AXH AXU BAR BIM CR DA
WZB_1vb_26_4;wil;wil;lemma_7473;VEM;type_26922;12100;293;ADP AGS AK AMI AT AX AXH AXK
WZB_1vb_26_5;ich;ich;lemma_3001;PRO;type_10212;138359;601;ABG AC1 AC2 AC3 ADP AGS AK ALL
WZB_1vb_28_3;Die;die;lemma_1139;DET;type_3568;152340;644;ABG ABS AC1 AC2 AC3 ADP AGS AK
WZB_1vb_28_4;mein;mein;lemma_3001;POS;type_83864;880;21;AC2 CRO DBE DNT HUG HZU HZU2 MAI
WZB_1vb_28_5;oren;oren;lemma_4447;NOM;type_15486;206;53;ADP ARB BRZ DES DGK DGT DHS DMB
WZB_1vb_29_4;Ein;ein;lemma_1331;DET;type_4319;32235;383;AC1 AC2 AC3 ADP AGS AK ALL AMI
WZB_1vb_29_5;buch;buch;lemma_936;NOM;type_60413;113;21;AXW DTP ESB HUL KMR MAI NEI NEIR
WZB_1vb_29_7;heisset;heisset;lemma_2731;VRB;type_64688;101;23;AC2 AC3 ADP BRW DES2 DIO FLG FLG1
WZB_1vb_30_0;biblia;biblia;lemma_21800;NAM;type_98037;1;1;AXU
WZB_1vb_30_3;Die;die;lemma_1139;DET;type_3568;152340;644;ABG ABS AC1 AC2 AC3 ADP AGS AK
WZB_1vb_30_4;wil;wil;lemma_7473;VEM;type_26922;12100;293;ADP AGS AK AMI AT AX AXH AXK
WZB_1vb_30_5;ich;ich;lemma_3001;PRO;type_10212;138359;601;ABG AC1 AC2 AC3 ADP AGS AK ALL
WZB_1vb_30_7;richten;richten;lemma_4913;VRB;type_45800;190;61;AC1 AC2 AC3 ADP APO ATF AXS AXV
WZB_1vb_31_0;sa;sa;lemma_5038;ADV;type_17447;958;65;ADP AMI AXW BRW CHH CRO DHH DJUM
WZB_1vb_32_0;dingen;dingen;lemma_1164;NOM;type_3668;141;39;BES BUH CR DA DTS DUZ FH FLG1
WZB_1vb_32_4;czunge;czunge;lemma_7924;NOM;type_317754;4;2;BVSN PSG
WZB_1vb_33_1;sprache;sprache;lemma_5692;NOM;type_19948;118;37;ADP AMI BVSN CHH DME DRE FDS FR1
WZB_1vb_33_6;zu;zu;lemma_7770;PRP;type_31260;30290;332;ABS AC1 AC2 AC3 ADP AGS ALX AMI
WZB_1vb_34_3;ich;ich;lemma_3001;PRO;type_10212;138359;601;ABG AC1 AC2 AC3 ADP AGS AK ALL
WZB_1vb_34_8;disen;disen;lemma_1169;DET;type_3691;3852;274;ABG AC1 AC3 ADP AK AMI APO ARK
WZB_1vb_35_4;wer;wer;lemma_7482;NOM;type_26999;68;20;ALL AT BUH CRO DAL DZH HEI HK
WZB_1vb_35_6;also;also;lemma_152;ADV;type_378;14303;424;ABS AC1 AC2 AC3 ADP AGS AK ALL
WZB_1vb_36_5;muste;muste;lemma_4238;VEM;type_42843;160;57;AC3 ALX AZW BGM CL DEG DEH DEK
WZB_1vb_37_1;abe;abe;lemma_29;ADV;type_87;2665;293;ABG AC2 ADP AGS AK AMI AT AUK
WZB_1vb_37_5;die;die;lemma_1139;DET;type_3568;152340;644;ABG ABS AC1 AC2 AC3 ADP AGS AK
WZB_1vb_37_6;schrift;schrift;lemma_5315;NOM;type_18513;666;83;ADP AK AML AX AXH AXR AXU BAR
WZB_2ra_2_0;gar;gar;lemma_1913;ADV;type_6476;21894;545;ABG ABS AC1 AC2 AC3 ADP AGS AK
WZB_2ra_2_4;Also;also;lemma_152;ADV;type_378;14303;424;ABS AC1 AC2 AC3 ADP AGS AK ALL
WZB_2ra_2_5;wil;wil;lemma_7473;VEM;type_26922;12100;293;ADP AGS AK AMI AT AX AXH AXK
WZB_2ra_2_6;ich;ich;lemma_3001;PRO;type_10212;138359;601;ABG AC1 AC2 AC3 ADP AGS AK ALL
WZB_2ra_2_8;leren;leren;lemma_3656;VRB;type_12691;311;78;AC3 ADP AMI AML APO ASG AXW BGM
WZB_2ra_3_2;Sunder;sunder;lemma_5884;CCNJ;type_20766;2967;198;AC1 AC2 AC3 ADP AK AMI AX AXH
WZB_2ra_4_0;da;da;lemma_1055;ADV;type_3255;48146;491;ABS AC1 AC2 AC3 ADP AGS AK ALL
WZB_2ra_4_4;schrift;schrift;lemma_5315;NOM;type_18513;666;83;ADP AK AML AX AXH AXR AXU BAR
WZB_2ra_4_5;hystoria;hystoria;lemma_2856;NOM;type_92225;28;5;PKP PL1 PL2 PL3 REN
WZB_2ra_5_2;Also;also;lemma_152;ADV;type_378;14303;424;ABS AC1 AC2 AC3 ADP AGS AK ALL
WZB_2ra_5_3;wil;wil;lemma_7473;VEM;type_26922;12100;293;ADP AGS AK AMI AT AX AXH AXK
WZB_2ra_5_4;ich;ich;lemma_3001;PRO;type_10212;138359;601;ABG AC1 AC2 AC3 ADP AGS AK ALL
WZB_2ra_8_3;Ist;ist;lemma_5432;VEX;type_18956;60723;644;ABG ABS AC1 AC2 AC3 ADP AGS AK
WZB_2ra_8_4;von;von;lemma_7193;PRP;type_25544;107920;623;ABG ABS AC1 AC2 AC3 ADP AGS AK
WZB_2ra_10_3;Von;von;lemma_7193;PRP;type_25544;107920;623;ABG ABS AC1 AC2 AC3 ADP AGS AK
WZB_2ra_10_6;von;von;lemma_7193;PRP;type_25544;107920;623;ABG ABS AC1 AC2 AC3 ADP AGS AK
WZB_2ra_11_2;in;in;lemma_3028;PRP;type_10369;7459;339;ABS AC1 AC3 ADP AGS AK ALL AMI
WZB_2ra_11_4;cziten;cziten;lemma_7857;NOM;type_223489;6;2;MR2 TKA
WZB_2ra_12_0;diser;diser;lemma_1169;DET;type_3692;1417;133;AC1 AC2 AC3 ADP AK APO ASG ATF
WZB_2ra_13_1;noch;noch;lemma_4415;ADV;type_15400;9523;250;ADP AGS AK AMI AML ANN AT AX
WZB_2ra_13_6;wie;wie;lemma_7608;ADV;type_27506;22229;502;ABG ABS AC1 AC2 AC3 ADP AK ALX
WZB_2ra_13_7;got;got;lemma_2465;NOM;type_8253;21621;519;ABG AC1 AC3 ADP AGS AK ALL ALX
WZB_2ra_14_0;die;die;lemma_1139;DET;type_3568;152340;644;ABG ABS AC1 AC2 AC3 ADP AGS AK
WZB_2ra_14_2;sunden;sunden;lemma_5867;NOM;type_41314;638;128;AC2 AC3 ADP AGS AK ANN ASG AXS
WZB_2ra_14_3;vol;vol;lemma_7163;ADJ;type_25418;2352;299;ABS AC1 AC2 AC3 ADP AK AMI ARB
WZB_2ra_15_0;gar;gar;lemma_1913;ADV;type_6476;21894;545;ABG ABS AC1 AC2 AC3 ADP AGS AK
WZB_2ra_15_9;fewer;fewer;lemma_7108;NOM;type_115362;108;32;AC3 AXW BRIX BVSN DES2 DGH DKA DML
WZB_2ra_16_1;machte;machte;lemma_3917;VRB;type_13692;344;75;AK AMI AML AT AXK AXR AXU BAR
WZB_2ra_16_2;in;in;lemma_3028;PRP;type_10369;7459;339;ABS AC1 AC3 ADP AGS AK ALL AMI
WZB_2ra_16_4;tewer;tewer;lemma_6099;ADJ;type_101865;41;13;AXW DFR DKF DST EHR GAR HOF LZT
WZB_2ra_16_7;wie;wie;lemma_7608;ADV;type_27506;22229;502;ABG ABS AC1 AC2 AC3 ADP AK ALX
WZB_2ra_17_4;Im;im;lemma_1517;PRO;type_32780;53217;434;ABS AC1 AC2 AC3 ADP AGS AK AMI
WZB_2ra_17_5;roten;roten;lemma_4954;ADJ;type_80222;30;11;AC3 CRO GWTK JT NEI NEIC NEIR PL3
WZB_2ra_19_5;wie;wie;lemma_7608;ADV;type_27506;22229;502;ABG ABS AC1 AC2 AC3 ADP AK ALX
WZB_2ra_21_3;In;in;lemma_3028;PRP;type_10369;7459;339;ABS AC1 AC3 ADP AGS AK ALL AMI
WZB_2ra_22_3;Die;die;lemma_1139;DET;type_3568;152340;644;ABG ABS AC1 AC2 AC3 ADP AGS AK
WZB_2ra_23_2;In;in;lemma_3028;PRP;type_10369;7459;339;ABS AC1 AC3 ADP AGS AK ALL AMI
WZB_2ra_23_4;diser;diser;lemma_1169;DET;type_3692;1417;133;AC1 AC2 AC3 ADP AK APO ASG ATF
WZB_2rb_3_3;arbeit;arbeit;lemma_269;NOM;type_741;1674;177;AC1 AC2 AC3 ADP AK AMI APO AUN
WZB_2rb_3_7;fruntlichen;fruntlichen;lemma_7248;ADV;type_44856;37;9;CRO DIO DJUM EIH MR2 PL2 SG TUN
WZB_2rb_4_3;in;in;lemma_3028;PRP;type_10369;7459;339;ABS AC1 AC3 ADP AGS AK ALL AMI
WZB_2rb_6_0;erlost;erlost;lemma_1611;VRB;type_5446;279;72;ADP BEK BIL BRZ CHH CRO DIO DJEM
WZB_2rb_7_0;getrost;getrost;lemma_6223;VRB;type_107037;18;15;ESB FLG1 MAI MR2 OVG OVW PKP PL1
WZB_2rb_7_5;in;in;lemma_5454;PRO;type_305666;530;122;ADP ALL AML AUK BES BIM BMG BRF
WZB_2rb_8_2;stunden;stunden;lemma_5842;NOM;type_20589;1003;99;AK AMI AT AX AXR AXU BAR BRF
WZB_2rb_9_2;frunden;frunden;lemma_7246;NOM;type_96346;68;15;CLV ENE FLG1 KVO PL1 PL2 PL3 SAL
WZB_2rb_10_2;czil;czil;lemma_7866;NOM;type_101792;17;7;ALX BVSN MSW PSG PTS TKR VTC
WZB_2rb_10_6;disem;disem;lemma_1169;DET;type_3689;2011;195;ABG AC1 AC3 ADP AK AMI APO AT
WZB_2rb_11_0;buche;buche;lemma_936;NOM;type_43330;35;16;BOP EID FR3 FUP JUK MRS PFL PL2
WZB_2rb_11_5;ich;ich;lemma_3001;PRO;type_10212;138359;601;ABG AC1 AC2 AC3 ADP AGS AK ALL
WZB_2rb_13_4;Do;do;lemma_1180;ADV;type_3738;20157;256;ADP AK AMI AML ARB AT AUK AUN
WZB_2rb_13_5;die;die;lemma_1139;DET;type_3568;152340;644;ABG ABS AC1 AC2 AC3 ADP AGS AK
WZB_2rb_13_6;schrifte;schrifte;lemma_5315;NOM;type_18514;62;25;AK AX AXH AXU CHH DJUM DL1 FR1
WZB_2rb_15_0;stat;stat;lemma_5732;NOM;type_20161;7237;320;ABG AC1 AC2 AC3 ADP AK ALX AMI
WZB_2rb_15_3;Wer;wer;lemma_7482;NOM;type_26999;68;20;ALL AT BUH CRO DAL DZH HEI HK
WZB_2rb_15_5;diser;diser;lemma_1169;DET;type_3692;1417;133;AC1 AC2 AC3 ADP AK APO ASG ATF
WZB_2rb_15_6;schrifte;schrifte;lemma_5315;NOM;type_18514;62;25;AK AX AXH AXU CHH DJUM DL1 FR1
WZB_2rb_16_2;Wil;wil;lemma_7473;VEM;type_26922;12100;293;ADP AGS AK AMI AT AX AXH AXK
WZB_2rb_18_2;Von;von;lemma_7193;PRP;type_25544;107920;623;ABG ABS AC1 AC2 AC3 ADP AGS AK
WZB_2rb_18_6;ist;ist;lemma_5432;VEX;type_18956;60723;644;ABG ABS AC1 AC2 AC3 ADP AGS AK
WZB_2rb_19_3;hochgebornen;hochgebornen;lemma_2867;ADJ;type_47389;11;9;CEFB FDS FR2 GWTK MR1 REN SAL TRO
WZB_2rb_22_2;cristenheit;cristenheit;lemma_3475;NOM;type_32733;155;47;ADP APO AT AXH AXU BIM CLV CRO
WZB_2rb_22_5;Got;got;lemma_2465;NOM;type_8253;21621;519;ABG AC1 AC3 ADP AGS AK ALL ALX
WZB_2rb_23_0;gebe;gebe;lemma_1961;VRB;type_6622;529;93;ADP AGS ALL AMI AT AX AXR AXU
WZB_2rb_23_1;in;in;lemma_1517;PRO;type_5008;2486;233;ADP AGS AML APO AT AUK AUN AXK
WZB_2rb_24_1;himelriches;himelriches;lemma_2834;NOM;type_78778;20;13;ADP BRZ DUZ FLG FLG1 FR1 FVS JT
WZB_2rb_24_2;crone;crone;lemma_3480;NOM;type_35345;171;26;ADP AZW CRO DJUM EAL FLG FLG1 FR1
WZB_2rb_24_5;Amen;amen;lemma_12;INJ;type_38050;264;48;AC1 AC2 AC3 ADP AXW CHH CL CRO
WZB_2rb_25_2;die;die;lemma_1139;DET;type_3568;152340;644;ABG ABS AC1 AC2 AC3 ADP AGS AK
WZB_2rb_25_4;ein;ein;lemma_1331;DET;type_4319;32235;383;AC1 AC2 AC3 ADP AGS AK ALL AMI
WZB_2rb_25_7;got;got;lemma_2465;NOM;type_8253;21621;519;ABG AC1 AC3 ADP AGS AK ALL ALX
WZB_2rb_26_3;geiste;geiste;lemma_2044;NOM;type_6894;198;60;AC1 AC2 AC3 ADP AMI AX AXH AXK
WZB_2rb_26_4;sende;sende;lemma_5396;VRB;type_18806;33;16;DA FH GZM HK HSB JT MBH MKB
WZB_2rb_27_0;Dar;dar;lemma_1055;ADV;type_3258;32584;564;ABG AC2 ADP AK ALX AMI AML ANN
WZB_2rb_27_2;hebit;hebit;lemma_2688;VRB;type_235299;7;3;ADP RSP VTC
WZB_2rb_27_4;an;an;lemma_199;PRP;type_522;37541;356;ABS AC1 AC2 ADP AGS AK ALL AMI
WZB_2rb_28_0;buch;buch;lemma_936;NOM;type_60413;113;21;AXW DTP ESB HUL KMR MAI NEI NEIR
WZB_2rb_28_4;do;do;lemma_1180;ADV;type_3738;20157;256;ADP AK AMI AML ARB AT AUK AUN
WZB_2rb_28_5;heisset;heisset;lemma_2731;VRB;type_64688;101;23;AC2 AC3 ADP BRW DES2 DIO FLG FLG1
WZB_2rb_28_7;buche;buche;lemma_936;NOM;type_43330;35;16;BOP EID FR3 FUP JUK MRS PFL PL2
WZB_2rb_30_0;IN;in;lemma_3028;PRP;type_10369;7459;339;ABS AC1 AC3 ADP AGS AK ALL AMI
WZB_2rb_31_0;deus;deus;lemma_10178;NOM;type_35936;81;22;ABG ADP BRZ BVSN CLV ESB FLG1 FR1
WZB_2rb_31_5;Terra;terra;lemma_18204;NOM;type_79005;14;5;ADP GRG KCR PKP TSY
WZB_2rb_34_0;domini;domini;lemma_13989;NOM;type_67380;442;18;ADP BDK BVSN FLG FLG1 HTR HUB3 HZU2
WZB_2rb_35_2;deus;deus;lemma_10178;NOM;type_35936;81;22;ABG ADP BRZ BVSN CLV ESB FLG1 FR1
WZB_2vb_2_3;got;got;lemma_2465;NOM;type_8253;21621;519;ABG AC1 AC3 ADP AGS AK ALL ALX
WZB_2vb_3_4;Die;die;lemma_1139;DET;type_3568;152340;644;ABG ABS AC1 AC2 AC3 ADP AGS AK
WZB_2vb_4_3;vinsternusse;vinsternusse;lemma_7089;NOM;type_65716;3;3;JT LGR ZUK
WZB_2vb_4_4;warn;warn;lemma_7505;VRB;type_273652;1250;105;ADP AUK AX AXR AXW BIL BZI CRO
WZB_2vb_6_0;gotes;gotes;lemma_2465;NOM;type_8256;4244;278;ABG AC1 AC3 ADP AGS AK ALL ALX
WZB_2vb_7_4;got;got;lemma_2465;NOM;type_8253;21621;519;ABG AC1 AC3 ADP AGS AK ALL ALX
WZB_2vb_7_5;sprache;sprache;lemma_5692;NOM;type_19948;118;37;ADP AMI BVSN CHH DME DRE FDS FR1
WZB_2vb_8_0;werde;werde;lemma_7489;VEX;type_27049;130;51;BUH BVH CR CRO DA DHA DHW DKA
WZB_2vb_8_1;ein;ein;lemma_1331;DET;type_4319;32235;383;AC1 AC2 AC3 ADP AGS AK ALL AMI
WZB_2vb_8_8;ein;ein;lemma_1331;DET;type_4319;32235;383;AC1 AC2 AC3 ADP AGS AK ALL AMI
WZB_2vb_9_4;got;got;lemma_2465;NOM;type_8253;21621;519;ABG AC1 AC3 ADP AGS AK ALL ALX
WZB_2vb_10_2;gut;gut;lemma_2573;ADJ;type_42794;1488;91;AGS ALL AML AUN BES BIB BIM BZI
WZB_2vb_11_1;von;von;lemma_7193;PRP;type_25544;107920;623;ABG ABS AC1 AC2 AC3 ADP AGS AK
WZB_2vb_11_3;vinsternusse;vinsternusse;lemma_7089;NOM;type_65716;3;3;JT LGR ZUK
WZB_2vb_12_5;die;die;lemma_1139;DET;type_3568;152340;644;ABG ABS AC1 AC2 AC3 ADP AGS AK
WZB_2vb_12_6;vinsternusse;vinsternusse;lemma_7089;NOM;type_65716;3;3;JT LGR ZUK
WZB_2vb_14_0;abent;abent;lemma_3;NOM;type_17;228;69;APO AXW BRW BVSN CHH CRO DES2 DJEM
WZB_2vb_14_4;ein;ein;lemma_1331;DET;type_4319;32235;383;AC1 AC2 AC3 ADP AGS AK ALL AMI
WZB_2vb_15_4;got;got;lemma_2465;NOM;type_8253;21621;519;ABG AC1 AC3 ADP AGS AK ALL ALX
WZB_2vb_15_5;sprach;sprach;lemma_5693;VRB;type_19957;43455;394;AC1 AC2 AC3 ADP AK AMI AML ANN
WZB_2vb_15_9;werde;werde;lemma_7489;VEX;type_27049;130;51;BUH BVH CR CRO DA DHA DHW DKA
WZB_2vb_16_0;ein;ein;lemma_1331;DET;type_4319;32235;383;AC1 AC2 AC3 ADP AGS AK ALL AMI
WZB_2vb_17_2;teilte;teilte;lemma_6042;VRB;type_21293;119;54;ADP AK AXR AXU BAR BDK BRF CRO
WZB_2vb_17_3;die;die;lemma_1139;DET;type_3568;152340;644;ABG ABS AC1 AC2 AC3 ADP AGS AK
WZB_2vb_17_5;von;von;lemma_7193;PRP;type_25544;107920;623;ABG ABS AC1 AC2 AC3 ADP AGS AK
WZB_2vb_18_5;got;got;lemma_2465;NOM;type_8253;21621;519;ABG AC1 AC3 ADP AGS AK ALL ALX
WZB_2vb_18_6;machte;machte;lemma_3917;VRB;type_13692;344;75;AK AMI AML AT AXK AXR AXU BAR
WZB_2vb_19_0;ein;ein;lemma_1331;DET;type_4319;32235;383;AC1 AC2 AC3 ADP AGS AK ALL AMI
WZB_2vb_19_4;schied;schied;lemma_5196;VRB;type_18064;474;50;ADP APO AXW BAX CHH CRO DAL DGS
WZB_2vb_19_5;die;die;lemma_1139;DET;type_3568;152340;644;ABG ABS AC1 AC2 AC3 ADP AGS AK
WZB_2vb_20_2;die;die;lemma_1139;DET;type_3568;152340;644;ABG ABS AC1 AC2 AC3 ADP AGS AK
WZB_2vb_20_3;do;do;lemma_1180;ADV;type_3738;20157;256;ADP AK AMI AML ARB AT AUK AUN
WZB_2vb_20_4;waren;waren;lemma_7505;VRB;type_273620;305;37;ADP AML BIB BMG CLV CRO DGP DKK
WZB_2vb_21_2;von;von;lemma_7193;PRP;type_25544;107920;623;ABG ABS AC1 AC2 AC3 ADP AGS AK
WZB_2vb_21_5;die;die;lemma_1139;DET;type_3568;152340;644;ABG ABS AC1 AC2 AC3 ADP AGS AK
WZB_2vb_21_6;do;do;lemma_1180;ADV;type_3738;20157;256;ADP AK AMI AML ARB AT AUK AUN
WZB_2vb_21_7;waren;waren;lemma_7505;VRB;type_273620;305;37;ADP AML BIB BMG CLV CRO DGP DKK
WZB_2vb_23_2;also;also;lemma_152;ADV;type_378;14303;424;ABS AC1 AC2 AC3 ADP AGS AK ALL
WZB_2vb_23_6;got;got;lemma_2465;NOM;type_8253;21621;519;ABG AC1 AC3 ADP AGS AK ALL ALX
WZB_2vb_25_2;abent;abent;lemma_3;NOM;type_17;228;69;APO AXW BRW BVSN CHH CRO DES2 DJEM
WZB_2vb_26_5;Got;got;lemma_2465;NOM;type_8253;21621;519;ABG AC1 AC3 ADP AGS AK ALL ALX
WZB_2vb_27_0;sprach;sprach;lemma_5693;VRB;type_19957;43455;394;AC1 AC2 AC3 ADP AK AMI AML ANN
WZB_2vb_27_3;Die;die;lemma_1139;DET;type_3568;152340;644;ABG ABS AC1 AC2 AC3 ADP AGS AK
WZB_2vb_27_6;die;die;lemma_1139;DET;type_3568;152340;644;ABG ABS AC1 AC2 AC3 ADP AGS AK
WZB_2vb_28_1;sint;sint;lemma_5432;VEX;type_18967;881;136;ADP AGS ALL AUK AXS AXU BES BMG
WZB_2vb_28_5;an;an;lemma_199;PRP;type_522;37541;356;ABS AC1 AC2 ADP AGS AK ALL AMI
WZB_2vb_28_6;ein;ein;lemma_1331;DET;type_4319;32235;383;AC1 AC2 AC3 ADP AGS AK ALL AMI
WZB_2vb_29_0;stat;stat;lemma_5732;NOM;type_20161;7237;320;ABG AC1 AC2 AC3 ADP AK ALX AMI
WZB_2vb_29_3;die;die;lemma_1139;DET;type_3568;152340;644;ABG ABS AC1 AC2 AC3 ADP AGS AK
WZB_2vb_30_3;also;also;lemma_152;ADV;type_378;14303;424;ABS AC1 AC2 AC3 ADP AGS AK ALL
WZB_2vb_30_7;got;got;lemma_2465;NOM;type_8253;21621;519;ABG AC1 AC3 ADP AGS AK ALL ALX
WZB_2vb_31_1;die;die;lemma_1139;DET;type_3568;152340;644;ABG ABS AC1 AC2 AC3 ADP AGS AK
WZB_2vb_31_5;die;die;lemma_1139;DET;type_3568;152340;644;ABG ABS AC1 AC2 AC3 ADP AGS AK
WZB_2vb_33_1;die;die;lemma_1139;DET;type_3568;152340;644;ABG ABS AC1 AC2 AC3 ADP AGS AK
WZB_2vb_33_6;got;got;lemma_2465;NOM;type_8253;21621;519;ABG AC1 AC3 ADP AGS AK ALL ALX
WZB_2vb_34_1;gut;gut;lemma_2573;ADJ;type_42794;1488;91;AGS ALL AML AUN BES BIB BIM BZI
WZB_2vb_34_6;sprach;sprach;lemma_5693;VRB;type_19957;43455;394;AC1 AC2 AC3 ADP AK AMI AML ANN
WZB_2vb_35_0;die;die;lemma_1139;DET;type_3568;152340;644;ABG ABS AC1 AC2 AC3 ADP AGS AK
WZB_2vb_36_2;samen;samen;lemma_5039;NOM;type_80192;24;4;DML GGG JT PUC
WZB_2vb_37_0;ein;ein;lemma_1331;DET;type_4319;32235;383;AC1 AC2 AC3 ADP AGS AK ALL AMI
WZB_3ra_2_0;mache;mache;lemma_3917;VRB;type_13684;463;149;AC2 ADP AK AMI ARB AT AX AXR
WZB_3ra_2_1;frucht;frucht;lemma_7273;NOM;type_65348;238;52;AC2 AC3 ADP ALX AXK BVSN CHH CRO
WZB_3ra_3_2;same;same;lemma_5039;NOM;type_81400;2;2;JT NEIR
WZB_3ra_3_4;im;im;lemma_1517;PRO;type_32780;53217;434;ABS AC1 AC2 AC3 ADP AGS AK AMI
WZB_3ra_4_1;erden;erden;lemma_1545;NOM;type_5166;2991;198;AC1 AC2 AC3 ADP AK ALX AMI ANN
WZB_3ra_5_4;die;die;lemma_1139;DET;type_3568;152340;644;ABG ABS AC1 AC2 AC3 ADP AGS AK
WZB_3ra_6_3;die;die;lemma_1139;DET;type_3568;152340;644;ABG ABS AC1 AC2 AC3 ADP AGS AK
WZB_3ra_6_4;samen;samen;lemma_5039;NOM;type_80192;24;4;DML GGG JT PUC
WZB_3ra_8_3;do;do;lemma_1180;ADV;type_3738;20157;256;ADP AK AMI AML ARB AT AUK AUN
WZB_3ra_8_4;machte;machte;lemma_3917;VRB;type_13692;344;75;AK AMI AML AT AXK AXR AXU BAR
WZB_3ra_8_5;frucht;frucht;lemma_7273;NOM;type_65348;238;52;AC2 AC3 ADP ALX AXK BVSN CHH CRO
WZB_3ra_9_1;samen;samen;lemma_5039;NOM;type_80192;24;4;DML GGG JT PUC
WZB_3ra_9_3;ein;ein;lemma_1331;DET;type_4319;32235;383;AC1 AC2 AC3 ADP AGS AK ALL AMI
WZB_3ra_10_5;got;got;lemma_2465;NOM;type_8253;21621;519;ABG AC1 AC3 ADP AGS AK ALL ALX
WZB_3ra_11_2;gut;gut;lemma_2573;ADJ;type_42794;1488;91;AGS ALL AML AUN BES BIB BIM BZI
WZB_3ra_12_0;abent;abent;lemma_3;NOM;type_17;228;69;APO AXW BRW BVSN CHH CRO DES2 DJEM
WZB_3ra_13_4;Got;got;lemma_2465;NOM;type_8253;21621;519;ABG AC1 AC3 ADP AGS AK ALL ALX
WZB_3ra_13_6;sprach;sprach;lemma_5693;VRB;type_19957;43455;394;AC1 AC2 AC3 ADP AK AMI AML ANN
WZB_3ra_14_2;an;an;lemma_199;PRP;type_522;37541;356;ABS AC1 AC2 ADP AGS AK ALL AMI
WZB_3ra_16_3;sint;sint;lemma_5432;VEX;type_18967;881;136;ADP AGS ALL AUK AXS AXU BES BMG
WZB_3ra_17_0;in;in;lemma_3028;PRP;type_10369;7459;339;ABS AC1 AC3 ADP AGS AK ALL AMI
WZB_3ra_17_5;in;in;lemma_3028;PRP;type_10369;7459;339;ABS AC1 AC3 ADP AGS AK ALL AMI
WZB_3ra_17_6;iare;iare;lemma_3096;NOM;type_82689;155;26;ADP BRW BRZ DIO EHB GAR HUL HZU
WZB_3ra_18_2;an;an;lemma_199;PRP;type_522;37541;356;ABS AC1 AC2 ADP AGS AK ALL AMI
WZB_3ra_19_2;die;die;lemma_1139;DET;type_3568;152340;644;ABG ABS AC1 AC2 AC3 ADP AGS AK
WZB_3ra_20_1;also;also;lemma_152;ADV;type_378;14303;424;ABS AC1 AC2 AC3 ADP AGS AK ALL
WZB_3ra_20_5;got;got;lemma_2465;NOM;type_8253;21621;519;ABG AC1 AC3 ADP AGS AK ALL ALX
WZB_3ra_20_6;machte;machte;lemma_3917;VRB;type_13692;344;75;AK AMI AML AT AXK AXR AXU BAR
WZB_3ra_21_1;grose;grose;lemma_2534;ADJ;type_167377;17;7;FLG1 NBU NEI NEIC PUC WGM WVE
WZB_3ra_25_1;sie;sie;lemma_5454;PRO;type_19044;296;60;AC1 AML AXH AXU BAR BIM CR DA
WZB_3ra_25_2;an;an;lemma_199;PRP;type_522;37541;356;ABS AC1 AC2 ADP AGS AK ALL AMI
WZB_3ra_26_2;so;so;lemma_5601;ADV;type_19596;46543;550;ABS AC1 AC2 AC3 ADP AGS AK ALL
WZB_3ra_26_4;sie;sie;lemma_5454;PRO;type_19044;296;60;AC1 AML AXH AXU BAR BIM CR DA
WZB_3ra_27_1;erden;erden;lemma_1545;NOM;type_5166;2991;198;AC1 AC2 AC3 ADP AK ALX AMI ANN
WZB_3ra_29_3;die;die;lemma_1139;DET;type_3568;152340;644;ABG ABS AC1 AC2 AC3 ADP AGS AK
WZB_3ra_30_0;got;got;lemma_2465;NOM;type_8253;21621;519;ABG AC1 AC3 ADP AGS AK ALL ALX
WZB_3ra_30_5;gut;gut;lemma_2573;ADJ;type_42794;1488;91;AGS ALL AML AUN BES BIB BIM BZI
WZB_3ra_31_2;abend;abend;lemma_3;NOM;type_147133;24;9;ATF CRO GWTK HMT NEI NEIC OSW PL1
WZB_3ra_32_6;sprach;sprach;lemma_5693;VRB;type_19957;43455;394;AC1 AC2 AC3 ADP AK AMI AML ANN
WZB_3ra_33_0;got;got;lemma_2465;NOM;type_8253;21621;519;ABG AC1 AC3 ADP AGS AK ALL ALX
WZB_3ra_33_3;die;die;lemma_1139;DET;type_3568;152340;644;ABG ABS AC1 AC2 AC3 ADP AGS AK
WZB_3ra_34_3;geistes;geistes;lemma_2044;NOM;type_6895;285;67;ABG ADP ALL AMI AUN AXH AXU BAR
WZB_3ra_35_4;erden;erden;lemma_1545;NOM;type_5166;2991;198;AC1 AC2 AC3 ADP AK ALX AMI ANN
WZB_3ra_37_3;got;got;lemma_2465;NOM;type_8253;21621;519;ABG AC1 AC3 ADP AGS AK ALL ALX
WZB_3ra_37_5;grose;grose;lemma_2534;ADJ;type_167377;17;7;FLG1 NBU NEI NEIC PUC WGM WVE
WZB_3rb_2_4;sele;sele;lemma_5349;NOM;type_18609;2368;185;AC1 AC2 AC3 ADP AGS ALL AMI BES
WZB_3rb_3_4;die;die;lemma_1139;DET;type_3568;152340;644;ABG ABS AC1 AC2 AC3 ADP AGS AK
WZB_3rb_3_5;do;do;lemma_1180;ADV;type_3738;20157;256;ADP AK AMI AML ARB AT AUK AUN
