lemma_id;lemma;normalisiert;pos;pos_alle;ist_name;sprachkonzepte;konzepte_gesamt;belege;texte;belegklasse;handpruefung
lemma_43069;Swathopluck;swathopluck;NAM;NAM;ja;Slawisch;3;71;3;21 bis 100;nein
lemma_11804;evangelista;evangelista;NOM;NOM;nein;Lateinisch;4;70;34;21 bis 100;nein
lemma_23776;Ptolemaios;ptolemaios;NAM;NAM;ja;Griechisch;7;70;12;21 bis 100;nein
lemma_65308;Eleander;eleander;NAM;NAM;ja;Griechisch;3;69;1;21 bis 100;nein
lemma_16123;spiritus;spiritus;ADJ;ADJ NOM;nein;Lateinisch;3;69;19;21 bis 100;nein
lemma_15616;Barlââm;barlaam;NAM;NAM;ja;Hebräisch;4;68;3;21 bis 100;nein
lemma_25429;vos;vos;PRO;PRO;nein;Lateinisch;2;68;8;21 bis 100;nein
lemma_23253;contemplari;contemplari;VRB;VRB;nein;Lateinisch;8;67;6;21 bis 100;nein
lemma_19908;filius;filius;NOM;NOM;nein;Lateinisch;4;67;15;21 bis 100;nein
lemma_3181;Cain;cain;NAM;NAM;ja;Hebräisch;4;66;17;21 bis 100;nein
lemma_1001;Clauditte;clauditte;NAM;NAM;ja;Französisch;3;66;4;21 bis 100;nein
lemma_3482;cronica;cronica;NOM;NOM;nein;Lateinisch;3;66;20;21 bis 100;nein
lemma_3289;karrosche;karrosche;NOM;NOM;nein;Französisch;4;66;10;21 bis 100;nein
lemma_24480;loqui;loqui;VRB;VRB;nein;Lateinisch;4;66;5;21 bis 100;nein
lemma_4727;pressen;pressen;NOM;NOM VRB;nein;Französisch;9;66;19;21 bis 100;nein
lemma_33883;Wischerat;wischerat;NAM;NAM;ja;Slawisch, Tschechisch;4;66;7;21 bis 100;nein
lemma_19435;Candaulus;candaulus;NAM;NAM;ja;Lateinisch;3;65;3;21 bis 100;nein
lemma_990;Cherubim;cherubim;NAM;NAM;ja;Hebräisch;9;65;19;21 bis 100;nein
lemma_4757;punieren;punieren;VRB;VRB;nein;Französisch;4;65;30;21 bis 100;nein
lemma_17905;viztuom;viztuom;NOM;NOM;nein;Lateinisch;6;65;5;21 bis 100;nein
lemma_1017;Condwiramur;condwiramur;NAM;NAM;ja;Französisch;3;64;5;21 bis 100;nein
lemma_18285;Julianus;julianus;NAM;NAM;ja;Lateinisch;4;64;11;21 bis 100;nein
lemma_11519;Lârîe;larie;NAM;NAM;ja;Griechisch;3;64;6;21 bis 100;nein
lemma_19929;venire;venire;VRB;VRB;nein;Französisch, Lateinisch;6;64;21;21 bis 100;nein
lemma_1016;conduire;conduire;NOM;NOM VRB;nein;Französisch;4;63;19;21 bis 100;nein
lemma_3126;Jesaja;jesaja;NAM;NAM;ja;Hebräisch;5;63;22;21 bis 100;nein
lemma_23654;Judith;judith;NAM;NAM;ja;Hebräisch;4;63;16;21 bis 100;nein
lemma_3460;krîen;krien;VRB;VRB;nein;Französisch;7;63;31;21 bis 100;nein
lemma_12598;mirre;mirre;NOM;NOM;nein;Arabisch, Aramäisch, Hebräisch;11;63;31;21 bis 100;nein
lemma_4188;Monschoi;monschoi;NAM;NAM;ja;Französisch;3;63;7;21 bis 100;nein
lemma_4715;potestas;potestas;NOM;NOM;nein;Lateinisch;8;63;19;21 bis 100;nein
lemma_3640;Laurentius;laurentius;NAM;NAM;ja;Lateinisch;3;62;20;21 bis 100;nein
lemma_30406;Olmunz;olmunz;NAM;NAM;ja;Tschechisch;2;62;5;21 bis 100;nein
lemma_18579;dicere;dicere;NOM;NOM VRB;nein;Lateinisch;2;61;12;21 bis 100;nein
lemma_1784;fîanze;fianze;NOM;NOM;nein;Französisch;5;61;8;21 bis 100;nein
lemma_18888;hêbrêisch;hebreisch;ADJ;ADJ NOM;nein;Hebräisch;3;61;20;21 bis 100;nein
lemma_3184;Kalogreant;kalogreant;NAM;NAM;ja;Französisch;3;61;13;21 bis 100;nein
lemma_20873;legatus;legatus;NOM;NOM;nein;Lateinisch;5;60;8;21 bis 100;nein
lemma_11712;Media;media;NAM;NAM;ja;Lateinisch;3;60;19;21 bis 100;nein
lemma_4942;rivier;rivier;NOM;NOM;nein;Französisch;2;60;18;21 bis 100;nein
lemma_12142;Seraphin;seraphin;NAM;NAM;ja;Hebräisch;7;60;18;21 bis 100;nein
lemma_33819;doctor;doctor;ADJ;ADJ NOM;nein;Lateinisch;5;59;11;21 bis 100;nein
lemma_23245;kyrieleison;kyrieleison;INJ;INJ NOM VRB;nein;Griechisch;6;59;8;21 bis 100;nein
lemma_25402;Martius;martius;NAM;NAM;ja;Lateinisch;4;59;27;21 bis 100;nein
lemma_44815;millesimus;millesimus;ADJ;ADJ;nein;Lateinisch;2;59;2;21 bis 100;nein
lemma_19322;Polixena;polixena;NAM;NAM;ja;Griechisch;3;59;4;21 bis 100;nein
lemma_15649;sacramentum;sacramentum;NOM;NOM;nein;Lateinisch;3;59;22;21 bis 100;nein
lemma_44394;Iaromir;iaromir;NAM;NAM;ja;Tschechisch;3;58;3;21 bis 100;nein
lemma_12160;Mercurius;mercurius;NAM;NAM;ja;Lateinisch;6;58;23;21 bis 100;nein
lemma_21935;punctum;punctum;NOM;NOM;nein;Lateinisch;9;58;19;21 bis 100;nein
lemma_22708;Clemens;clemens;NAM;NAM;ja;Lateinisch;6;57;10;21 bis 100;nein
lemma_26522;Menon;menon;NAM;NAM;ja;Griechisch;3;57;5;21 bis 100;nein
lemma_4321;Nazareth;nazareth;NAM;NAM;ja;Hebräisch, Lateinisch;4;57;19;21 bis 100;nein
lemma_24488;autem;autem;CNJ;CNJ;nein;Lateinisch;2;56;9;21 bis 100;nein
lemma_18068;caritas;caritas;NOM;NOM;nein;Lateinisch;3;56;14;21 bis 100;nein
lemma_18854;liber;liber;ADJ;ADJ ADV NOM;nein;Lateinisch;8;56;11;21 bis 100;nein
lemma_27248;quod;quod;CNJ;CNJ;nein;Lateinisch;3;56;9;21 bis 100;nein
lemma_1433;Enoch;enoch;NAM;NAM;ja;Hebräisch;4;55;18;21 bis 100;nein
lemma_3316;Giot;giot;NAM;NAM;ja;Französisch;3;55;4;21 bis 100;nein
lemma_3143;Jona;jona;NAM;NAM;ja;Hebräisch;4;55;21;21 bis 100;nein
lemma_23502;Pelias;pelias;NAM;NAM;ja;Griechisch;4;55;4;21 bis 100;nein
lemma_11028;Seneca;seneca;NAM;NAM;ja;Lateinisch;3;55;17;21 bis 100;nein
lemma_22854;ungevære;ungevaere;ADJ;ADJ ADV NEG;nein;Lateinisch;11;55;14;21 bis 100;nein
lemma_33949;zæwisch;zaewisch;NOM;NOM;nein;Slawisch;2;55;1;21 bis 100;nein
lemma_17882;areweiʒ;areweiʒ;NOM;NOM;nein;Lateinisch;2;54;23;21 bis 100;nein
lemma_802;Bonifatius;bonifatius;NAM;NAM;ja;Lateinisch;4;54;16;21 bis 100;nein
lemma_3564;la;la;ART;ART;nein;Französisch;3;54;14;21 bis 100;nein
lemma_3645;Lazarus;lazarus;NAM;NAM;ja;Hebräisch, Lateinisch;5;54;20;21 bis 100;nein
lemma_4980;rotieren;rotieren;VRB;VRB;nein;Französisch;8;54;21;21 bis 100;nein
lemma_328;Augustus;augustus;NAM;NAM;ja;Lateinisch;6;53;21;21 bis 100;nein
lemma_4376;nigromancia;nigromancia;NOM;NOM;nein;Lateinisch;10;53;33;21 bis 100;nein
lemma_44624;Wrsowetz;wrsowetz;NAM;NAM;ja;Slawisch;3;53;2;21 bis 100;nein
lemma_59492;Bileam;bileam;NAM;NAM;ja;Hebräisch;4;52;11;21 bis 100;nein
lemma_31086;Deidameia;deidameia;NAM;NAM;ja;Griechisch;3;52;4;21 bis 100;nein
lemma_63509;Achenis;achenis;NAM;NAM;ja;Griechisch;2;51;1;21 bis 100;nein
lemma_15687;Antiochus;antiochus;NAM;NAM;ja;Lateinisch;4;51;11;21 bis 100;nein
lemma_977;Cassandra;cassandra;NAM;NAM;ja;Griechisch;4;51;7;21 bis 100;nein
lemma_28024;eppetisse;eppetisse;NOM;NOM;nein;Lateinisch;4;51;14;21 bis 100;nein
lemma_20057;ipse;ipse;PRO;PRO;nein;Lateinisch;3;51;8;21 bis 100;nein
lemma_4747;psalme;psalme;NOM;NOM;nein;Griechisch, Hebräisch;5;51;15;21 bis 100;nein
lemma_26407;Bessus;bessus;NAM;NAM;ja;Griechisch;3;50;3;21 bis 100;nein
lemma_1833;fundamentum;fundamentum;NOM;NOM;nein;Lateinisch;4;50;27;21 bis 100;nein
lemma_5133;Saturnus;saturnus;NAM;NAM;ja;Lateinisch;6;50;24;21 bis 100;nein
lemma_42946;Satz;satz;NAM;NAM;ja;Tschechisch;3;50;3;21 bis 100;nein
lemma_13988;nomen;nomen;NOM;NOM;nein;Lateinisch;2;49;28;21 bis 100;nein
lemma_4704;Pompeius;pompeius;NAM;NAM;ja;Lateinisch;3;49;15;21 bis 100;nein
lemma_24473;quia;quia;CNJ;CNJ;nein;Lateinisch;2;49;10;21 bis 100;nein
lemma_27225;sed;sed;CNJ;CNJ;nein;Lateinisch;3;49;8;21 bis 100;nein
lemma_325;astronomia;astronomia;NOM;NOM;nein;Lateinisch;4;48;27;21 bis 100;nein
lemma_424;beau;beau;ADJ;ADJ NOM;nein;Französisch, Rätoromanisch;5;48;12;21 bis 100;nein
lemma_29589;Hesiona;hesiona;NAM;NAM;ja;Griechisch;3;48;3;21 bis 100;nein
lemma_2999;Hibernia;hibernia;NAM;NAM;ja;Lateinisch;2;48;19;21 bis 100;nein
lemma_4276;murmeln;murmeln;VRB;VRB;nein;Lateinisch;8;48;19;21 bis 100;nein
lemma_20985;Nero;nero;NAM;NAM;ja;Lateinisch;2;48;15;21 bis 100;nein
lemma_5287;Schoisiane;schoisiane;NAM;NAM;ja;Französisch;3;48;3;21 bis 100;nein
lemma_15267;vigilia;vigilia;NOM;NOM;nein;Lateinisch;4;48;11;21 bis 100;nein
lemma_40361;exemplum;exemplum;NOM;NOM;nein;Lateinisch;9;47;19;21 bis 100;nein
lemma_35124;fides;fides;NOM;NOM;nein;Lateinisch;4;47;5;21 bis 100;nein
lemma_15513;Galenus;galenus;NAM;NAM;ja;Lateinisch;4;47;13;21 bis 100;nein
lemma_16216;Gedeon;gedeon;NAM;NAM;ja;Hebräisch;4;47;26;21 bis 100;nein
lemma_23237;Nicânor;nicanor;NAM;NAM;ja;Griechisch;3;47;5;21 bis 100;nein
lemma_10962;Amis;amis;NAM;NAM;ja;Französisch, Lateinisch;5;46;3;21 bis 100;nein
lemma_33125;ceterus;ceterus;ADJ;ADJ ADV;nein;Lateinisch;4;46;15;21 bis 100;nein
lemma_25457;gradus;gradus;NOM;NOM;nein;Lateinisch;6;46;8;21 bis 100;nein
lemma_13106;Ladizlâs;ladizlas;NAM;NAM;ja;Ungarisch;3;46;2;21 bis 100;nein
lemma_4867;Repanse de Schoie;repanse de schoie;NAM;NAM;ja;Französisch;3;46;3;21 bis 100;nein
lemma_10285;Sirene;sirene;NAM;NAM;ja;Griechisch;6;46;17;21 bis 100;nein
lemma_7771;zêder;zeder;ADJ;ADJ NOM;nein;Griechisch, Lateinisch;5;46;21;21 bis 100;nein
lemma_394;barre;barre;NOM;NOM;nein;Französisch;8;45;9;21 bis 100;nein
lemma_15516;Gallia;gallia;NAM;NAM;ja;Lateinisch;3;45;10;21 bis 100;nein
lemma_1775;Phoenix;phoenix;NAM;NAM;ja;Griechisch;6;45;23;21 bis 100;nein
lemma_22004;versus;versus;NOM;NOM;nein;Lateinisch;3;45;20;21 bis 100;nein
lemma_1;a;a;PRP;PRP;nein;Französisch, Lateinisch;4;44;17;21 bis 100;nein
lemma_18546;israhelisch;israhelisch;ADJ;ADJ;nein;Hebräisch;3;44;20;21 bis 100;nein
lemma_27860;nônezît;nonezit;NOM;NOM;nein;Lateinisch;5;44;7;21 bis 100;nein
lemma_24278;videre;videre;VRB;VRB;nein;Lateinisch;3;44;10;21 bis 100;nein
lemma_124;Alexius;alexius;NAM;NAM;ja;Lateinisch;4;43;5;21 bis 100;nein
lemma_3469;crisolitus;crisolitus;NOM;NOM;nein;Lateinisch;4;43;26;21 bis 100;nein
lemma_1187;Dodines;dodines;NAM;NAM;ja;Französisch;3;43;9;21 bis 100;nein
lemma_10997;musica;musica;NOM;NOM;nein;Lateinisch;5;43;23;21 bis 100;nein
lemma_5395;senatus;senatus;NOM;NOM;nein;Lateinisch;3;43;14;21 bis 100;nein
lemma_6139;topasius;topasius;NOM;NOM;nein;Lateinisch;4;43;30;21 bis 100;nein
lemma_118;Adrianus;adrianus;NAM;NAM;ja;Lateinisch;4;42;11;21 bis 100;nein
lemma_9297;arabisch;arabisch;ADJ;ADJ;nein;Arabisch;2;42;19;21 bis 100;nein
lemma_36685;Baptista;baptista;NAM;NAM;ja;Lateinisch;6;42;15;21 bis 100;nein
lemma_5286;joie;joie;NOM;NOM;nein;Französisch;3;42;13;21 bis 100;nein
lemma_3641;Lavînia;lavinia;NAM;NAM;ja;Lateinisch;3;42;5;21 bis 100;nein
lemma_42329;Libussa;libussa;NAM;NAM;ja;Tschechisch;3;42;2;21 bis 100;nein
lemma_26447;Mâzêus;mazeus;NAM;NAM;ja;Persisch;3;42;2;21 bis 100;nein
lemma_18204;terra;terra;NOM;NOM;nein;Französisch, Lateinisch;4;42;15;21 bis 100;nein
lemma_14025;caelum;caelum;NOM;NOM;nein;Lateinisch;2;41;13;21 bis 100;nein
lemma_3107;jaspis;jaspis;NOM;NOM;nein;Lateinisch;5;41;27;21 bis 100;nein
lemma_4570;parrieren;parrieren;VRB;VRB;nein;Französisch, Lateinisch;6;41;19;21 bis 100;nein
lemma_15507;prophetia;prophetia;NOM;NOM;nein;Griechisch, Lateinisch;7;41;21;21 bis 100;nein
lemma_20177;Remus;remus;NAM;NAM;ja;Griechisch, Lateinisch;4;41;6;21 bis 100;nein
lemma_12163;Thetis;thetis;NAM;NAM;ja;Griechisch;2;41;9;21 bis 100;nein
lemma_6088;Tinas;tinas;NAM;NAM;ja;Französisch;3;41;7;21 bis 100;nein
lemma_7632;windisch;windisch;ADJ;ADJ ADV;nein;Slawisch;2;41;17;21 bis 100;nein
lemma_196;amor;amor;ADJ;ADJ ADV NOM;nein;Französisch, Lateinisch;4;40;13;21 bis 100;nein
lemma_20103;Anselmus;anselmus;NAM;NAM;ja;Lateinisch;4;40;10;21 bis 100;nein
lemma_21319;Crispinus;crispinus;NAM;NAM;ja;Lateinisch;4;40;3;21 bis 100;nein
lemma_3118;Jeremias;jeremias;NAM;NAM;ja;Hebräisch;5;40;22;21 bis 100;nein
lemma_26521;Menesteus;menesteus;NAM;NAM;ja;Griechisch;3;40;2;21 bis 100;nein
lemma_42965;Meska;meska;NAM;NAM;ja;Slawisch;3;40;2;21 bis 100;nein
lemma_25359;mundus;mundus;NOM;NOM;nein;Lateinisch;4;40;11;21 bis 100;nein
lemma_15745;occidens;occidens;NOM;NOM;nein;Lateinisch;4;40;16;21 bis 100;nein
lemma_4446;ônix;onix;NOM;NOM;nein;Lateinisch;4;40;19;21 bis 100;nein
lemma_13110;Paris;paris;NAM;NAM;ja;Französisch;2;40;22;21 bis 100;nein
lemma_18883;saeculum;saeculum;NOM;NOM;nein;Lateinisch;3;40;12;21 bis 100;nein
lemma_23419;Theben;theben;NAM;NAM;ja;Griechisch;3;40;9;21 bis 100;nein
lemma_26349;Crâterôn;crateron;NAM;NAM;ja;Griechisch;3;39;4;21 bis 100;nein
lemma_1725;escalier;escalier;NOM;NOM;nein;Französisch;2;39;7;21 bis 100;nein
lemma_25548;ille;ille;PRO;PRO;nein;Lateinisch;3;39;11;21 bis 100;nein
lemma_3461;krîirer;kriirer;NOM;NOM;nein;Französisch;7;39;16;21 bis 100;nein
lemma_20991;latwârje;latwarje;NOM;NOM;nein;Lateinisch;5;39;22;21 bis 100;nein
lemma_23434;Orestes;orestes;NAM;NAM;ja;Griechisch;3;39;6;21 bis 100;nein
lemma_4538;pax;pax;NOM;NOM;nein;Lateinisch;6;39;16;21 bis 100;nein
lemma_21381;Saras;saras;NAM;NAM;ja;Griechisch;3;39;3;21 bis 100;nein
lemma_409;batalje;batalje;NOM;NOM;nein;Französisch;4;38;10;21 bis 100;nein
lemma_25076;gratia;gratia;NOM;NOM;nein;Lateinisch;6;38;20;21 bis 100;nein
lemma_4598;pergamentum;pergamentum;NOM;NOM;nein;Lateinisch;4;38;27;21 bis 100;nein
lemma_4737;prisûn;prisun;NOM;NOM;nein;Französisch;6;38;15;21 bis 100;nein
lemma_18001;Rupertus;rupertus;NAM;NAM;ja;Lateinisch;3;38;7;21 bis 100;nein
lemma_42280;Spitigneus;spitigneus;NAM;NAM;ja;Slawisch;3;38;3;21 bis 100;nein
lemma_28388;Titus;titus;NAM;NAM;ja;Griechisch, Lateinisch;4;38;9;21 bis 100;nein
lemma_15748;Dacianus;dacianus;NAM;NAM;ja;Lateinisch;3;37;5;21 bis 100;nein
lemma_38969;enim;enim;ADV;ADV;nein;Lateinisch;4;37;4;21 bis 100;nein
lemma_24332;Penthesilea;penthesilea;NAM;NAM;ja;Griechisch;3;37;3;21 bis 100;nein
lemma_5114;sardonius;sardonius;NOM;NOM;nein;Lateinisch;4;37;17;21 bis 100;nein
lemma_21445;Thracia;thracia;NAM;NAM;ja;Griechisch;3;37;9;21 bis 100;nein
lemma_6895;vermaledîen;vermaledien;VRB;VRB;nein;Lateinisch;5;37;8;21 bis 100;nein
lemma_29422;Atroclas;atroclas;NAM;NAM;ja;Griechisch;3;36;1;21 bis 100;nein
lemma_507;bellîz;belliz;ADJ;ADJ NOM;nein;Lateinisch;5;36;25;21 bis 100;nein
lemma_27256;bonus;bonus;ADJ;ADJ;nein;Lateinisch;13;36;9;21 bis 100;nein
lemma_11462;Candacis;candacis;NAM;NAM;ja;Griechisch;3;36;4;21 bis 100;nein
lemma_26211;Clitus;clitus;NAM;NAM;ja;Griechisch;3;36;2;21 bis 100;nein
lemma_53169;en;en;PRP;PRP;nein;Französisch;4;36;3;21 bis 100;nein
lemma_2386;Gibert;gibert;NAM;NAM;ja;Französisch;3;36;5;21 bis 100;nein
lemma_4026;Methusalem;methusalem;NAM;NAM;ja;Hebräisch;4;36;6;21 bis 100;nein
lemma_16004;Richaude;richaude;NAM;NAM;ja;Französisch;3;36;1;21 bis 100;nein
lemma_24920;sicut;sicut;ADV;ADV CNJ;nein;Lateinisch;2;36;8;21 bis 100;nein
lemma_15972;super;super;PRP;PRP;nein;Lateinisch;3;36;8;21 bis 100;nein
lemma_23971;Tiber;tiber;NAM;NAM;ja;Lateinisch;2;36;9;21 bis 100;nein
lemma_23132;Aegidius;aegidius;NAM;NAM;ja;Griechisch, Lateinisch;5;35;12;21 bis 100;nein
lemma_15514;Avicenna;avicenna;NAM;NAM;ja;Lateinisch;4;35;12;21 bis 100;nein
lemma_10682;concilium;concilium;NOM;NOM;nein;Lateinisch;3;35;5;21 bis 100;nein
lemma_24970;Dimus;dimus;NAM;NAM;ja;Griechisch;3;35;2;21 bis 100;nein
lemma_1253;duc;duc;NOM;NOM;nein;Französisch, Lateinisch;4;35;8;21 bis 100;nein
lemma_3648;le;le;ART;ART;nein;Französisch;3;35;6;21 bis 100;nein
lemma_21991;Licomedes;licomedes;NAM;NAM;ja;Griechisch;3;35;4;21 bis 100;nein
lemma_21750;Pollux;pollux;NAM;NAM;ja;Lateinisch;4;35;4;21 bis 100;nein
lemma_18920;pro;pro;PRP;PRP;nein;Lateinisch;4;35;10;21 bis 100;nein
lemma_29065;sûpân;supan;NOM;NOM;nein;Slawisch;3;35;3;21 bis 100;nein
lemma_42399;Wlasta;wlasta;NAM;NAM;ja;Slawisch;3;35;2;21 bis 100;nein
lemma_21;âvoy;avoy;INJ;INJ;nein;Französisch;3;34;10;21 bis 100;nein
lemma_25653;ecce;ecce;INJ;INJ;nein;Lateinisch;2;34;6;21 bis 100;nein
lemma_45348;Gintiestre;gintiestre;NAM;NAM;ja;Französisch;3;34;1;21 bis 100;nein
lemma_11215;Helenus;helenus;NAM;NAM;ja;Griechisch;3;34;4;21 bis 100;nein
lemma_26898;kumin;kumin;NOM;NOM;nein;Lateinisch;3;34;10;21 bis 100;nein
lemma_20086;Leontius;leontius;NAM;NAM;ja;Lateinisch;3;34;4;21 bis 100;nein
lemma_26612;Merion;merion;NAM;NAM;ja;Griechisch;3;34;2;21 bis 100;nein
lemma_33398;Presburc;presburc;NAM;NAM;ja;Slawisch, Ungarisch;4;34;10;21 bis 100;nein
lemma_32084;stola;stola;NOM;NOM;nein;Lateinisch;5;34;26;21 bis 100;nein
lemma_21780;titulus;titulus;NOM;NOM;nein;Lateinisch;7;34;14;21 bis 100;nein
lemma_17642;Albanus;albanus;NAM;NAM;ja;Lateinisch;4;33;3;21 bis 100;nein
lemma_19957;beatus;beatus;ADJ;ADJ GRA;nein;Lateinisch;2;33;11;21 bis 100;nein
lemma_35339;Eli;eli;NAM;NAM;ja;Hebräisch;4;33;16;21 bis 100;nein
lemma_7737;Hipokrates;hipokrates;NAM;NAM;ja;Griechisch;4;33;11;21 bis 100;nein
lemma_18767;Josua;josua;NAM;NAM;ja;Hebräisch;5;33;18;21 bis 100;nein
lemma_15902;Nachor;nachor;NAM;NAM;ja;Hebräisch;4;33;1;21 bis 100;nein
lemma_4428;nota;nota;NOM;NOM;nein;Lateinisch;3;33;15;21 bis 100;nein
lemma_65591;Segramans;segramans;NAM;NAM;ja;Griechisch;3;33;1;21 bis 100;nein
lemma_19037;spazieren;spazieren;VRB;VRB;nein;Italienisch;3;33;15;21 bis 100;nein
lemma_28386;Theseus;theseus;NAM;NAM;ja;Griechisch;4;33;6;21 bis 100;nein
lemma_1193;Toledo;toledo;NAM;NAM;ja;Spanisch;2;33;13;21 bis 100;nein
lemma_15693;Vespasianus;vespasianus;NAM;NAM;ja;Lateinisch;3;33;8;21 bis 100;nein
lemma_27185;Albert;albert;NAM;NAM;ja;Lateinisch;3;32;7;21 bis 100;nein
lemma_28888;Columbanus;columbanus;NAM;NAM;ja;Lateinisch;4;32;3;21 bis 100;nein
lemma_35639;habere;habere;NOM;NOM VRB;nein;Lateinisch;3;32;4;21 bis 100;nein
lemma_26414;Hammon;hammon;NAM;NAM;ja;Griechisch;2;32;4;21 bis 100;nein
lemma_18862;lux;lux;NOM;NOM;nein;Lateinisch;3;32;11;21 bis 100;nein
lemma_4030;Maximianus;maximianus;NAM;NAM;ja;Lateinisch;3;32;9;21 bis 100;nein
lemma_4643;philosophia;philosophia;NOM;NOM;nein;Griechisch, Lateinisch;3;32;18;21 bis 100;nein
lemma_25390;Romulus;romulus;NAM;NAM;ja;Lateinisch;3;32;7;21 bis 100;nein
lemma_27877;Tullius;tullius;NAM;NAM;ja;Lateinisch;4;32;9;21 bis 100;nein
lemma_23114;Dominicus;dominicus;NAM;NAM;ja;Lateinisch;5;31;8;21 bis 100;nein
lemma_14666;Dulceflûr;dulceflur;NAM;NAM;ja;Französisch;3;31;2;21 bis 100;nein
lemma_27493;Esau;esau;NAM;NAM;ja;Hebräisch;4;31;9;21 bis 100;nein
lemma_15703;Fortuna;fortuna;NAM;NAM;ja;Lateinisch;9;31;8;21 bis 100;nein
lemma_25428;iste;iste;DET;DET;nein;Lateinisch;2;31;9;21 bis 100;nein
lemma_5502;sire;sire;NOM;NOM;nein;Französisch;4;31;12;21 bis 100;nein
lemma_24460;unus;unus;NUM;NUM;nein;Französisch, Italienisch, Lateinisch;5;31;9;21 bis 100;nein
lemma_191;Amintas;amintas;NAM;NAM;ja;Griechisch;3;30;4;21 bis 100;nein
lemma_22446;articulus;articulus;NOM;NOM;nein;Lateinisch;4;30;12;21 bis 100;nein
lemma_14978;ave;ave;INJ;INJ;nein;Lateinisch;2;30;15;21 bis 100;nein
lemma_17823;Basiliscus;basiliscus;NAM;NAM;ja;Lateinisch;5;30;15;21 bis 100;nein
lemma_26068;Caesar;caesar;NAM;NAM;ja;Lateinisch;3;30;9;21 bis 100;nein
lemma_22584;Hieronimus;hieronimus;NAM;NAM;ja;Lateinisch;4;30;11;21 bis 100;nein
lemma_9638;Jonatas;jonatas;NAM;NAM;ja;Hebräisch;4;30;11;21 bis 100;nein
lemma_9232;Paranis;paranis;NAM;NAM;ja;Französisch;3;30;5;21 bis 100;nein
lemma_26709;pastête;pastete;NOM;NOM;nein;Lateinisch;5;30;13;21 bis 100;nein
lemma_20425;Philomenis;philomenis;NAM;NAM;ja;Griechisch;3;30;3;21 bis 100;nein
lemma_10994;sapientia;sapientia;NOM;NOM;nein;Lateinisch;5;30;10;21 bis 100;nein
lemma_27817;Valerianus;valerianus;NAM;NAM;ja;Lateinisch;4;30;4;21 bis 100;nein
lemma_38655;vester;vester;POS;POS PRO;nein;Lateinisch;3;30;5;21 bis 100;nein
lemma_20290;zwibolle;zwibolle;NOM;NOM;nein;Lateinisch;4;30;16;21 bis 100;nein
lemma_23785;Ascanius;ascanius;NAM;NAM;ja;Lateinisch;3;29;1;21 bis 100;nein
lemma_535;berillus;berillus;NOM;NOM;nein;Lateinisch;4;29;18;21 bis 100;nein
lemma_25510;Calcas;calcas;NAM;NAM;ja;Griechisch;3;29;3;21 bis 100;nein
lemma_64237;Daedalus;daedalus;NAM;NAM;ja;Griechisch;4;29;2;21 bis 100;nein
lemma_15739;Dionysius;dionysius;NAM;NAM;ja;Griechisch, Lateinisch;5;29;17;21 bis 100;nein
lemma_42443;Dybin;dybin;NAM;NAM;ja;Slawisch, Tschechisch;3;29;3;21 bis 100;nein
lemma_20990;Latînûs;latinus;NAM;NAM;ja;Lateinisch;3;29;3;21 bis 100;nein
lemma_23117;laudare;laudare;NOM;NOM VRB;nein;Lateinisch;5;29;15;21 bis 100;nein
lemma_30250;Palimedes;palimedes;NAM;NAM;ja;Griechisch;3;29;2;21 bis 100;nein
lemma_15505;philosophus;philosophus;NOM;NOM;nein;Griechisch, Lateinisch;3;29;10;21 bis 100;nein
lemma_4682;Plato;plato;NAM;NAM;ja;Griechisch;6;29;17;21 bis 100;nein
lemma_21623;Plinius;plinius;NAM;NAM;ja;Lateinisch;4;29;5;21 bis 100;nein
lemma_23771;Socrates;socrates;NAM;NAM;ja;Griechisch;5;29;10;21 bis 100;nein
lemma_6038;taberna;taberna;NOM;NOM;nein;Lateinisch;6;29;15;21 bis 100;nein
lemma_20055;virgo;virgo;ADJ;ADJ NOM;nein;Lateinisch;5;29;10;21 bis 100;nein
lemma_26560;Ahasveros;ahasveros;NAM;NAM;ja;Persisch;4;28;14;21 bis 100;nein
lemma_186;ametistes;ametistes;NOM;NOM;nein;Lateinisch;4;28;21;21 bis 100;nein
lemma_26872;anîz;aniz;NOM;NOM;nein;Griechisch;4;28;9;21 bis 100;nein
lemma_801;bon;bon;ADJ;ADJ ADV;nein;Französisch;6;28;15;21 bis 100;nein
lemma_28318;Decius;decius;NAM;NAM;ja;Lateinisch;3;28;5;21 bis 100;nein
lemma_54748;Gwiscardus;gwiscardus;NAM;NAM;ja;Französisch;3;28;1;21 bis 100;nein
lemma_9368;mors;mors;NOM;NOM;nein;Lateinisch;2;28;14;21 bis 100;nein
lemma_35330;regierunge;regierunge;NOM;NOM;nein;Lateinisch;3;28;4;21 bis 100;nein
lemma_34461;subtilis;subtilis;ADJ;ADJ ADV GRA NOM;nein;Lateinisch;6;28;13;21 bis 100;nein
lemma_20485;Xerxes;xerxes;NAM;NAM;ja;Persisch;3;28;9;21 bis 100;nein
lemma_24479;audire;audire;VRB;VRB;nein;Lateinisch;3;27;8;21 bis 100;nein
lemma_35005;celebrare;celebrare;VRB;VRB;nein;Lateinisch;4;27;2;21 bis 100;nein
lemma_16102;Gramatica;gramatica;NOM;NOM;nein;Griechisch, Lateinisch;5;27;15;21 bis 100;nein
