xml_id	form	context	match_type	candidate_lemmas	resolved_lemma	confidence	reviewer
WZB_1vb_2_3	minne	deiner heiligen minne stramen Hilffe	ambiguous	lemma_4130|lemma_4133	lemma_4130	high	claude
WZB_1vb_2_4	stramen	heiligen minne stramen Hilffe das	unmatched				
WZB_1vb_3_3	das	stramen Hilffe das wir in	ambiguous	lemma_1097|lemma_13169	lemma_1097	high	claude
WZB_1vb_3_5	in	das wir in vnsern tagen	ambiguous	lemma_1331|lemma_1517|lemma_2975|lemma_3028|lemma_3038|lemma_5454|lemma_6467|lemma_8472	lemma_3028	medium	claude
WZB_1vb_4_0	tagen	in vnsern tagen Dein ioch	ambiguous	lemma_5994|lemma_6003	lemma_5994	high	claude
WZB_1vb_4_3	ioch	tagen Dein ioch also muzzent	ambiguous	lemma_18264|lemma_3133	lemma_18264	high	claude
WZB_1vb_4_5	muzzent	ioch also muzzent tragen Das	unmatched				
WZB_1vb_5_2	Das	muzzent tragen Das wir in	ambiguous	lemma_1097|lemma_13169	lemma_1097	high	claude
WZB_1vb_5_4	in	Das wir in deines vaters	ambiguous	lemma_1331|lemma_1517|lemma_2975|lemma_3028|lemma_3038|lemma_5454|lemma_6467|lemma_8472	lemma_3028	medium	claude
WZB_1vb_6_0	lant	deines vaters lant Mit den	ambiguous	lemma_3567|lemma_3604	lemma_3604	high	claude
WZB_1vb_6_5	der	den czu der rechten hant	ambiguous	lemma_1055|lemma_1119|lemma_8031	lemma_1119	high	claude
WZB_1vb_6_7	hant	der rechten hant Enpfahen deines	ambiguous	lemma_2598|lemma_2640	lemma_2640	high	claude
WZB_1vb_8_1	du	gewin So du sprichest gutlichen	ambiguous	lemma_1139|lemma_1180|lemma_1241|lemma_1242	lemma_1242	high	claude
WZB_1vb_9_0	in	gutlichen czu in Kvmet ir	ambiguous	lemma_1331|lemma_1517|lemma_2975|lemma_3028|lemma_3038|lemma_5454|lemma_6467|lemma_8472	lemma_3028	medium	claude
WZB_1vb_9_4	ir	in Kvmet ir gesegenten kindel	ambiguous	lemma_1517|lemma_5454|lemma_56116|lemma_56117	lemma_56117	medium	claude
WZB_1vb_10_2	In	kindel vein In das reich	ambiguous	lemma_1331|lemma_1517|lemma_2975|lemma_3028|lemma_3038|lemma_5454|lemma_6467|lemma_8472	lemma_3028	medium	claude
WZB_1vb_10_3	das	vein In das reich des	ambiguous	lemma_1097|lemma_13169	lemma_1097	high	claude
WZB_1vb_10_4	reich	In das reich des vaters­	ambiguous	lemma_4842|lemma_4872|lemma_4930	lemma_4872	high	claude
WZB_1vb_10_5	des	das reich des vaters­ mein	ambiguous	lemma_1097|lemma_1119|lemma_1186	lemma_1119	high	claude
WZB_1vb_10_6	vaters­	reich des vaters­ mein Das	unmatched				
WZB_1vb_11_0	mein	des vaters­ mein Das euch	ambiguous	lemma_3001|lemma_4048|lemma_4051	lemma_3001	high	claude
WZB_1vb_11_3	Das	vaters­ mein Das euch von	ambiguous	lemma_1097|lemma_13169	lemma_1097	high	claude
WZB_1vb_12_2	Han	anegenge ich Han bereitet ewiclich	ambiguous	lemma_2598|lemma_2634|lemma_50840	lemma_2598	high	claude
WZB_1vb_12_7	Das	bereitet ewiclich Das vns das	ambiguous	lemma_1097|lemma_13169	lemma_1097	high	claude
WZB_1vb_13_1	das	Das vns das allen wider	ambiguous	lemma_1097|lemma_13169	lemma_1097	high	claude
WZB_1vb_13_3	wider	das allen wider var Des	ambiguous	lemma_12326|lemma_7557	lemma_7557	high	claude
WZB_1vb_13_4	var	allen wider var Des helfe	ambiguous	lemma_6726|lemma_6761|lemma_6764|lemma_6765	lemma_6761	high	claude
WZB_1vb_13_7	Des	wider var Des helfe vns	ambiguous	lemma_1097|lemma_1119|lemma_1186	lemma_1119	high	claude
WZB_1vb_14_2	die	helfe vns die muter clar	ambiguous	lemma_1139|lemma_1161	lemma_1139	high	claude
WZB_1vb_14_7	Die	muter clar Die in iren	ambiguous	lemma_1139|lemma_1161	lemma_1139	high	claude
WZB_1vb_15_0	in	clar Die in iren iungen	ambiguous	lemma_1331|lemma_1517|lemma_2975|lemma_3028|lemma_3038|lemma_5454|lemma_6467|lemma_8472	lemma_3028	medium	claude
WZB_1vb_15_1	iren	Die in iren iungen tagen	ambiguous	lemma_3066|lemma_3067|lemma_5454|lemma_56116	lemma_5454	high	claude
WZB_1vb_15_2	iungen	in iren iungen tagen Cristum	ambiguous	lemma_3157|lemma_3162	lemma_3157	high	claude
WZB_1vb_15_3	tagen	iren iungen tagen Cristum meitlich	ambiguous	lemma_5994|lemma_6003	lemma_5994	high	claude
WZB_1vb_16_0	meitlich	tagen Cristum meitlich hat getragen	unmatched				
WZB_1vb_16_5	In	hat getragen In des heiligen	ambiguous	lemma_1331|lemma_1517|lemma_2975|lemma_3028|lemma_3038|lemma_5454|lemma_6467|lemma_8472	lemma_3028	medium	claude
WZB_1vb_16_6	des	getragen In des heiligen namens	ambiguous	lemma_1097|lemma_1119|lemma_1186	lemma_1119	high	claude
WZB_1vb_17_1	namens	des heiligen namens volleist Uater	ambiguous	lemma_13117|lemma_4306	lemma_4306	high	claude
WZB_1vb_19_0	kinden	Allen gotes kinden Die sich	ambiguous	lemma_3313|lemma_3538	lemma_3313	high	claude
WZB_1vb_19_3	Die	gotes kinden Die sich intrewen	ambiguous	lemma_1139|lemma_1161	lemma_1139	high	claude
WZB_1vb_19_4	sich	kinden Die sich intrewen lasent	ambiguous	lemma_42100|lemma_5366|lemma_5445|lemma_5455	lemma_5445	high	claude
WZB_1vb_19_5	intrewen	Die sich intrewen lasent vinden	unmatched				
WZB_1vb_19_6	lasent	sich intrewen lasent vinden Und	unmatched				
WZB_1vb_20_0	vinden	intrewen lasent vinden Und in	ambiguous	lemma_7048|lemma_7081	lemma_7048	high	claude
WZB_1vb_20_3	in	vinden Und in gleicher sase	ambiguous	lemma_1331|lemma_1517|lemma_2975|lemma_3028|lemma_3038|lemma_5454|lemma_6467|lemma_8472	lemma_3028	medium	claude
WZB_1vb_20_5	sase	in gleicher sase Bawen des	unmatched				
WZB_1vb_21_2	des	sase Bawen des himels strase	ambiguous	lemma_1097|lemma_1119|lemma_1186	lemma_1119	high	claude
WZB_1vb_21_4	strase	des himels strase die got	unmatched		lemma_5798	high	claude
WZB_1vb_21_7	die	himels strase die got von	ambiguous	lemma_1139|lemma_1161	lemma_1139	high	claude
WZB_1vb_22_5	sinnen	vnd von sinnen Und die	ambiguous	lemma_5484|lemma_5491	lemma_5491	high	claude
WZB_1vb_23_1	die	sinnen Und die heilige schrift	ambiguous	lemma_1139|lemma_1161	lemma_1139	high	claude
WZB_1vb_23_4	minnen	heilige schrift minnen Vnd do	ambiguous	lemma_4130|lemma_4133			
WZB_1vb_24_1	do	minnen Vnd do mit bekvmmert	ambiguous	lemma_1055|lemma_1180|lemma_1242|lemma_4445	lemma_1180	high	claude
WZB_1vb_24_3	bekvmmert	do mit bekvmmert wesen Das	unmatched				
WZB_1vb_25_0	Das	bekvmmert wesen Das sie gerne	ambiguous	lemma_1097|lemma_13169	lemma_1097	high	claude
WZB_1vb_25_1	sie	wesen Das sie gerne hŏrent	ambiguous	lemma_5432|lemma_5454|lemma_56116	lemma_5454	high	claude
WZB_1vb_25_2	gerne	Das sie gerne hŏrent lesen	ambiguous	lemma_2174|lemma_2175	lemma_2175	high	claude
WZB_1vb_25_3	hŏrent	sie gerne hŏrent lesen Oder	unmatched				
WZB_1vb_26_4	wil	lesen den wil ich Hie	ambiguous	lemma_7473|lemma_7529|lemma_7620	lemma_7473	high	claude
WZB_1vb_26_7	Hie	wil ich Hie vorlegen fruntlich	ambiguous	lemma_1517|lemma_2588|lemma_2705|lemma_2825|lemma_2923	lemma_2825	high	claude
WZB_1vb_27_0	vorlegen	ich Hie vorlegen fruntlich Der	unmatched				
WZB_1vb_27_3	Der	vorlegen fruntlich Der besten abentewer	ambiguous	lemma_1055|lemma_1119|lemma_8031	lemma_1119	high	claude
WZB_1vb_27_4	besten	fruntlich Der besten abentewer hort	ambiguous	lemma_594|lemma_597	lemma_597	high	claude
WZB_1vb_28_0	hort	besten abentewer hort Die mein	ambiguous	lemma_2885|lemma_2908	lemma_2908	high	claude
WZB_1vb_28_3	Die	abentewer hort Die mein oren	ambiguous	lemma_1139|lemma_1161	lemma_1139	high	claude
WZB_1vb_28_4	mein	hort Die mein oren ye	ambiguous	lemma_3001|lemma_4048|lemma_4051	lemma_3001	high	claude
WZB_1vb_28_5	oren	Die mein oren ye gehort	ambiguous	lemma_30381|lemma_4447	lemma_4447	high	claude
WZB_1vb_29_4	Ein	ye gehort Ein buch das	ambiguous	lemma_119|lemma_13|lemma_1331|lemma_2975	lemma_1331	high	claude
WZB_1vb_29_5	buch	gehort Ein buch das heisset	ambiguous	lemma_14784|lemma_21151|lemma_912|lemma_936	lemma_936	high	claude
WZB_1vb_29_6	das	Ein buch das heisset biblia	ambiguous	lemma_1097|lemma_13169	lemma_1097	high	claude
WZB_1vb_30_3	Die	heisset biblia Die wil ich	ambiguous	lemma_1139|lemma_1161	lemma_1139	high	claude
WZB_1vb_30_4	wil	biblia Die wil ich aus	ambiguous	lemma_7473|lemma_7529|lemma_7620	lemma_7473	high	claude
WZB_1vb_31_5	slechten	mit gleichen slechten dingen In	unmatched				
WZB_1vb_32_0	dingen	gleichen slechten dingen In deutsche	ambiguous	lemma_1164|lemma_1165	lemma_1164	high	claude
WZB_1vb_32_2	In	slechten dingen In deutsche czunge	ambiguous	lemma_1331|lemma_1517|lemma_2975|lemma_3028|lemma_3038|lemma_5454|lemma_6467|lemma_8472	lemma_3028	medium	claude
WZB_1vb_32_4	czunge	In deutsche czunge v­ vnd	unmatched		lemma_7924	high	claude
WZB_1vb_32_5	v­	deutsche czunge v­ vnd sprache	unmatched				
WZB_1vb_34_2	sam	zu reime sam ich aldo	ambiguous	lemma_5039|lemma_5085	lemma_5085	high	claude
WZB_1vb_34_4	aldo	sam ich aldo Gee in	ambiguous	lemma_116|lemma_1180	lemma_116	high	claude
WZB_1vb_34_7	in	aldo Gee in disen prologo	ambiguous	lemma_1331|lemma_1517|lemma_2975|lemma_3028|lemma_3038|lemma_5454|lemma_6467|lemma_8472	lemma_3028	medium	claude
WZB_1vb_35_0	prologo	in disen prologo Wenne wer	unmatched				
WZB_1vb_35_4	wer	prologo Wenne wer es also	ambiguous	lemma_5918|lemma_5961|lemma_7482|lemma_7496|lemma_7505|lemma_7643	lemma_7482	high	claude
WZB_1vb_35_5	es	Wenne wer es also ł	ambiguous	lemma_1762|lemma_38737	lemma_1762	high	claude
WZB_1vb_35_7	ł	es also ł wolde sagen	unmatched		lemma_2	high	claude
WZB_1vb_36_1	sagen	ł wolde sagen Der muste	ambiguous	lemma_5061|lemma_5366	lemma_5061	high	claude
WZB_1vb_36_4	Der	wolde sagen Der muste czu	ambiguous	lemma_1055|lemma_1119|lemma_8031	lemma_1119	high	claude
WZB_1vb_36_7	ł	muste czu ł vnd abe	unmatched		lemma_2	high	claude
WZB_1vb_37_5	die	tragen Und die schrift PROLOGUS	ambiguous	lemma_1139|lemma_1161	lemma_1139	high	claude
WZB_2ra_2_1	vorkeren	PROLOGUS gar vorkeren Also wil	unmatched				
WZB_2ra_2_5	wil	vorkeren Also wil ich nichte	ambiguous	lemma_7473|lemma_7529|lemma_7620	lemma_7473	high	claude
WZB_2ra_3_2	Sunder	nichte leren Sunder gleich als	ambiguous	lemma_5884|lemma_9550	lemma_5884	high	claude
WZB_2ra_3_6	schreibet	als vns schreibet da Der	unmatched				
WZB_2ra_4_2	Der	schreibet da Der heiligen schrift	ambiguous	lemma_1055|lemma_1119|lemma_8031	lemma_1119	high	claude
WZB_2ra_5_3	wil	hystoria Also wil ich euch	ambiguous	lemma_7473|lemma_7529|lemma_7620	lemma_7473	high	claude
WZB_2ra_5_8	U	euch schencken U Und mit	ambiguous	lemma_2|lemma_56117	lemma_2	high	claude
WZB_2ra_6_3	trencken	mit vreuden trencken DIses buches	unmatched				
WZB_2ra_8_0	buches	trencken DIses buches ausganck Ist	ambiguous	lemma_912|lemma_933|lemma_936			
WZB_2ra_8_5	der	Ist von der werlde anevanck	ambiguous	lemma_1055|lemma_1119|lemma_8031	lemma_1119	high	claude
WZB_2ra_9_1	anevanck	der werlde anevanck Uon dem	unmatched				
WZB_2ra_9_5	dem	anevanck Uon dem ersten tage	ambiguous	lemma_1097|lemma_1119	lemma_1119	high	claude
WZB_2ra_9_6	ersten	Uon dem ersten tage Von	ambiguous	lemma_1288|lemma_1655	lemma_1288	high	claude
WZB_2ra_10_7	clage	vnd von clage Was wunders	ambiguous	lemma_3337|lemma_3341	lemma_3337	high	claude
WZB_2ra_11_0	Was	von clage Was wunders in	ambiguous	lemma_29723|lemma_5941|lemma_7505	lemma_7505	high	claude
WZB_2ra_11_2	in	Was wunders in allen cziten	ambiguous	lemma_1331|lemma_1517|lemma_2975|lemma_3028|lemma_3038|lemma_5454|lemma_6467|lemma_8472	lemma_3028	medium	claude
WZB_2ra_11_6	In	allen cziten In diser werlde	ambiguous	lemma_1331|lemma_1517|lemma_2975|lemma_3028|lemma_3038|lemma_5454|lemma_6467|lemma_8472	lemma_3028	medium	claude
WZB_2ra_13_1	noch	Geschach vnd noch geschehen sol	ambiguous	lemma_14402|lemma_4281|lemma_4415	lemma_4415	high	claude
WZB_2ra_13_6	wie	geschehen sol wie got die	ambiguous	lemma_11087|lemma_7608	lemma_7608	high	claude
WZB_2ra_14_0	die	wie got die werlde sunden	ambiguous	lemma_1139|lemma_1161	lemma_1139	high	claude
WZB_2ra_15_1	ertrenckte	Bei gar ertrenckte Und den	unmatched				
WZB_2ra_15_5	schenckte	Und den schenckte Swebil vnd	unmatched				
WZB_2ra_16_1	machte	fewer Und machte in vreude	ambiguous	lemma_3917|lemma_3937|lemma_4240	lemma_3917	high	claude
WZB_2ra_16_2	in	Und machte in vreude tewer	ambiguous	lemma_1331|lemma_1517|lemma_2975|lemma_3028|lemma_3038|lemma_5454|lemma_6467|lemma_8472	lemma_3028	medium	claude
WZB_2ra_16_7	wie	vreude tewer wie er den	ambiguous	lemma_11087|lemma_7608	lemma_7608	high	claude
WZB_2ra_17_0	er	tewer wie er den kvnig	ambiguous	lemma_1281|lemma_1282|lemma_1517|lemma_25157|lemma_5454|lemma_56116|lemma_56117	lemma_1517	high	claude
WZB_2ra_17_4	Im	den kvnig Im roten mere	ambiguous	lemma_10734|lemma_1517|lemma_1762	lemma_1517	medium	claude
WZB_2ra_17_5	roten	kvnig Im roten mere czu	ambiguous	lemma_10839|lemma_11330|lemma_4954|lemma_4978	lemma_4954	high	claude
WZB_2ra_18_0	mere	Im roten mere czu Ertrenkte	ambiguous	lemma_3922|lemma_4034|lemma_4035|lemma_4086	lemma_4086	high	claude
WZB_2ra_18_3	Ertrenkte	mere czu Ertrenkte vnd alle	unmatched				
WZB_2ra_19_1	sein	vnd alle sein ritterschaft wie	ambiguous	lemma_1517|lemma_1762|lemma_5377|lemma_5427|lemma_5432	lemma_1517	medium	claude
WZB_2ra_19_5	wie	sein ritterschaft wie vnd sein	ambiguous	lemma_11087|lemma_7608	lemma_7608	high	claude
WZB_2ra_20_1	sein	wie vnd sein geselleschaft vnd	ambiguous	lemma_1517|lemma_1762|lemma_5377|lemma_5427|lemma_5432	lemma_1517	medium	claude
WZB_2ra_21_3	In	geselleschaft vnd In irem vbirmut	ambiguous	lemma_1331|lemma_1517|lemma_2975|lemma_3028|lemma_3038|lemma_5454|lemma_6467|lemma_8472	lemma_3028	medium	claude
WZB_2ra_21_4	irem	vnd In irem vbirmut ł	ambiguous	lemma_5454|lemma_56116	lemma_5454	high	claude
WZB_2ra_21_5	vbirmut	In irem vbirmut ł vnd	unmatched				
WZB_2ra_21_6	ł	irem vbirmut ł vnd hon	unmatched		lemma_2	high	claude
WZB_2ra_22_1	hon	ł vnd hon Die erde	ambiguous	lemma_12662|lemma_2598|lemma_2866|lemma_2961			
WZB_2ra_22_3	Die	vnd hon Die erde lebending	ambiguous	lemma_1139|lemma_1161	lemma_1139	high	claude
WZB_2ra_22_4	erde	hon Die erde lebending vorslant	ambiguous	lemma_1545|lemma_57649	lemma_1545	high	claude
WZB_2ra_22_6	vorslant	erde lebending vorslant In aller	unmatched				
WZB_2ra_23_2	In	lebending vorslant In aller diser	ambiguous	lemma_1331|lemma_1517|lemma_2975|lemma_3028|lemma_3038|lemma_5454|lemma_6467|lemma_8472	lemma_3028	medium	claude
WZB_2ra_23_6	enpfant	diser not enpfant PROLOGUS Seiner	ambiguous	lemma_1436|lemma_1438	lemma_1436	high	claude
WZB_2rb_2_2	kein	Seiner diener kein ný kein	ambiguous	lemma_2007|lemma_3271|lemma_3273	lemma_3273	high	claude
WZB_2rb_2_3	ný	diener kein ný kein leit	unmatched				
WZB_2rb_2_4	kein	kein ný kein leit Svn¬	ambiguous	lemma_2007|lemma_3271|lemma_3273	lemma_3273	high	claude
WZB_2rb_2_5	leit	ný kein leit Svn¬ der	ambiguous	lemma_3674|lemma_3691|lemma_3692|lemma_3730|lemma_3770	lemma_3691	high	claude
WZB_2rb_2_8	Svn¬	kein leit Svn¬ der alle	unmatched				
WZB_2rb_3_0	der	leit Svn¬ der alle ire	ambiguous	lemma_1055|lemma_1119|lemma_8031	lemma_1119	high	claude
WZB_2rb_3_2	ire	der alle ire arbeit Hat	ambiguous	lemma_5454|lemma_56116	lemma_5454	high	claude
WZB_2rb_3_3	arbeit	alle ire arbeit Hat er	ambiguous	lemma_269|lemma_270	lemma_269	high	claude
WZB_2rb_3_6	er	arbeit Hat er fruntlichen geendet	ambiguous	lemma_1281|lemma_1282|lemma_1517|lemma_25157|lemma_5454|lemma_56116|lemma_56117	lemma_1517	high	claude
WZB_2rb_4_3	in	geendet Vnd in vreude gewendet	ambiguous	lemma_1331|lemma_1517|lemma_2975|lemma_3028|lemma_3038|lemma_5454|lemma_6467|lemma_8472	lemma_3028	medium	claude
WZB_2rb_5_4	sorgen	aus allen sorgen erlost Mit	ambiguous	lemma_5613|lemma_5615			
WZB_2rb_6_5	gegenwurticheit	Mit seiner gegenwurticheit getrost Gespracht	unmatched				
WZB_2rb_7_3	Gespracht	gegenwurticheit getrost Gespracht mit in	unmatched				
WZB_2rb_7_5	in	Gespracht mit in czu manchen	ambiguous	lemma_1331|lemma_1517|lemma_2975|lemma_3028|lemma_3038|lemma_5454|lemma_6467|lemma_8472	lemma_3028	medium	claude
WZB_2rb_8_2	stunden	czu manchen stunden Als mit	ambiguous	lemma_5710|lemma_5842	lemma_5842	high	claude
WZB_2rb_9_1	lieben	mit seinen lieben frunden Sulcher	ambiguous	lemma_3756|lemma_3765	lemma_3765	high	claude
WZB_2rb_10_1	wunder	Sulcher groser wunder czil Steen	ambiguous	lemma_7722|lemma_7729	lemma_7722	high	claude
WZB_2rb_10_5	in	czil Steen in disem buche	ambiguous	lemma_1331|lemma_1517|lemma_2975|lemma_3028|lemma_3038|lemma_5454|lemma_6467|lemma_8472	lemma_3028	medium	claude
WZB_2rb_11_0	buche	in disem buche vil Der	ambiguous	lemma_912|lemma_936	lemma_936	high	claude
WZB_2rb_11_1	vil	disem buche vil Der ich	ambiguous	lemma_6741|lemma_7053|lemma_7075	lemma_7075	high	claude
WZB_2rb_11_4	Der	buche vil Der ich euch	ambiguous	lemma_1055|lemma_1119|lemma_8031	lemma_1119	high	claude
WZB_2rb_11_7	all	ich euch all hie nicht	ambiguous	lemma_106|lemma_79350	lemma_106	high	claude
WZB_2rb_12_0	hie	euch all hie nicht kunde	ambiguous	lemma_1517|lemma_2588|lemma_2705|lemma_2825|lemma_2923	lemma_2825	high	claude
WZB_2rb_12_2	kunde	hie nicht kunde Bis czu	ambiguous	lemma_3501|lemma_3503|lemma_3535|lemma_3538|lemma_3542			
WZB_2rb_12_4	Bis	nicht kunde Bis czu der	ambiguous	lemma_10651|lemma_5432|lemma_9197	lemma_10651	high	claude
WZB_2rb_12_6	der	Bis czu der selben stunde	ambiguous	lemma_1055|lemma_1119|lemma_8031	lemma_1119	high	claude
WZB_2rb_13_4	Do	selben stunde Do die schrifte	ambiguous	lemma_1055|lemma_1180|lemma_1242|lemma_4445	lemma_1180	high	claude
WZB_2rb_13_5	die	stunde Do die schrifte gegebin	ambiguous	lemma_1139|lemma_1161	lemma_1139	high	claude
WZB_2rb_14_3	Ir	gegebin hat Ir gleichen awentewer	ambiguous	lemma_1517|lemma_5454|lemma_56116|lemma_56117	lemma_56117	medium	claude
WZB_2rb_15_0	stat	gleichen awentewer stat Wer nv	ambiguous	lemma_5710|lemma_5732	lemma_5732	high	claude
WZB_2rb_15_3	Wer	awentewer stat Wer nv diser	ambiguous	lemma_5918|lemma_5961|lemma_7482|lemma_7496|lemma_7505|lemma_7643	lemma_7482	high	claude
WZB_2rb_16_0	hort	diser schrifte hort Wil lesen	ambiguous	lemma_2885|lemma_2908	lemma_2908	high	claude
WZB_2rb_16_2	Wil	schrifte hort Wil lesen vnd	ambiguous	lemma_7473|lemma_7529|lemma_7620	lemma_7473	high	claude
WZB_2rb_16_5	ir	lesen vnd ir suʒen wort	ambiguous	lemma_1517|lemma_5454|lemma_56116|lemma_56117	lemma_56117	medium	claude
WZB_2rb_16_6	suʒen	vnd ir suʒen wort Der	unmatched				
WZB_2rb_17_0	Der	suʒen wort Der schol nv	ambiguous	lemma_1055|lemma_1119|lemma_8031	lemma_1119	high	claude
WZB_2rb_17_4	dem	nv dancken dem vrumen Von	ambiguous	lemma_1097|lemma_1119	lemma_1119	high	claude
WZB_2rb_18_3	dem	vrumen Von dem dicz gestift	ambiguous	lemma_1097|lemma_1119	lemma_1119	high	claude
WZB_2rb_18_5	gestift	dem dicz gestift ist kvmen	ambiguous	lemma_2256|lemma_5771	lemma_2256	high	claude
WZB_2rb_19_2	Dem	ist kvmen Dem hochgebornen vein	ambiguous	lemma_1097|lemma_1119	lemma_1119	high	claude
WZB_2rb_19_7	der	vein Und der durchluchtigisten sein	ambiguous	lemma_1055|lemma_1119|lemma_8031	lemma_1119	high	claude
WZB_2rb_19_8	durchluchtigisten	Und der durchluchtigisten sein Den	unmatched				
WZB_2rb_20_0	sein	der durchluchtigisten sein Den dicz	ambiguous	lemma_1517|lemma_1762|lemma_5377|lemma_5427|lemma_5432	lemma_1517	medium	claude
WZB_2rb_23_0	gebe	cristenheit Got gebe in dorumbe	ambiguous	lemma_13306|lemma_1961	lemma_1961	high	claude
WZB_2rb_23_1	in	Got gebe in dorumbe czu	ambiguous	lemma_1331|lemma_1517|lemma_2975|lemma_3028|lemma_3038|lemma_5454|lemma_6467|lemma_8472	lemma_3028	medium	claude
WZB_2rb_23_2	dorumbe	gebe in dorumbe czu lone	unmatched		lemma_30703	high	claude
WZB_2rb_23_4	lone	dorumbe czu lone Des edeln	ambiguous	lemma_3815|lemma_3817	lemma_3815	high	claude
WZB_2rb_23_6	Des	czu lone Des edeln himelriches	ambiguous	lemma_1097|lemma_1119|lemma_1186	lemma_1119	high	claude
WZB_2rb_25_0	Hie	crone Amen Hie hat die	ambiguous	lemma_1517|lemma_2588|lemma_2705|lemma_2825|lemma_2923	lemma_2825	high	claude
WZB_2rb_25_2	die	Hie hat die vorrede ein	ambiguous	lemma_1139|lemma_1161	lemma_1139	high	claude
WZB_2rb_25_4	ein	die vorrede ein ende got	ambiguous	lemma_119|lemma_13|lemma_1331|lemma_2975	lemma_1331	high	claude
WZB_2rb_25_5	ende	vorrede ein ende got vns	ambiguous	lemma_1396|lemma_1402|lemma_6467	lemma_1396	high	claude
WZB_2rb_26_4	sende	heiligen geiste sende Dar nach	ambiguous	lemma_18884|lemma_26093|lemma_5396|lemma_5401|lemma_69473|lemma_69474	lemma_5396	high	claude
WZB_2rb_27_1	nach	sende Dar nach hebit sich	ambiguous	lemma_4281|lemma_4298|lemma_4303|lemma_4415	lemma_4281	high	claude
WZB_2rb_27_3	sich	nach hebit sich an das	ambiguous	lemma_42100|lemma_5366|lemma_5445|lemma_5455	lemma_5445	high	claude
WZB_2rb_27_4	an	hebit sich an das erste	ambiguous	lemma_13|lemma_1331|lemma_199|lemma_210|lemma_2570	lemma_199	high	claude
WZB_2rb_27_5	das	sich an das erste buch	ambiguous	lemma_1097|lemma_13169	lemma_1097	high	claude
WZB_2rb_28_0	buch	das erste buch das do	ambiguous	lemma_14784|lemma_21151|lemma_912|lemma_936	lemma_936	high	claude
WZB_2rb_28_3	das	erste buch das do heisset	ambiguous	lemma_1097|lemma_13169	lemma_1097	high	claude
WZB_2rb_28_4	do	buch das do heisset das	ambiguous	lemma_1055|lemma_1180|lemma_1242|lemma_4445	lemma_1180	high	claude
WZB_2rb_28_6	das	do heisset das buche der	ambiguous	lemma_1097|lemma_13169	lemma_1097	high	claude
WZB_2rb_28_7	buche	heisset das buche der schepfunge	ambiguous	lemma_912|lemma_936	lemma_936	high	claude
WZB_2rb_29_0	der	das buche der schepfunge mit	ambiguous	lemma_1055|lemma_1119|lemma_8031	lemma_1119	high	claude
WZB_2rb_29_1	schepfunge	buche der schepfunge mit sulchen	unmatched				
WZB_2rb_30_0	IN	mit sulchen IN principio creauit	ambiguous	lemma_1331|lemma_1517|lemma_2975|lemma_3028|lemma_3038|lemma_5454|lemma_6467|lemma_8472	lemma_3028	medium	claude
WZB_2rb_30_2	creauit	IN principio creauit worten deus	unmatched				
WZB_2rb_31_2	etterram	deus celum etterram Terra autem	unmatched				
WZB_2rb_32_2	et	erat inanis et vacua et	ambiguous	lemma_1323|lemma_1732|lemma_1762	lemma_78608	high	claude
WZB_2rb_32_3	vacua	inanis et vacua et tenebre	unmatched				
WZB_2rb_32_4	et	et vacua et tenebre erant	ambiguous	lemma_1323|lemma_1732|lemma_1762	lemma_78608	high	claude
WZB_2rb_33_2	abyssi	super faciem abyssi etspiritus domini	unmatched				
WZB_2rb_33_4	etspiritus	faciem abyssi etspiritus domini ferebatur	unmatched				
WZB_2rb_34_1	ferebatur	etspiritus domini ferebatur sup aquas	unmatched				
WZB_2rb_34_2	sup	domini ferebatur sup aquas Dixit	unmatched				
WZB_2rb_34_3	aquas	ferebatur sup aquas Dixit quoque	unmatched				
