file;xml_id;form;action;geaendert;alt_pos;neu_pos;alt_lemmaRef;neu_lemmaRef;alt_ana;neu_ana;alt_corresp;neu_corresp;verdict;confidence;begruendung;hinweis;kontext
FD.tei.xml;FD_83102_1;habe;STRIP;ja;NOM VRB VEX;VRB VEX;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598;;;variants.xml#type_8730;variants.xml#type_8730;VERBAL;high;Indirekte Rede nach giht, Konjunktiv mit Objekt pfliht;;si habe an iwern êren pfliht
FD.tei.xml;FD_97805_4;habe;STRIP;ja;NOM VRB VEX;VRB VEX;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598;;;variants.xml#type_8730;variants.xml#type_8730;VERBAL;high;Konjunktiv indirekte Frage, Hilfsverb zu verstochen;;wie vil dîn vrowe habe der sper
FD.tei.xml;FD_110503_1;habe;STRIP;ja;NOM VRB VEX;VRB VEX;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598;;;variants.xml#type_8730;variants.xml#type_8730;VERBAL;high;Hilfsverb mit Partizip gedienet, indirekte Rede;;mir habe gedienet sîne tage
FD.tei.xml;FD_120804_0;habe;STRIP;ja;NOM VRB VEX;VRB VEX;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598;;;variants.xml#type_8730;variants.xml#type_8730;VERBAL;high;Hilfsverb mit laazen komen, Subjekt ich;;habe lâzen komen daz ich iuch wer
FD.tei.xml;FD_123302_3;habe;STRIP;ja;NOM VRB VEX;VRB VEX;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598;;;variants.xml#type_8730;variants.xml#type_8730;VERBAL;high;Hilfsverb mit Partizip getân;;ob ich iht habe gein iu getân
FD.tei.xml;FD_124008_2;habe;STRIP;ja;NOM VRB VEX;VRB VEX;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598;;;variants.xml#type_8730;variants.xml#type_8730;VERBAL;high;Imperativ/Konjunktiv daz habe ûf die triwe mîn, daz Objekt;;neve daz habe ûf die triwe mîn
FD.tei.xml;FD_124108_1;habe;STRIP;ja;NOM VRB VEX;VRB VEX;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598;;;variants.xml#type_8730;variants.xml#type_8730;VERBAL;high;Imperativ mit Objekt daz: nimm das auf meine Treue;;daz habe ûf die triwe mîn
FD.tei.xml;FD_124705_1;habe;STRIP;ja;NOM VRB VEX;VRB VEX;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598;;;variants.xml#type_8730;variants.xml#type_8730;VERBAL;high;Imperativ: sô habe daz ûf die triwe;;sô habe daz ûf die triwe mîn
FD.tei.xml;FD_133904_3;habe;STRIP;ja;NOM VRB VEX;VRB VEX;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598;;;variants.xml#type_8730;variants.xml#type_8730;VERBAL;high;Hilfsverb Konjunktiv mit Partizip bereitet;;daz er sich habe bereitet gar
FD.tei.xml;FD_146206_5;habe;STRIP;ja;NOM VRB VEX;VRB VEX;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598;;;variants.xml#type_8730;variants.xml#type_8730;VERBAL;high;daz-Satz, Subjekt er, Konjunktiv niht deste minner habe;;daz er niht deste minner habe
FD.tei.xml;FD_147808_1;habe;STRIP;ja;NOM VRB VEX;VRB VEX;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598;;;variants.xml#type_8730;variants.xml#type_8730;VERBAL;high;Optativ: Subjekt sîn hertze, Objekt danc;;des habe sîn manlîch hertze danc
FD.tei.xml;FD_159405_5;habe;STRIP;ja;NOM VRB VEX;VRB VEX;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598;;;variants.xml#type_8730;variants.xml#type_8730;VERBAL;high;Hilfsverb mit enboten, Subjekt unser herre;;sagt in was uns enboten habe
FD.tei.xml;FD_184302_0;habe;STRIP;ja;NOM VRB VEX;VRB VEX;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598;;;variants.xml#type_8730;variants.xml#type_8730;VERBAL;high;Hilfsverb, Partizip gedienet, konditionale Spitzenstellung;;habe iu mîn lîp gedienet iht
FD.tei.xml;FD_184508_3;habe;STRIP;ja;NOM VRB VEX;VRB VEX;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598;;;variants.xml#type_8730;variants.xml#type_8730;VERBAL;high;Hilfsverb mit Partizipien gesungen und geseit, Subjekt ich;;dar inne iht habe ir werdecheit
FH.tei.xml;FH_20053_4;habe;STRIP;ja;NOM VRB VEX;VRB VEX;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598_sense_4170;lexicon.xml#lemma_2598_sense_4170;variants.xml#type_8730;variants.xml#type_8730;VERBAL;high;Hilfsverb mit Partizip verendet, indirekte Frage;;waz aber er verendet habe
FH.tei.xml;FH_20164_5;habe;STRIP;ja;NOM VRB VEX;VRB VEX;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598_sense_4170;lexicon.xml#lemma_2598_sense_4170;variants.xml#type_8730;variants.xml#type_8730;VERBAL;high;Hilfsverb mit Partizip gerâten, Subjekt ich;;und als ich dir gerâten habe
FH.tei.xml;FH_20165_1;habe;STRIP;ja;NOM VRB VEX;VRB VEX;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598_sense_4170;lexicon.xml#lemma_2598_sense_4170;variants.xml#type_8730;variants.xml#type_8730;VERBAL;high;Imperativ: habe den rât in staeter huote;;sô habe in staetem muote
FH.tei.xml;FH_30208_4;habe;STRIP;ja;NOM VRB VEX;VRB VEX;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598_sense_4170;lexicon.xml#lemma_2598_sense_4170;variants.xml#type_8730;variants.xml#type_8730;VERBAL;high;Hilfsverb zu Partizip versûmet, Subjekt ich;;an dienste mich versûmet habe
FR1.tei.xml;FR1_10009130_1;habe;STRIP;ja;NOM VRB VEX;VRB VEX;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598_sense_4170;lexicon.xml#lemma_2598_sense_4170;variants.xml#type_8730;variants.xml#type_8730;VERBAL;high;Optativ danc habe sîn lîp, Objekt danc vorangestellt;;danc habe sin lip . swelch wirt , der sich also bewar ,
FWWB.tei.xml;FWWB_1030_9;hab;KEEP;nein;VRB VEX;VRB VEX;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598_sense_4170;lexicon.xml#lemma_2598_sense_4170;variants.xml#type_8729;variants.xml#type_8729;VERBAL;high;Rezept-Imperativ mit Akkusativobjekt ein kessel;;"recipe das weiß von eyern vnd weissen mel vnd mach ein past dar von ; reib in lang , schneid clein stucklin glich wie haselnuß , back sey in buttern . dann hab ein kessel , gleich man zucker macht , thu sie dar jnn vnd dar über honich vnd wurff es vmb als zucker . dannn teil eß auß vff ein teller , gleich duo gesehen hast , loß es von jm selber hertt werden"
GAR.tei.xml;GAR_1530_5;hawe;KEEP;nein;VRB VEX;VRB VEX;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598;;;variants.xml#type_117159;variants.xml#type_117159;VERBAL;high;Hilfsverb Konjunktiv mit Partizip getan;;< war er mein vrawen hawe getan ,
GAR.tei.xml;GAR_40930_3;hawe;KEEP;nein;VRB VEX;VRB VEX;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598;;;variants.xml#type_117159;variants.xml#type_117159;VERBAL;high;Konjunktiv im daz-Satz, Subjekt man, Objekt in;;daz man in hawe dester paz .
GGG.tei.xml;GGG_66100850_1;habe;STRIP;ja;NOM VRB VEX;VRB VEX;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598_sense_77622;lexicon.xml#lemma_2598_sense_77622;variants.xml#type_8730;variants.xml#type_8730;VERBAL;high;ern habe genomen: Hilfsverb mit Partizip;;ern habe si ouch an sich genomen .
GOL.tei.xml;GOL_804_5;habe;STRIP;ja;NOM VRB VEX;VRB VEX;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598_sense_77622;lexicon.xml#lemma_2598_sense_77622;variants.xml#type_8730;variants.xml#type_8730;VERBAL;high;Konjunktiv-Hilfsverb mit Partizip verjehen, ob-Satz;;ob sî im iht des habe verjehen :
GR.tei.xml;GR_389_1;habe;STRIP;ja;NOM VRB VEX;VRB VEX;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598_sense_77622;lexicon.xml#lemma_2598_sense_77622;variants.xml#type_8730;variants.xml#type_8730;VERBAL;high;habe wir = haben wir, Hilfsverb mit verloren;;so habe wir iemer mêre
GWTK.tei.xml;GWTK_45110256000_1;hab;KEEP;nein;VRB VEX;VRB VEX;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598_sense_4170;lexicon.xml#lemma_2598_sense_4170;variants.xml#type_8729;variants.xml#type_8729;VERBAL;high;Anrede due plus Imperativ/Konjunktiv hab in in hueete;;dü hab in in hütte
GZM.tei.xml;GZM_23100150_1;habe;STRIP;ja;NOM VRB VEX;VRB VEX;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598_sense_77622;lexicon.xml#lemma_2598_sense_77622;variants.xml#type_8730;variants.xml#type_8730;VERBAL;high;habe wir = 1. Plural, Hilfsverb zu gesant;;den habe wir sundære zedir gesant ,
HHP.tei.xml;HHP_20200400_3;habe;STRIP;ja;NOM VRB VEX;VRB VEX;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598_sense_4171;lexicon.xml#lemma_2598_sense_4171;variants.xml#type_8730;variants.xml#type_8730;VERBAL;high;habe ich mit Objekt ir hulde;;in liebem wâne habe ich wol ir hulde :
HK.tei.xml;HK_183_1;habe;STRIP;ja;NOM VRB VEX;VRB VEX;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598_sense_77622;lexicon.xml#lemma_2598_sense_77622;variants.xml#type_8730;variants.xml#type_8730;VERBAL;high;Hilfsverb mit Partizip geschadet, indirekte Frage;;mir habe sô vaste an im geschadet > .
HK.tei.xml;HK_208_0;hab;KEEP;nein;VRB VEX;VRB VEX;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598_sense_77622;lexicon.xml#lemma_2598_sense_77622;variants.xml#type_8729;variants.xml#type_8729;VERBAL;high;Hilfsverb mit Partizip verdienet, Subjekt ich, Konditionalsatz;;hab ich mit rehter ungedult
HK.tei.xml;HK_376_5;habe;STRIP;ja;NOM VRB VEX;VRB VEX;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598_sense_77622;lexicon.xml#lemma_2598_sense_77622;variants.xml#type_8730;variants.xml#type_8730;VERBAL;high;Hilfsverb mit Partizip emphunden, Subjekt ich;;vil wol ich des emphunden habe
HNI.tei.xml;HNI_34_16;hab;KEEP;nein;VRB VEX;VRB VEX;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598_sense_77622;lexicon.xml#lemma_2598_sense_77622;variants.xml#type_8729;variants.xml#type_8729;VERBAL;high;hab mussen ussnemen: Hilfsverb mit Modalinfinitiv;;jn gottes namen amen . kunt sy allen den die dieß offen instrument sehent oder horent lesen das des jars als man zalt nach christi vnsers hern geburt dusent vierhundert vnd funffvndfunffzigk jar / in der dritten indictien uff dornstag der do was der seste dag des mondes zu latin genannt nouember / cronung des allerheiligsten in gott vater vnd hren / vnsers hren calisti von gotlichen vorsichtikeit des dritten babstes in dem ersten jar / zuschen eilffen vnd zwelff uwern in mittemdage . zu mencz zu den barfussen in dem großen refender in myn offenbar schriber vnd der gezugen hernach benent gegenwertikeit personlich ist gestanden der ersam vnd vorsichtig man jacob fust burger zu mencz vnd von wegen johannis fust sines bruders auch do selbst gegenwertigk hat vorgeleget gesprochen vnd offenbart wie zuschem dem itzgenannt johann fust sinem bruder uff ein vnd johann gutenberg uff die ander parthy dem itzgenannten johann guttenberg zu sehen vnd zu horen solchen eydt dem genannten johann fust nach lude vnd inhalt des rechtspruchs zwischen beden parthyen gescheen bescheiden vnd offgesaczt durch den selben johann fust thun ein entlicher tag uff hude zu dieser stunde in die couent stuben do selbst gesetzt / gestempt vnd benont sy vnd off daz die brüder deß itzgenannten closters noch in der couent stuben versamelt nit bekummert nach beswert werden ließ der genant jacob fust durch sin boden in der egemelten stuben erfragen / ob johann gudenberg oder ymant von sint wegen in dem closter in obgerurter maiß wer daz er sich zu den sachen schicken well noch solcher schickung vnd fragung qwamen in den gemelten refender der ersame her henrich guntherj etwan pffarer zu sant cristofore czu mencz heinrich keffer vnd bechtolff von hanauwe diner vnd knecht deß genannten johann guttenberg vnd nachdem sie durch den genannten johann fuste gefreget vnd besprochen worden waz sie do teden vnd war vmb sie do wern ob sie auch in den sachen macht hetten von johann guttenbergs wegen antwerten sie gemeinlich vnd in sunderheit sie weren bescheiden von irm junchren johann guttenberg zu horen vnd zu sehen was in den sachen gescheen wurd / darnoch johann fust verbottet vnd beczuget das er dem tag genungk thun welt noch dem er offgenummen vnd gesatzt wer / vnd er auch sins widderdeyls johann gutenbergs vor zwelff uwern gewartet het vnd noch wartet / der sich dan selbes zu den sachen nit gefuget hett vnd beweyß sich do bereit vnd wolfertigk dem rechtspruch vber den ersten artickel siner ansprach gescheen noch inhalt des selben genung zu thun / den er von wort zu wort alsdo ließ lesen mitsampt der clage vnd entwert vnd ludet alsus vnd als dan johann fust dem obgenannten johann gutenberg zu gesprochen hait zum ersten als in dem zettel irs vberkummens begriffen sy das er johann gutenberg achthundert gulden an golde vngeuerlich verlegen domit er das werck volnbrengen solt vnd ob das me oder myener kost ging yen nit an vnd das johann guttenberg ym von den selben achthundert gulden seß gulden von yedem hundert zu solde geben soll nu hab er ym solch achthundert gulden uff gülte ußgenummen vnd ym die geben dar an er doch kein gnungen sundert sich beklaget das er der achthundert gulden noch nit habe . also hab er ym ye wellen ein gnungen thun vnd hab ym vber die selben acht hundert gulden noch achthundert gulden me verlacht dan er ym noch lude des obgemelten zettels pfflichtigk sy gewest vnd also hab er von den achthundert gulden die er ym vberig verlacht hat hundert vnd vierczigk gulden zu solde mußen geben vnd wie wol sich der vorgenannt johann guttenberg in der obgenannten zettel verschrieben hait das er im von den ersten achthundert gulden von ydden hundert seß gulden zu solde geben soll so hab er ym doch solchs keyns jars ußgeracht sunder er hab solches selber mußen beczalen das sich driffet an dritthalp hundert gulden zu guter rechnung vnd want nu johann guttenberg ym solchen solt nemlich die seß gulden gelts von den ersten achthundert vnd dan auch den solt von den vberigen achthundert gulden nye ußgeracht noch beczalt hat vnd er den selben solt furter vnder cristen vnd juden hab mußen ußnemen vnd do von seßvnddryßig gulden vngeuerlich zu guter rechnung zu gesuch geben daz sich zusammen mit dem houbpt geld vngeuerlich drifft an zweytusent vnd zwenczig gulden vnd furdert ym solchs als an sin schaden ußzurichten vnd beczalen etc . dar uff johann guttenberg geantwert hat daß ym johann fust acht hundert gulden verlacht solt hain mit solchem gelde er sin geczuge zurichten vnd machen solte vnd mit solchem gelt sichzufreden vnd in sinen nocz verstellen mochte vnd solche geczuge des egenannten johann pffant sin solten vnd das johannes ym jerlichen dryhundert gulden vor kosten geben vnd auch gesinde lone hußzinße permet papier dinte etc . verlegen solt wurden sie alsdan furter nit eins so solte er ym sin achthundert gulden widdergeben vnd sol ten sine geczuge ledig sin do by wol zuuersteen sy das er solch werck mit sinem gelde / das er ym uff sin pffande geluhen hab volnbrengen solt vnd hoff das er ym nit pflichtig sy gewest solch achthundert gulden uff das werck der bucher zulegen vnd wie wol auch in dem czettel begriffen sy das er ym von yddem hundert seß gulden zu gülte geben soll so hab doch johannes fust ym zugesagt das er solcher versoldunge nit begere von ym zunemen so sin ym auch solch achthundert gulden nit alle vnd alßbalde noch inhalt deß czettels worden als er das in dem ersten artickel siner ansprach gemeldet vnd fur gewant hab / vnd von der uberigen acht hundert gulden wegen begert er ym ein rechnung zuthun so gestett er auch ym keins soltes noch wuchers vnd hofft ym im rechten dar vmb nicht pflichtigk sin etc . wie dan solch ansprach antwurt widdered vnd nachrede mit den vnd viel andern worten geludet hait do sprechen wir zum rechten wan johann guttenberg sin rechnung gethain hat von allen innemen vnd ußgeben daß er uff daz werck zu irer beider nocz ußgeben hait was er dan men gelts dor uber enpfanngen vnd ingenummen hait das sall in die achthundert gulden gerechent werdenn wer es aber das sich an rechnung erfunde das er ym me dan acht hundert gulden her uß geben hette die nit in ieren gemeinen nocze kummen wern sall er ym auch widder geben vnd brengt johannes fust by mit dem eyde oder redlicher kuntschafft das er das obgeschrieben gelt uff gülte ußgenummen vnd nit von sinem eigen gelde dar geluhen hat so sall im johann gutenberg solch gulde auch ußrichten vnd beczalen nach lude dez zettels do solch rechtspruch als itz gemelt ist in bywesen der vorgenannten hren heinrichs etc . heinrichs vnd bechtolffs diener des genannten johann guttenbergk gelesen wart der icztgenannte johann fust mit uffligenden fyngern lyplichen uff die heilgen in myner offenbar schribers hant das alles in einem zettel noch lude des rechtspruchs den er mir dan also ubergap begriffen gancz war vnd gerecht wer swure geredt vnd gelubt als ym got soll helffen vnd die heilgen vngeuerlich / vnd ludet der egenannt zedel von wort zu wort also ich johannes fust han ußgenummen sechczendehalp hundert gulden die johann guttenberg worden vnd auch uf vnser gemein wergk gangen sint do von ich dan jerlichs gult solt vnd schaden geben han vnd auch noch eins teils biß her schuldig bin do rechen ich vor ein iglich hundert gulden die ich also ußgenommen hain wie obgeschrieben stet jerlich seß gulden was ym dez selben ußgenummen geldes worden ist das nit uff vnser beder werck gangen ist das sich in rechnung erfindet do von heischen ich ym den soldt noch lude des spruchs vnd das das also ware sy will ich behalten als recht ist noch lude deß ußspruchs uber der ersten artickel myner ansprach so ich an den obgenannten johann guttenbergen gethan han ober vnd uff alle obgerurte sach begeret der obgemeldet johannes fust von mir offenbarschriber eins oder mer offen instrument so vill vnd dick ym deß noit wurde vnd sint alle obgeschrieben sachen gescheen in den jare indictien dag stund babstumme cronung monet vnd stede obgenannt in bywesen der ersamen menner peter granß johann kist johann kumoff johann yseneck jacop fust burger zu mencz / peter girnßheim vnd johannis bonne clericken menczer stadt vnd bistums czu gezugen sunderlichen gebeden vnde geheischen und ich vlrich helmasperger clerick bamberger bistoms von keysrlicher gewalt offen schriber vnd des heilgen stuls zu mencze gesworn notarius / want ich by allen obgemelten punten vnd artickeln wie obgescriben steet mit den obgenanten geczugen gewest bin / vnd sie mit han gehort / hirumb han ich diß offen instrumenter durch eien andern geschriben / gemacht / mit myner hant vnderschriben / vnd mit mynen gewonlichen czeychen geczeichent geheischen dar ber vnd gebeden in geczugniße vnd warer orkunde aller vorgeschribener ding . vlricuß helmasperger notarius .
HZ.tei.xml;HZ_110_5;habe;STRIP;ja;NOM VRB VEX;VRB VEX;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598_sense_77622;lexicon.xml#lemma_2598_sense_77622;variants.xml#type_8730;variants.xml#type_8730;VERBAL;high;Hilfsverb Konjunktiv mit Partizip vergezzen;;biz daz si gar vergezzen habe
HZ.tei.xml;HZ_209_5;habe;STRIP;ja;NOM VRB VEX;VRB VEX;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598_sense_4169;lexicon.xml#lemma_2598_sense_4169;variants.xml#type_8730;variants.xml#type_8730;VERBAL;high;daz-Satz, Subjekt ich, Objekt michel angest;;daz ich des michel angest habe ,
HZ.tei.xml;HZ_315_4;habe;STRIP;ja;NOM VRB VEX;VRB VEX;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598_sense_77622;lexicon.xml#lemma_2598_sense_77622;variants.xml#type_8730;variants.xml#type_8730;VERBAL;high;Hilfsverb mit Partizip erliten, Subjekt ich;;waz ich von ir habe erliten ,
HZU2.tei.xml;HZU2_7213310509004_10;hab;KEEP;nein;VRB VEX;VRB VEX;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598_sense_77622;lexicon.xml#lemma_2598_sense_77622;variants.xml#type_8729;variants.xml#type_8729;VERBAL;high;hab wir gehabt: Hilfsverb mit Partizip;;ich wolfker von wielanstal vnd mein hausvrow vrow gedraut vnd vnser paider chind wir veriehen an disem prief vnd tven chvnt allen den diu disen prief sechent oder hornt lesen . dew nv lewent oder her noch chvnftich sind , daz wir von der samnung des gotshaus datz hertzogenburch gehabt haben irz rechten aigens einen hof datz wielanstal vnd hab wir denselben hof von in gehabt ze rechtem purchrecht . nv hat vns der erber herre her herlieb zv den zeiten probst datz hertzogenburch vnd alle diu samnung des selben gotshaus diu vorgenanten aigenschaft lauterleich vnd gentzleich gegeben mir vnd meiner hausvrowen vnd vnser paider chinden mit alle dem recht vnd sews gehabt habent also weschaidenleich daz ich in ze widerbechsel gegeben han meinz rechten aigens einen hof datz meinhartzdorf mit alle dem recht vnd auch nvtz vnd ich in vnd mein erben gehabt haben ze veld vnd ze dorff gestift oder vngestift versuecht oder vnversuecht swie daz genant sei wann ich vorgenanter wolfker vnd mein hausvrow vrow gedraut vnd vnser paider erben lowen mit vnsern trewn dem vorgenanten hern herlieben probst datz herczogenburch vnd alle der samnung des selben gotshaus . daz wir des selben hofz gewer vnd auch scherm sein fuer alle ansprach allz aigens recht ist vnd landes gewanhait in osterreich . vnd auch zv einer pessern gewishait vnd zv einer gantzen stet lob wir gotfrid vnd nyclo vnd vlreich vnd hainreich diu sewekchen mit vnsern trewn daz wir des vorgenanten hofz gewer vnd auch scherm sein des vorgenanten gotshaus dacz herczogenburch mit sampt wolfkern von wielanstal vnverschaidenleich swaz an ainnen abgieng daz schvllen sew auf dem andern haben dew vor genant samnvng datz herczogenburch . nem aver dar vber daz selb gotshaus dhainen schaden ann dem hof datz meinhartzstorf den in wolfker von wielanstal gegewen hat mit recht den schulle wir in allen ab legen an alle wider red . tet wir des nicht swer dann zter zeit lantzfvrst ist der schol in mit vnserm guetleichen willen in gantburten vnsers guetz so vil alz wir iz haben in dem lant ze osterreich vnd schvllen sew daz selb guet so lang inne haben vntz daz wir in allz daz gelaisten allz iz hie verschriwen stet an disem prief . daz diu red stet vnd vntzebrochen beleib dar vber gib ich vorgenanter wolfker von wielanstal disen prief versigelten mit meinem insigel vnd ich gotfrid der sewekch mit meinem insigel vnd ich nycla der sewekch mit meinem insigel vnd ich vlreich der sewekch mit meinem insigel vnd hainreich der sewekch mit meinem insigel zv einnem offen vrchvnd vnd zv einer steten sichherhait diser sachh . daz ist geschechen vnd der prief gegeben da van christes gepvrd ergangen warn drewczehen hvndert jar dar nach in dem ainz vnd dreiskisten jar an dem awfertag in dem gotshaus ze herczogenburch .
