folder,file,ext,kategorie,bytes,geaendert
ERLEDIGT/Alte Texte/Carl von Kraus,HWI (1).txt,.txt,text,3814,2011-07-29
ERLEDIGT/Alte Texte/Carl von Kraus,KAN (1).txt,.txt,text,66139,2011-07-28
ERLEDIGT/Alte Texte/Carl von Kraus,KCJ (1).txt,.txt,text,2157,2011-07-29
ERLEDIGT/Alte Texte/Carl von Kraus,KOL (1).txt,.txt,text,2270,2011-07-29
ERLEDIGT/Alte Texte/Carl von Kraus,KVH (1).txt,.txt,text,9718,2011-08-03
ERLEDIGT/Alte Texte/Carl von Kraus,KVL (1).txt,.txt,text,9322,2011-07-29
ERLEDIGT/Alte Texte/Carl von Kraus,LVS (1).txt,.txt,text,9187,2011-07-29
ERLEDIGT/Alte Texte/Carl von Kraus,MUN (1).txt,.txt,text,4120,2011-07-30
ERLEDIGT/Alte Texte/Carl von Kraus,MVH (1).txt,.txt,text,7608,2011-07-30
ERLEDIGT/Alte Texte/Carl von Kraus,NIU (1).txt,.txt,text,2827,2011-07-30
ERLEDIGT/Alte Texte/Carl von Kraus,NML (1).txt,.txt,text,75081,2011-07-30
ERLEDIGT/Alte Texte/Carl von Kraus,OBP (1).txt,.txt,text,6975,2011-07-30
ERLEDIGT/Alte Texte/Carl von Kraus,OVB (1).txt,.txt,text,18270,2011-07-30
ERLEDIGT/Alte Texte/Carl von Kraus,PUL (1).txt,.txt,text,7023,2011-07-30
ERLEDIGT/Alte Texte/Carl von Kraus,RDJ (1).txt,.txt,text,788,2011-07-30
ERLEDIGT/Alte Texte/Carl von Kraus,RDS (1).txt,.txt,text,6012,2011-07-30
ERLEDIGT/Alte Texte/Carl von Kraus,RDV (1).txt,.txt,text,5807,2011-07-30
ERLEDIGT/Alte Texte/Carl von Kraus,RUB (1).txt,.txt,text,38873,2011-07-30
ERLEDIGT/Alte Texte/Carl von Kraus,RUR (1).txt,.txt,text,566,2011-07-30
ERLEDIGT/Alte Texte/Carl von Kraus,RVB (1).txt,.txt,text,18160,2011-07-30
ERLEDIGT/Alte Texte/Carl von Kraus,RVR (1).txt,.txt,text,63785,2011-07-31
ERLEDIGT/Alte Texte/Carl von Kraus,scans 2 grave von anhalte0001.tif,.tif,scan,1147994,2010-12-23
ERLEDIGT/Alte Texte/Carl von Kraus,SJT (1).txt,.txt,text,9543,2011-07-31
ERLEDIGT/Alte Texte/Carl von Kraus,STA (1).txt,.txt,text,5771,2011-07-31
ERLEDIGT/Alte Texte/Carl von Kraus,SVE(1).txt,.txt,text,12216,2011-07-31
ERLEDIGT/Alte Texte/Carl von Kraus,SVL (1).txt,.txt,text,11370,2011-07-31
ERLEDIGT/Alte Texte/Carl von Kraus,TUS (1).txt,.txt,text,18344,2011-07-31
ERLEDIGT/Alte Texte/Carl von Kraus,UVL (1).txt,.txt,text,129635,2011-08-01
ERLEDIGT/Alte Texte/Carl von Kraus,UVW (1).txt,.txt,text,93640,2011-08-01
ERLEDIGT/Alte Texte/Carl von Kraus,UWL (1).txt,.txt,text,37895,2011-08-01
ERLEDIGT/Alte Texte/Carl von Kraus,VBU (1).txt,.txt,text,4808,2011-08-01
ERLEDIGT/Alte Texte/Carl von Kraus,VDK (1).txt,.txt,text,10988,2011-08-01
ERLEDIGT/Alte Texte/Carl von Kraus,VOB (1).txt,.txt,text,9990,2011-08-01
ERLEDIGT/Alte Texte/Carl von Kraus,VSA (1).txt,.txt,text,10054,2011-08-01
ERLEDIGT/Alte Texte/Carl von Kraus,VSB (1).txt,.txt,text,4112,2011-08-01
ERLEDIGT/Alte Texte/Carl von Kraus,VST (1).txt,.txt,text,3457,2011-08-01
ERLEDIGT/Alte Texte/Carl von Kraus,VSU (1).txt,.txt,text,3570,2011-08-01
ERLEDIGT/Alte Texte/Carl von Kraus,VWI (1).txt,.txt,text,4526,2011-08-01
ERLEDIGT/Alte Texte/Carl von Kraus,wilder alex0001.ashx,.ashx,text,56984,2010-12-23
ERLEDIGT/Alte Texte/Carl von Kraus,wilder alex0002.ashx,.ashx,text,167274,2010-12-23
ERLEDIGT/Alte Texte/Carl von Kraus,wilder alex0003.ashx,.ashx,text,84018,2010-12-23
ERLEDIGT/Alte Texte/Carl von Kraus,wilder alex0004.ashx,.ashx,text,71282,2010-12-23
ERLEDIGT/Alte Texte/Carl von Kraus,wilder alex0005.ashx,.ashx,text,79630,2010-12-23
ERLEDIGT/Alte Texte/Carl von Kraus,wilder alex0006.ashx,.ashx,text,79371,2010-12-23
ERLEDIGT/Alte Texte/Carl von Kraus,wilder alex0007.ashx,.ashx,text,59318,2010-12-23
ERLEDIGT/Alte Texte/Carl von Kraus,wilder alex0008.ashx,.ashx,text,124946,2010-12-23
ERLEDIGT/Alte Texte/Carl von Kraus,wilder alex0009.ashx,.ashx,text,1151930,2010-12-23
ERLEDIGT/Alte Texte/Carl von Kraus,wilder alex0010.ashx,.ashx,text,111530,2010-12-23
ERLEDIGT/Alte Texte/Carl von Kraus,wilder alex0012.ashx,.ashx,text,63368,2010-12-23
ERLEDIGT/Alte Texte/Carl von Kraus,wilder alex0013.ashx,.ashx,text,55144,2010-12-23
ERLEDIGT/Alte Texte/Carl von Kraus,wilder alex0014.ashx,.ashx,text,186590,2010-12-23
ERLEDIGT/Alte Texte/Carl von Kraus,wilder alex0015.ashx,.ashx,text,55066,2010-12-23
ERLEDIGT/Alte Texte/Carl von Kraus,wilder alex0016.ashx,.ashx,text,91731,2010-12-23
ERLEDIGT/Alte Texte/Carl von Kraus,wilder alex0017.ashx,.ashx,text,61325,2010-12-23
ERLEDIGT/Alte Texte/Carl von Kraus,wilder alex0018.ashx,.ashx,text,82652,2010-12-23
ERLEDIGT/Alte Texte/Carl von Kraus,wilder alex0019.ashx,.ashx,text,67871,2010-12-23
ERLEDIGT/Alte Texte/Carl von Kraus,WME (1).txt,.txt,text,18246,2011-08-01
ERLEDIGT/Alte Texte/Carl von Kraus,WVB (1).txt,.txt,text,7130,2011-08-01
ERLEDIGT/Alte Texte/Carl von Kraus,WVP (1).txt,.txt,text,14064,2011-08-01
ERLEDIGT/Alte Texte/CvKraus - Tanja/CvK Seitenbilder/01. Wilder Alex 1b19,scans 1 wilder alex0001.tif,.tif,scan,1162610,2008-07-22
ERLEDIGT/Alte Texte/CvKraus - Tanja/CvK Seitenbilder/01. Wilder Alex 1b19,scans 1 wilder alex0001.zip,.zip,archiv,56984,2008-07-22
ERLEDIGT/Alte Texte/CvKraus - Tanja/CvK Seitenbilder/01. Wilder Alex 1b19,scans 1 wilder alex0002.tif,.tif,scan,1141938,2008-07-22
ERLEDIGT/Alte Texte/CvKraus - Tanja/CvK Seitenbilder/01. Wilder Alex 1b19,scans 1 wilder alex0002.zip,.zip,archiv,167274,2008-07-22
ERLEDIGT/Alte Texte/CvKraus - Tanja/CvK Seitenbilder/01. Wilder Alex 1b19,scans 1 wilder alex0003.tif,.tif,scan,1157032,2008-07-22
ERLEDIGT/Alte Texte/CvKraus - Tanja/CvK Seitenbilder/01. Wilder Alex 1b19,scans 1 wilder alex0003.zip,.zip,archiv,84018,2008-07-22
ERLEDIGT/Alte Texte/CvKraus - Tanja/CvK Seitenbilder/01. Wilder Alex 1b19,scans 1 wilder alex0004.tif,.tif,scan,1130614,2008-07-22
ERLEDIGT/Alte Texte/CvKraus - Tanja/CvK Seitenbilder/01. Wilder Alex 1b19,scans 1 wilder alex0004.zip,.zip,archiv,71282,2008-07-22
ERLEDIGT/Alte Texte/CvKraus - Tanja/CvK Seitenbilder/01. Wilder Alex 1b19,scans 1 wilder alex0005.tif,.tif,scan,1120384,2008-07-22
ERLEDIGT/Alte Texte/CvKraus - Tanja/CvK Seitenbilder/01. Wilder Alex 1b19,scans 1 wilder alex0005.zip,.zip,archiv,79630,2008-07-22
ERLEDIGT/Alte Texte/CvKraus - Tanja/CvK Seitenbilder/01. Wilder Alex 1b19,scans 1 wilder alex0006.tif,.tif,scan,1146050,2008-07-22
ERLEDIGT/Alte Texte/CvKraus - Tanja/CvK Seitenbilder/01. Wilder Alex 1b19,scans 1 wilder alex0006.zip,.zip,archiv,79371,2008-07-22
ERLEDIGT/Alte Texte/CvKraus - Tanja/CvK Seitenbilder/01. Wilder Alex 1b19,scans 1 wilder alex0007.tif,.tif,scan,1129972,2008-07-22
ERLEDIGT/Alte Texte/CvKraus - Tanja/CvK Seitenbilder/01. Wilder Alex 1b19,scans 1 wilder alex0007.zip,.zip,archiv,59318,2008-07-22
ERLEDIGT/Alte Texte/CvKraus - Tanja/CvK Seitenbilder/01. Wilder Alex 1b19,scans 1 wilder alex0008.tif,.tif,scan,1130614,2008-07-22
ERLEDIGT/Alte Texte/CvKraus - Tanja/CvK Seitenbilder/01. Wilder Alex 1b19,scans 1 wilder alex0008.zip,.zip,archiv,124946,2008-07-22
ERLEDIGT/Alte Texte/CvKraus - Tanja/CvK Seitenbilder/01. Wilder Alex 1b19,scans 1 wilder alex0009.tif,.tif,scan,1151930,2008-07-22
ERLEDIGT/Alte Texte/CvKraus - Tanja/CvK Seitenbilder/01. Wilder Alex 1b19,scans 1 wilder alex0009.zip,.zip,archiv,72478,2008-07-22
ERLEDIGT/Alte Texte/CvKraus - Tanja/CvK Seitenbilder/01. Wilder Alex 1b19,scans 1 wilder alex0010.tif,.tif,scan,1184382,2008-07-22
ERLEDIGT/Alte Texte/CvKraus - Tanja/CvK Seitenbilder/01. Wilder Alex 1b19,scans 1 wilder alex0010.zip,.zip,archiv,111530,2008-07-22
ERLEDIGT/Alte Texte/CvKraus - Tanja/CvK Seitenbilder/01. Wilder Alex 1b19,scans 1 wilder alex0011.tif,.tif,scan,1152904,2008-07-22
ERLEDIGT/Alte Texte/CvKraus - Tanja/CvK Seitenbilder/01. Wilder Alex 1b19,scans 1 wilder alex0011.zip,.zip,archiv,64315,2008-07-22
ERLEDIGT/Alte Texte/CvKraus - Tanja/CvK Seitenbilder/01. Wilder Alex 1b19,scans 1 wilder alex0012.tif,.tif,scan,1162284,2008-07-22
ERLEDIGT/Alte Texte/CvKraus - Tanja/CvK Seitenbilder/01. Wilder Alex 1b19,scans 1 wilder alex0012.zip,.zip,archiv,63368,2008-07-22
ERLEDIGT/Alte Texte/CvKraus - Tanja/CvK Seitenbilder/01. Wilder Alex 1b19,scans 1 wilder alex0013.tif,.tif,scan,1130936,2008-07-22
ERLEDIGT/Alte Texte/CvKraus - Tanja/CvK Seitenbilder/01. Wilder Alex 1b19,scans 1 wilder alex0013.zip,.zip,archiv,55144,2008-07-22
ERLEDIGT/Alte Texte/CvKraus - Tanja/CvK Seitenbilder/01. Wilder Alex 1b19,scans 1 wilder alex0014.tif,.tif,scan,1146698,2008-07-22
ERLEDIGT/Alte Texte/CvKraus - Tanja/CvK Seitenbilder/01. Wilder Alex 1b19,scans 1 wilder alex0014.zip,.zip,archiv,186590,2008-07-22
ERLEDIGT/Alte Texte/CvKraus - Tanja/CvK Seitenbilder/01. Wilder Alex 1b19,scans 1 wilder alex0015.tif,.tif,scan,1136726,2008-07-22
ERLEDIGT/Alte Texte/CvKraus - Tanja/CvK Seitenbilder/01. Wilder Alex 1b19,scans 1 wilder alex0015.zip,.zip,archiv,55066,2008-07-22
ERLEDIGT/Alte Texte/CvKraus - Tanja/CvK Seitenbilder/01. Wilder Alex 1b19,scans 1 wilder alex0016.tif,.tif,scan,1179156,2008-07-22
ERLEDIGT/Alte Texte/CvKraus - Tanja/CvK Seitenbilder/01. Wilder Alex 1b19,scans 1 wilder alex0016.zip,.zip,archiv,91731,2008-07-22
ERLEDIGT/Alte Texte/CvKraus - Tanja/CvK Seitenbilder/01. Wilder Alex 1b19,scans 1 wilder alex0017.tif,.tif,scan,1158010,2008-07-22
ERLEDIGT/Alte Texte/CvKraus - Tanja/CvK Seitenbilder/01. Wilder Alex 1b19,scans 1 wilder alex0017.zip,.zip,archiv,61325,2008-07-22
ERLEDIGT/Alte Texte/CvKraus - Tanja/CvK Seitenbilder/01. Wilder Alex 1b19,scans 1 wilder alex0018.tif,.tif,scan,1141616,2008-07-22
ERLEDIGT/Alte Texte/CvKraus - Tanja/CvK Seitenbilder/01. Wilder Alex 1b19,scans 1 wilder alex0018.zip,.zip,archiv,82652,2008-07-22
ERLEDIGT/Alte Texte/CvKraus - Tanja/CvK Seitenbilder/01. Wilder Alex 1b19,scans 1 wilder alex0019.tif,.tif,scan,1190614,2008-07-22
ERLEDIGT/Alte Texte/CvKraus - Tanja/CvK Seitenbilder/01. Wilder Alex 1b19,scans 1 wilder alex0019.zip,.zip,archiv,67871,2008-07-22
ERLEDIGT/Alte Texte/CvKraus - Tanja/CvK Seitenbilder/02. Grave v Anhalte 20b21,scans 2 grave von anhalte0001.tif,.tif,scan,1147994,2008-07-22
ERLEDIGT/Alte Texte/CvKraus - Tanja/CvK Seitenbilder/02. Grave v Anhalte 20b21,scans 2 grave von anhalte0001.zip,.zip,archiv,213285,2008-07-22
ERLEDIGT/Alte Texte/CvKraus - Tanja/CvK Seitenbilder/02. Grave v Anhalte 20b21,scans 2 grave von anhalte0002.tif,.tif,scan,1162610,2008-07-22
ERLEDIGT/Alte Texte/CvKraus - Tanja/CvK Seitenbilder/02. Grave v Anhalte 20b21,scans 2 grave von anhalte0002.zip,.zip,archiv,66721,2008-07-22
ERLEDIGT/Alte Texte/CvKraus - Tanja/CvK Seitenbilder/03. Bruno von Hornberg 21b25,3. Bruno von Hornburg 22b250001.tif,.tif,scan,1125814,2008-07-24
ERLEDIGT/Alte Texte/CvKraus - Tanja/CvK Seitenbilder/03. Bruno von Hornberg 21b25,3. Bruno von Hornburg 22b250002.tif,.tif,scan,1162610,2008-07-24
ERLEDIGT/Alte Texte/CvKraus - Tanja/CvK Seitenbilder/03. Bruno von Hornberg 21b25,3. Bruno von Hornburg 22b250003.tif,.tif,scan,1136082,2008-07-24
ERLEDIGT/Alte Texte/CvKraus - Tanja/CvK Seitenbilder/03. Bruno von Hornberg 21b25,3. Bruno von Hornburg 22b250004.tif,.tif,scan,1130936,2008-07-24
ERLEDIGT/Alte Texte/CvKraus - Tanja/CvK Seitenbilder/04 Brunwart v O 26b29,4. Brunwart v O0001.tif,.tif,scan,1152904,2008-07-24
ERLEDIGT/Alte Texte/CvKraus - Tanja/CvK Seitenbilder/04 Brunwart v O 26b29,4. Brunwart v O0002.tif,.tif,scan,1126134,2008-07-24
ERLEDIGT/Alte Texte/CvKraus - Tanja/CvK Seitenbilder/04 Brunwart v O 26b29,4. Brunwart v O0003.tif,.tif,scan,1120384,2008-07-24
ERLEDIGT/Alte Texte/CvKraus - Tanja/CvK Seitenbilder/04 Brunwart v O 26b29,4. Brunwart v O0004.tif,.tif,scan,1130936,2008-07-24
ERLEDIGT/Alte Texte/CvKraus - Tanja/CvK Seitenbilder/05. von Buochein 27b32,Buochein0001.tif,.tif,scan,1136404,2008-07-29
ERLEDIGT/Alte Texte/CvKraus - Tanja/CvK Seitenbilder/05. von Buochein 27b32,Buochein0002.tif,.tif,scan,1113332,2008-07-29
ERLEDIGT/Alte Texte/CvKraus - Tanja/CvK Seitenbilder/05. von Buochein 27b32,Buochein0003.tif,.tif,scan,1131578,2008-07-29
ERLEDIGT/Alte Texte/CvKraus - Tanja/CvK Seitenbilder/06. Burkhart von Hohenvels 33b51,6. Burkhart v Hv0001.tif,.tif,scan,1087856,2009-02-10
ERLEDIGT/Alte Texte/CvKraus - Tanja/CvK Seitenbilder/06. Burkhart von Hohenvels 33b51,6. Burkhart v Hv0002.tif,.tif,scan,1087856,2009-02-10
ERLEDIGT/Alte Texte/CvKraus - Tanja/CvK Seitenbilder/06. Burkhart von Hohenvels 33b51,6. Burkhart v Hv0003.tif,.tif,scan,1139582,2009-02-10
ERLEDIGT/Alte Texte/CvKraus - Tanja/CvK Seitenbilder/06. Burkhart von Hohenvels 33b51,6. Burkhart v Hv0004.tif,.tif,scan,1161610,2009-02-10
ERLEDIGT/Alte Texte/CvKraus - Tanja/CvK Seitenbilder/06. Burkhart von Hohenvels 33b51,6. Burkhart v Hv0005.tif,.tif,scan,1182190,2009-02-10
ERLEDIGT/Alte Texte/CvKraus - Tanja/CvK Seitenbilder/06. Burkhart von Hohenvels 33b51,6. Burkhart v Hv0006.tif,.tif,scan,1098614,2009-02-10
ERLEDIGT/Alte Texte/CvKraus - Tanja/CvK Seitenbilder/06. Burkhart von Hohenvels 33b51,6. Burkhart v Hv0007.tif,.tif,scan,1220560,2009-02-10
ERLEDIGT/Alte Texte/CvKraus - Tanja/CvK Seitenbilder/06. Burkhart von Hohenvels 33b51,6. Burkhart v Hv0008.tif,.tif,scan,1215826,2009-02-10
ERLEDIGT/Alte Texte/CvKraus - Tanja/CvK Seitenbilder/06. Burkhart von Hohenvels 33b51,6. Burkhart v Hv0009.tif,.tif,scan,1150250,2009-02-10
ERLEDIGT/Alte Texte/CvKraus - Tanja/CvK Seitenbilder/06. Burkhart von Hohenvels 33b51,6. Burkhart v Hv0010.tif,.tif,scan,1097054,2009-02-10
ERLEDIGT/Alte Texte/CvKraus - Tanja/CvK Seitenbilder/06. Burkhart von Hohenvels 33b51,6. Burkhart v Hv0011.tif,.tif,scan,1108478,2009-02-10
ERLEDIGT/Alte Texte/CvKraus - Tanja/CvK Seitenbilder/06. Burkhart von Hohenvels 33b51,6. Burkhart v Hv0012.tif,.tif,scan,1113648,2009-02-10
ERLEDIGT/Alte Texte/CvKraus - Tanja/CvK Seitenbilder/06. Burkhart von Hohenvels 33b51,6. Burkhart v Hv0013.tif,.tif,scan,1258984,2009-02-10
ERLEDIGT/Alte Texte/CvKraus - Tanja/CvK Seitenbilder/06. Burkhart von Hohenvels 33b51,6. Burkhart v Hv0014.tif,.tif,scan,1124784,2009-02-10
ERLEDIGT/Alte Texte/CvKraus - Tanja/CvK Seitenbilder/06. Burkhart von Hohenvels 33b51,6. Burkhart v Hv0015.tif,.tif,scan,1096742,2009-02-10
ERLEDIGT/Alte Texte/CvKraus - Tanja/CvK Seitenbilder/06. Burkhart von Hohenvels 33b51,6. Burkhart v Hv0016.tif,.tif,scan,1139262,2009-02-10
ERLEDIGT/Alte Texte/CvKraus - Tanja/CvK Seitenbilder/06. Burkhart von Hohenvels 33b51,6. Burkhart v Hv0017.tif,.tif,scan,1139262,2009-02-10
ERLEDIGT/Alte Texte/CvKraus - Tanja/CvK Seitenbilder/06. Burkhart von Hohenvels 33b51,6. Burkhart v Hv0018.tif,.tif,scan,1253318,2009-02-10
ERLEDIGT/Alte Texte/CvKraus - Tanja/CvK Seitenbilder/06. Burkhart von Hohenvels 33b51,Burkhart v H0001.tif,.tif,scan,1125814,2008-07-24
ERLEDIGT/Alte Texte/CvKraus - Tanja/CvK Seitenbilder/06. Burkhart von Hohenvels 33b51,Burkhart v H0002.tif,.tif,scan,1162610,2008-07-24
ERLEDIGT/Alte Texte/CvKraus - Tanja/CvK Seitenbilder/06. Burkhart von Hohenvels 33b51,Burkhart v H0003.tif,.tif,scan,1136082,2008-07-24
ERLEDIGT/Alte Texte/CvKraus - Tanja/CvK Seitenbilder/06. Burkhart von Hohenvels 33b51,Burkhart v H0004.tif,.tif,scan,1130936,2008-07-24
ERLEDIGT/Alte Texte/CvKraus - Tanja/CvK Seitenbilder/07. Dietmar der Setzer 52u53,Dietmar der Setzer0001.tif,.tif,scan,492870,2009-02-13
ERLEDIGT/Alte Texte/CvKraus - Tanja/CvK Seitenbilder/07. Dietmar der Setzer 52u53,Dietmar der Setzer0003.tif,.tif,scan,282174,2009-02-13
ERLEDIGT/Alte Texte/CvKraus - Tanja/CvK Seitenbilder/08. Der Dürinc 54b58,8. Der Durinc 54b580001.tif,.tif,scan,267724,2009-02-13
ERLEDIGT/Alte Texte/CvKraus - Tanja/CvK Seitenbilder/08. Der Dürinc 54b58,8. Der Durinc 54b580003.tif,.tif,scan,304736,2009-02-13
ERLEDIGT/Alte Texte/CvKraus - Tanja/CvK Seitenbilder/08. Der Dürinc 54b58,8. Der Durinc 54b580004.tif,.tif,scan,313150,2009-02-13
ERLEDIGT/Alte Texte/CvKraus - Tanja/CvK Seitenbilder/08. Der Dürinc 54b58,8. Der Durinc 54b580005.tif,.tif,scan,295472,2009-02-13
ERLEDIGT/Alte Texte/CvKraus - Tanja/CvK Seitenbilder/08. Der Dürinc 54b58,8. Der Durinc 54b580006.tif,.tif,scan,281724,2009-02-13
ERLEDIGT/Alte Texte/CvKraus - Tanja/CvK Seitenbilder/09. Der Dürner 59u60,9. Der Dürner0001.tif,.tif,scan,232556,2009-02-13
ERLEDIGT/Alte Texte/CvKraus - Tanja/CvK Seitenbilder/09. Der Dürner 59u60,9. Der Dürner0002.tif,.tif,scan,57430,2009-02-13
ERLEDIGT/Alte Texte/CvKraus - Tanja/CvK Seitenbilder/10. Der Schulm v. Ezzelingen 61b67,10. Der Schulm v Ezzelingen0002.tif,.tif,scan,241214,2009-02-13
ERLEDIGT/Alte Texte/CvKraus - Tanja/CvK Seitenbilder/10. Der Schulm v. Ezzelingen 61b67,10. Der Schulm v Ezzelingen0003.tif,.tif,scan,304722,2009-02-13
ERLEDIGT/Alte Texte/CvKraus - Tanja/CvK Seitenbilder/10. Der Schulm v. Ezzelingen 61b67,10. Der Schulm v Ezzelingen0004.tif,.tif,scan,325514,2009-02-13
ERLEDIGT/Alte Texte/CvKraus - Tanja/CvK Seitenbilder/10. Der Schulm v. Ezzelingen 61b67,10. Der Schulm v Ezzelingen0005.tif,.tif,scan,312074,2009-02-13
ERLEDIGT/Alte Texte/CvKraus - Tanja/CvK Seitenbilder/10. Der Schulm v. Ezzelingen 61b67,10. Der Schulm v Ezzelingen0006.tif,.tif,scan,328996,2009-02-13
ERLEDIGT/Alte Texte/CvKraus - Tanja/CvK Seitenbilder/10. Der Schulm v. Ezzelingen 61b67,10. Der Schulm v Ezzelingen0007.tif,.tif,scan,252310,2009-02-13
ERLEDIGT/Alte Texte/CvKraus - Tanja/CvK Seitenbilder/10. Der Schulm v. Ezzelingen 61b67,10. Der Schulm v Ezzelingen0008.tif,.tif,scan,43278,2009-02-13
ERLEDIGT/Alte Texte/CvKraus - Tanja/CvK Seitenbilder/11. Vriderich der Knecht 68b74,Vriderich der Knecht0001.tif,.tif,scan,182842,2009-02-16
ERLEDIGT/Alte Texte/CvKraus - Tanja/CvK Seitenbilder/11. Vriderich der Knecht 68b74,Vriderich der Knecht0002.tif,.tif,scan,289422,2009-02-16
ERLEDIGT/Alte Texte/CvKraus - Tanja/CvK Seitenbilder/11. Vriderich der Knecht 68b74,Vriderich der Knecht0003.tif,.tif,scan,238646,2009-02-16
ERLEDIGT/Alte Texte/CvKraus - Tanja/CvK Seitenbilder/11. Vriderich der Knecht 68b74,Vriderich der Knecht0004.tif,.tif,scan,281000,2009-02-16
ERLEDIGT/Alte Texte/CvKraus - Tanja/CvK Seitenbilder/11. Vriderich der Knecht 68b74,Vriderich der Knecht0005.tif,.tif,scan,283494,2009-02-16
ERLEDIGT/Alte Texte/CvKraus - Tanja/CvK Seitenbilder/11. Vriderich der Knecht 68b74,Vriderich der Knecht0006.tif,.tif,scan,290122,2009-02-16
ERLEDIGT/Alte Texte/CvKraus - Tanja/CvK Seitenbilder/11. Vriderich der Knecht 68b74,Vriderich der Knecht0007.tif,.tif,scan,40830,2009-02-16
ERLEDIGT/Alte Texte/CvKraus - Tanja/CvK Seitenbilder/12. Friderich von Liningen 74u75,12. Friderich von Liningen0001.tif,.tif,scan,210046,2009-02-16
ERLEDIGT/Alte Texte/CvKraus - Tanja/CvK Seitenbilder/12. Friderich von Liningen 74u75,12. Friderich von Liningen0002.tif,.tif,scan,122308,2009-02-16
ERLEDIGT/Alte Texte/CvKraus - Tanja/CvK Seitenbilder/13. Gedrut_Geltar77b79,Gedrut_Geltar0001.tif,.tif,scan,236098,2009-02-16
ERLEDIGT/Alte Texte/CvKraus - Tanja/CvK Seitenbilder/13. Gedrut_Geltar77b79,Gedrut_Geltar0002.tif,.tif,scan,278494,2009-02-16
ERLEDIGT/Alte Texte/CvKraus - Tanja/CvK Seitenbilder/13. Gedrut_Geltar77b79,Gedrut_Geltar0003.tif,.tif,scan,137382,2009-02-16
ERLEDIGT/Alte Texte/CvKraus - Tanja/CvK Seitenbilder/14. Goesli von Ehenhein 80u81,14. Goesli von Ehenhein0001.tif,.tif,scan,224368,2009-02-16
ERLEDIGT/Alte Texte/CvKraus - Tanja/CvK Seitenbilder/14. Goesli von Ehenhein 80u81,14. Goesli von Ehenhein0002.tif,.tif,scan,202896,2009-02-16
ERLEDIGT/Alte Texte/CvKraus - Tanja/CvK Seitenbilder/15. Götfrit von Nifen 82b127,15. Götfrit von Nifen0001.tif,.tif,scan,289798,2009-02-18
ERLEDIGT/Alte Texte/CvKraus - Tanja/CvK Seitenbilder/15. Götfrit von Nifen 82b127,15. Götfrit von Nifen0002.tif,.tif,scan,269530,2009-02-18
ERLEDIGT/Alte Texte/CvKraus - Tanja/CvK Seitenbilder/15. Götfrit von Nifen 82b127,15. Götfrit von Nifen0003.tif,.tif,scan,258818,2009-02-18
ERLEDIGT/Alte Texte/CvKraus - Tanja/CvK Seitenbilder/15. Götfrit von Nifen 82b127,15. Götfrit von Nifen0004.tif,.tif,scan,233466,2009-02-18
ERLEDIGT/Alte Texte/CvKraus - Tanja/CvK Seitenbilder/15. Götfrit von Nifen 82b127,15. Götfrit von Nifen0005.tif,.tif,scan,296244,2009-02-18
ERLEDIGT/Alte Texte/CvKraus - Tanja/CvK Seitenbilder/15. Götfrit von Nifen 82b127,15. Götfrit von Nifen0006.tif,.tif,scan,298988,2009-02-18
ERLEDIGT/Alte Texte/CvKraus - Tanja/CvK Seitenbilder/15. Götfrit von Nifen 82b127,15. Götfrit von Nifen0007.tif,.tif,scan,236922,2009-02-18
ERLEDIGT/Alte Texte/CvKraus - Tanja/CvK Seitenbilder/15. Götfrit von Nifen 82b127,15. Götfrit von Nifen0008.tif,.tif,scan,280918,2009-02-18
ERLEDIGT/Alte Texte/CvKraus - Tanja/CvK Seitenbilder/15. Götfrit von Nifen 82b127,15. Götfrit von Nifen0009.tif,.tif,scan,316998,2009-02-18
ERLEDIGT/Alte Texte/CvKraus - Tanja/CvK Seitenbilder/15. Götfrit von Nifen 82b127,15. Götfrit von Nifen0010.tif,.tif,scan,314914,2009-02-18
ERLEDIGT/Alte Texte/CvKraus - Tanja/CvK Seitenbilder/15. Götfrit von Nifen 82b127,15. Götfrit von Nifen0011.tif,.tif,scan,244486,2009-02-18
ERLEDIGT/Alte Texte/CvKraus - Tanja/CvK Seitenbilder/15. Götfrit von Nifen 82b127,15. Götfrit von Nifen0012.tif,.tif,scan,227012,2009-02-18
ERLEDIGT/Alte Texte/CvKraus - Tanja/CvK Seitenbilder/15. Götfrit von Nifen 82b127,15. Götfrit von Nifen0013.tif,.tif,scan,304946,2009-02-18
ERLEDIGT/Alte Texte/CvKraus - Tanja/CvK Seitenbilder/15. Götfrit von Nifen 82b127,15. Götfrit von Nifen0014.tif,.tif,scan,262016,2009-02-18
ERLEDIGT/Alte Texte/CvKraus - Tanja/CvK Seitenbilder/15. Götfrit von Nifen 82b127,15. Götfrit von Nifen0015.tif,.tif,scan,265082,2009-02-18
ERLEDIGT/Alte Texte/CvKraus - Tanja/CvK Seitenbilder/15. Götfrit von Nifen 82b127,15. Götfrit von Nifen0016.tif,.tif,scan,301870,2009-02-18
ERLEDIGT/Alte Texte/CvKraus - Tanja/CvK Seitenbilder/15. Götfrit von Nifen 82b127,15. Götfrit von Nifen0017.tif,.tif,scan,311982,2009-02-18
ERLEDIGT/Alte Texte/CvKraus - Tanja/CvK Seitenbilder/15. Götfrit von Nifen 82b127,15. Götfrit von Nifen0018.tif,.tif,scan,242704,2009-02-18
